ObservationDate,Country.Region,Confirmed,Deaths,Recovered,
4/21/20,Rwanda,150,0,84,
3/4/20,Saint Barthelemy,3,0,0,
3/5/20,Saint Barthelemy,3,0,0,
3/6/20,Saint Barthelemy,3,0,0,
3/7/20,Saint Barthelemy,3,0,0,
3/8/20,Saint Barthelemy,3,0,0,
3/9/20,Saint Barthelemy,1,0,0,
3/10/20,Saint Barthelemy,1,0,0,
3/25/20,Saint Kitts and Nevis,2,0,0,
3/26/20,Saint Kitts and Nevis,2,0,0,
3/27/20,Saint Kitts and Nevis,2,0,0,
3/28/20,Saint Kitts and Nevis,2,0,0,
3/29/20,Saint Kitts and Nevis,2,0,0,
3/30/20,Saint Kitts and Nevis,7,0,0,
3/31/20,Saint Kitts and Nevis,8,0,0,
4/1/20,Saint Kitts and Nevis,8,0,0,
4/2/20,Saint Kitts and Nevis,9,0,0,
4/3/20,Saint Kitts and Nevis,9,0,0,
4/4/20,Saint Kitts and Nevis,9,0,0,
4/5/20,Saint Kitts and Nevis,10,0,0,
4/6/20,Saint Kitts and Nevis,10,0,0,
4/7/20,Saint Kitts and Nevis,11,0,0,
4/8/20,Saint Kitts and Nevis,11,0,0,
4/9/20,Saint Kitts and Nevis,11,0,0,
4/10/20,Saint Kitts and Nevis,12,0,0,
4/11/20,Saint Kitts and Nevis,12,0,0,
4/12/20,Saint Kitts and Nevis,12,0,0,
4/13/20,Saint Kitts and Nevis,12,0,0,
4/14/20,Saint Kitts and Nevis,14,0,0,
4/15/20,Saint Kitts and Nevis,14,0,0,
4/16/20,Saint Kitts and Nevis,14,0,0,
4/17/20,Saint Kitts and Nevis,14,0,0,
4/18/20,Saint Kitts and Nevis,14,0,0,
4/19/20,Saint Kitts and Nevis,14,0,0,
4/20/20,Saint Kitts and Nevis,15,0,0,
4/21/20,Saint Kitts and Nevis,15,0,0,
3/14/20,Saint Lucia,1,0,0,
3/15/20,Saint Lucia,2,0,0,
3/16/20,Saint Lucia,2,0,0,
3/17/20,Saint Lucia,2,0,0,
3/18/20,Saint Lucia,2,0,0,
3/19/20,Saint Lucia,2,0,0,
3/20/20,Saint Lucia,2,0,0,
3/21/20,Saint Lucia,2,0,0,
3/22/20,Saint Lucia,2,0,0,
3/23/20,Saint Lucia,3,0,0,
3/24/20,Saint Lucia,3,0,0,
3/25/20,Saint Lucia,3,0,0,
3/26/20,Saint Lucia,3,0,0,
3/27/20,Saint Lucia,3,0,1,
3/28/20,Saint Lucia,3,0,1,
3/29/20,Saint Lucia,9,0,1,
3/30/20,Saint Lucia,9,0,1,
3/31/20,Saint Lucia,13,0,1,
4/1/20,Saint Lucia,13,0,1,
4/2/20,Saint Lucia,13,0,1,
4/3/20,Saint Lucia,13,0,1,
4/4/20,Saint Lucia,14,0,1,
4/5/20,Saint Lucia,14,0,1,
4/6/20,Saint Lucia,14,0,1,
4/7/20,Saint Lucia,14,0,1,
4/8/20,Saint Lucia,14,0,1,
4/9/20,Saint Lucia,14,0,1,
4/10/20,Saint Lucia,15,0,1,
4/11/20,Saint Lucia,15,0,1,
4/12/20,Saint Lucia,15,0,4,
4/13/20,Saint Lucia,15,0,4,
4/14/20,Saint Lucia,15,0,11,
4/15/20,Saint Lucia,15,0,11,
4/16/20,Saint Lucia,15,0,11,
4/17/20,Saint Lucia,15,0,11,
4/18/20,Saint Lucia,15,0,11,
4/19/20,Saint Lucia,15,0,11,
4/20/20,Saint Lucia,15,0,13,
4/21/20,Saint Lucia,15,0,13,
3/14/20,Saint Vincent and the Grenadines,1,0,0,
3/15/20,Saint Vincent and the Grenadines,1,0,0,
3/16/20,Saint Vincent and the Grenadines,1,0,0,
3/17/20,Saint Vincent and the Grenadines,1,0,0,
3/18/20,Saint Vincent and the Grenadines,1,0,0,
3/19/20,Saint Vincent and the Grenadines,1,0,0,
3/20/20,Saint Vincent and the Grenadines,1,0,0,
3/21/20,Saint Vincent and the Grenadines,1,0,0,
3/22/20,Saint Vincent and the Grenadines,1,0,0,
3/23/20,Saint Vincent and the Grenadines,1,0,0,
3/24/20,Saint Vincent and the Grenadines,1,0,0,
3/25/20,Saint Vincent and the Grenadines,1,0,0,
3/26/20,Saint Vincent and the Grenadines,1,0,0,
3/27/20,Saint Vincent and the Grenadines,1,0,0,
3/28/20,Saint Vincent and the Grenadines,1,0,1,
3/29/20,Saint Vincent and the Grenadines,1,0,1,
3/30/20,Saint Vincent and the Grenadines,1,0,1,
3/31/20,Saint Vincent and the Grenadines,1,0,1,
4/1/20,Saint Vincent and the Grenadines,1,0,1,
4/2/20,Saint Vincent and the Grenadines,2,0,1,
4/3/20,Saint Vincent and the Grenadines,3,0,1,
4/4/20,Saint Vincent and the Grenadines,7,0,1,
4/5/20,Saint Vincent and the Grenadines,7,0,1,
4/6/20,Saint Vincent and the Grenadines,7,0,1,
4/7/20,Saint Vincent and the Grenadines,8,0,1,
4/8/20,Saint Vincent and the Grenadines,8,0,1,
4/9/20,Saint Vincent and the Grenadines,12,0,1,
4/10/20,Saint Vincent and the Grenadines,12,0,1,
4/11/20,Saint Vincent and the Grenadines,12,0,1,
4/12/20,Saint Vincent and the Grenadines,12,0,1,
4/13/20,Saint Vincent and the Grenadines,12,0,1,
4/14/20,Saint Vincent and the Grenadines,12,0,1,
4/15/20,Saint Vincent and the Grenadines,12,0,1,
4/16/20,Saint Vincent and the Grenadines,12,0,1,
4/17/20,Saint Vincent and the Grenadines,12,0,1,
4/18/20,Saint Vincent and the Grenadines,12,0,1,
4/19/20,Saint Vincent and the Grenadines,12,0,1,
4/20/20,Saint Vincent and the Grenadines,12,0,1,
4/21/20,Saint Vincent and the Grenadines,12,0,2,
2/27/20,San Marino,1,0,0,
2/28/20,San Marino,1,0,0,
2/29/20,San Marino,1,0,0,
3/1/20,San Marino,1,0,0,
3/2/20,San Marino,8,0,0,
3/3/20,San Marino,10,1,0,
3/4/20,San Marino,16,1,0,
3/5/20,San Marino,21,1,0,
3/6/20,San Marino,21,1,0,
3/7/20,San Marino,23,1,0,
3/8/20,San Marino,36,1,0,
3/9/20,San Marino,36,1,0,
3/10/20,San Marino,51,2,0,
3/11/20,San Marino,62,2,0,
3/12/20,San Marino,69,3,0,
3/13/20,San Marino,80,5,0,
3/14/20,San Marino,80,5,4,
3/15/20,San Marino,101,5,4,
3/16/20,San Marino,109,7,4,
3/17/20,San Marino,109,7,4,
3/18/20,San Marino,119,11,4,
3/19/20,San Marino,119,11,4,
3/20/20,San Marino,144,14,4,
3/21/20,San Marino,144,20,4,
3/22/20,San Marino,175,20,4,
3/23/20,San Marino,187,20,4,
3/24/20,San Marino,187,21,4,
3/25/20,San Marino,208,21,4,
3/26/20,San Marino,208,21,4,
3/27/20,San Marino,223,21,4,
3/28/20,San Marino,224,22,6,
3/29/20,San Marino,224,22,6,
3/30/20,San Marino,230,25,13,
3/31/20,San Marino,236,26,13,
4/1/20,San Marino,236,26,13,
4/2/20,San Marino,245,30,21,
4/3/20,San Marino,245,30,21,
4/4/20,San Marino,259,32,27,
4/5/20,San Marino,266,32,35,
4/6/20,San Marino,266,32,35,
4/7/20,San Marino,279,34,40,
4/8/20,San Marino,279,34,40,
4/9/20,San Marino,333,34,49,
4/10/20,San Marino,344,34,50,
4/11/20,San Marino,356,35,53,
4/12/20,San Marino,356,35,53,
4/13/20,San Marino,356,35,53,
4/14/20,San Marino,371,36,53,
4/15/20,San Marino,372,36,53,
4/16/20,San Marino,426,38,55,
4/17/20,San Marino,435,39,57,
4/18/20,San Marino,455,39,60,
4/19/20,San Marino,461,39,60,
4/20/20,San Marino,462,39,61,
4/21/20,San Marino,476,40,62,
4/6/20,Sao Tome and Principe,4,0,0,
4/7/20,Sao Tome and Principe,4,0,0,
4/8/20,Sao Tome and Principe,4,0,0,
4/9/20,Sao Tome and Principe,4,0,0,
4/10/20,Sao Tome and Principe,4,0,0,
4/11/20,Sao Tome and Principe,4,0,0,
4/12/20,Sao Tome and Principe,4,0,0,
4/13/20,Sao Tome and Principe,4,0,0,
4/14/20,Sao Tome and Principe,4,0,0,
4/15/20,Sao Tome and Principe,4,0,0,
4/16/20,Sao Tome and Principe,4,0,0,
4/17/20,Sao Tome and Principe,4,0,0,
4/18/20,Sao Tome and Principe,4,0,0,
4/19/20,Sao Tome and Principe,4,0,0,
4/20/20,Sao Tome and Principe,4,0,0,
4/21/20,Sao Tome and Principe,4,0,0,
3/2/20,Saudi Arabia,1,0,0,
3/3/20,Saudi Arabia,1,0,0,
3/4/20,Saudi Arabia,1,0,0,
3/5/20,Saudi Arabia,5,0,0,
3/6/20,Saudi Arabia,5,0,0,
3/7/20,Saudi Arabia,5,0,0,
3/8/20,Saudi Arabia,11,0,0,
3/9/20,Saudi Arabia,15,0,0,
3/10/20,Saudi Arabia,20,0,1,
3/11/20,Saudi Arabia,21,0,1,
3/12/20,Saudi Arabia,45,0,1,
3/13/20,Saudi Arabia,86,0,1,
3/14/20,Saudi Arabia,103,0,1,
3/15/20,Saudi Arabia,103,0,1,
3/16/20,Saudi Arabia,118,0,2,
3/17/20,Saudi Arabia,171,0,6,
3/18/20,Saudi Arabia,171,0,6,
3/19/20,Saudi Arabia,274,0,6,
3/20/20,Saudi Arabia,344,0,8,
3/21/20,Saudi Arabia,392,0,16,
3/22/20,Saudi Arabia,511,0,17,
3/23/20,Saudi Arabia,562,0,19,
3/24/20,Saudi Arabia,767,1,28,
3/25/20,Saudi Arabia,900,2,29,
3/26/20,Saudi Arabia,1012,3,33,
3/27/20,Saudi Arabia,1104,3,35,
3/28/20,Saudi Arabia,1203,4,37,
3/29/20,Saudi Arabia,1299,8,66,
3/30/20,Saudi Arabia,1453,8,115,
3/31/20,Saudi Arabia,1563,10,165,
4/1/20,Saudi Arabia,1720,16,264,
4/2/20,Saudi Arabia,1885,21,328,
4/3/20,Saudi Arabia,2039,25,351,
4/4/20,Saudi Arabia,2179,29,420,
4/5/20,Saudi Arabia,2402,34,488,
4/6/20,Saudi Arabia,2605,38,551,
4/7/20,Saudi Arabia,2795,41,615,
4/8/20,Saudi Arabia,2932,41,631,
4/9/20,Saudi Arabia,3287,44,666,
4/10/20,Saudi Arabia,3651,47,685,
4/11/20,Saudi Arabia,4033,52,720,
4/12/20,Saudi Arabia,4462,59,761,
4/13/20,Saudi Arabia,4934,65,805,
4/14/20,Saudi Arabia,5369,73,889,
4/15/20,Saudi Arabia,5862,79,931,
4/16/20,Saudi Arabia,6380,83,990,
4/17/20,Saudi Arabia,7142,87,1049,
4/18/20,Saudi Arabia,8274,92,1329,
4/19/20,Saudi Arabia,9362,97,1398,
4/20/20,Saudi Arabia,10484,103,1490,
4/21/20,Saudi Arabia,11631,109,1640,
3/2/20,Senegal,1,0,0,
3/3/20,Senegal,2,0,0,
3/4/20,Senegal,4,0,0,
3/5/20,Senegal,4,0,0,
3/6/20,Senegal,4,0,0,
3/7/20,Senegal,4,0,0,
3/8/20,Senegal,4,0,1,
3/9/20,Senegal,4,0,1,
3/10/20,Senegal,4,0,1,
3/11/20,Senegal,4,0,1,
3/12/20,Senegal,4,0,1,
3/13/20,Senegal,10,0,1,
3/14/20,Senegal,10,0,1,
3/15/20,Senegal,24,0,1,
3/16/20,Senegal,24,0,2,
3/17/20,Senegal,26,0,2,
3/18/20,Senegal,31,0,2,
3/19/20,Senegal,31,0,2,
3/20/20,Senegal,38,0,2,
3/21/20,Senegal,47,0,5,
3/22/20,Senegal,67,0,5,
3/23/20,Senegal,79,0,8,
3/24/20,Senegal,86,0,8,
3/25/20,Senegal,99,0,9,
3/26/20,Senegal,105,0,9,
3/27/20,Senegal,119,0,11,
3/28/20,Senegal,130,0,18,
3/29/20,Senegal,142,0,27,
3/30/20,Senegal,162,0,27,
3/31/20,Senegal,175,0,40,
4/1/20,Senegal,190,1,45,
4/2/20,Senegal,195,1,55,
4/3/20,Senegal,207,1,66,
4/4/20,Senegal,219,2,72,
4/5/20,Senegal,222,2,82,
4/6/20,Senegal,226,2,92,
4/7/20,Senegal,237,2,105,
4/8/20,Senegal,244,2,113,
4/9/20,Senegal,250,2,123,
4/10/20,Senegal,265,2,137,
4/11/20,Senegal,278,2,152,
4/12/20,Senegal,280,2,171,
4/13/20,Senegal,291,2,178,
4/14/20,Senegal,299,2,183,
4/15/20,Senegal,314,2,190,
4/16/20,Senegal,335,2,194,
4/17/20,Senegal,342,2,198,
4/18/20,Senegal,350,3,211,
4/19/20,Senegal,367,3,220,
4/20/20,Senegal,377,5,235,
4/21/20,Senegal,412,5,242,
3/6/20,Serbia,1,0,0,
3/7/20,Serbia,1,0,0,
3/8/20,Serbia,1,0,0,
3/9/20,Serbia,1,0,0,
3/10/20,Serbia,5,0,0,
3/11/20,Serbia,12,0,0,
3/12/20,Serbia,19,0,0,
3/13/20,Serbia,35,0,0,
3/14/20,Serbia,46,0,0,
3/15/20,Serbia,48,0,0,
3/16/20,Serbia,55,0,1,
3/17/20,Serbia,65,0,1,
3/18/20,Serbia,83,0,1,
3/19/20,Serbia,103,0,1,
3/20/20,Serbia,135,1,1,
3/21/20,Serbia,171,1,1,
3/22/20,Serbia,222,2,2,
3/23/20,Serbia,249,3,3,
3/24/20,Serbia,303,3,15,
3/25/20,Serbia,384,4,15,
3/26/20,Serbia,384,1,0,
3/27/20,Serbia,457,1,0,
3/28/20,Serbia,659,10,0,
3/29/20,Serbia,741,13,0,
3/30/20,Serbia,785,16,0,
3/31/20,Serbia,900,16,0,
4/1/20,Serbia,1060,28,0,
4/2/20,Serbia,1171,31,0,
4/3/20,Serbia,1476,39,0,
4/4/20,Serbia,1624,44,0,
4/5/20,Serbia,1908,51,0,
4/6/20,Serbia,2200,58,0,
4/7/20,Serbia,2447,61,0,
4/8/20,Serbia,2666,65,0,
4/9/20,Serbia,2867,66,0,
4/10/20,Serbia,3105,71,0,
4/11/20,Serbia,3380,74,0,
4/12/20,Serbia,3630,80,0,
4/13/20,Serbia,4054,85,0,
4/14/20,Serbia,4465,94,0,
4/15/20,Serbia,4873,99,0,
4/16/20,Serbia,5318,103,0,
4/17/20,Serbia,5690,110,534,
4/18/20,Serbia,5994,117,637,
4/19/20,Serbia,6318,122,753,
4/20/20,Serbia,6630,125,870,
4/21/20,Serbia,6630,125,870,
3/14/20,Seychelles,2,0,0,
3/15/20,Seychelles,2,0,0,
3/16/20,Seychelles,3,0,0,
3/17/20,Seychelles,4,0,0,
3/18/20,Seychelles,4,0,0,
3/19/20,Seychelles,6,0,0,
3/20/20,Seychelles,7,0,0,
3/21/20,Seychelles,7,0,0,
3/22/20,Seychelles,7,0,0,
3/23/20,Seychelles,7,0,0,
3/24/20,Seychelles,7,0,0,
3/25/20,Seychelles,7,0,0,
3/26/20,Seychelles,7,0,0,
3/27/20,Seychelles,7,0,0,
3/28/20,Seychelles,8,0,0,
3/29/20,Seychelles,8,0,0,
3/30/20,Seychelles,8,0,0,
3/31/20,Seychelles,10,0,0,
4/1/20,Seychelles,10,0,0,
4/2/20,Seychelles,10,0,0,
4/3/20,Seychelles,10,0,0,
4/4/20,Seychelles,10,0,0,
4/5/20,Seychelles,10,0,0,
4/6/20,Seychelles,11,0,0,
4/7/20,Seychelles,11,0,0,
4/8/20,Seychelles,11,0,0,
4/9/20,Seychelles,11,0,0,
4/10/20,Seychelles,11,0,0,
4/11/20,Seychelles,11,0,0,
4/12/20,Seychelles,11,0,0,
4/13/20,Seychelles,11,0,0,
4/14/20,Seychelles,11,0,0,
4/15/20,Seychelles,11,0,0,
4/16/20,Seychelles,11,0,0,
4/17/20,Seychelles,11,0,5,
4/18/20,Seychelles,11,0,5,
4/19/20,Seychelles,11,0,5,
4/20/20,Seychelles,11,0,5,
4/21/20,Seychelles,11,0,5,
3/31/20,Sierra Leone,1,0,0,
4/1/20,Sierra Leone,2,0,0,
4/2/20,Sierra Leone,2,0,0,
4/3/20,Sierra Leone,2,0,0,
4/4/20,Sierra Leone,4,0,0,
4/5/20,Sierra Leone,6,0,0,
4/6/20,Sierra Leone,6,0,0,
4/7/20,Sierra Leone,6,0,0,
4/8/20,Sierra Leone,7,0,0,
4/9/20,Sierra Leone,7,0,0,
4/10/20,Sierra Leone,8,0,0,
4/11/20,Sierra Leone,8,0,0,
4/12/20,Sierra Leone,10,0,0,
4/13/20,Sierra Leone,10,0,0,
4/14/20,Sierra Leone,11,0,0,
4/15/20,Sierra Leone,13,0,0,
4/16/20,Sierra Leone,15,0,0,
4/17/20,Sierra Leone,26,0,0,
4/18/20,Sierra Leone,30,0,0,
4/19/20,Sierra Leone,35,0,6,
4/20/20,Sierra Leone,43,0,6,
4/21/20,Sierra Leone,50,0,6,
1/23/20,Singapore,1,0,0,
1/24/20,Singapore,3,0,0,
1/25/20,Singapore,3,0,0,
1/26/20,Singapore,4,0,0,
1/27/20,Singapore,5,0,0,
1/28/20,Singapore,7,0,0,
1/29/20,Singapore,7,0,0,
1/30/20,Singapore,10,0,0,
1/31/20,Singapore,13,0,0,
2/1/20,Singapore,16,0,0,
2/2/20,Singapore,18,0,0,
2/3/20,Singapore,18,0,0,
2/4/20,Singapore,24,0,0,
2/5/20,Singapore,28,0,0,
2/6/20,Singapore,28,0,0,
2/7/20,Singapore,30,0,0,
2/8/20,Singapore,33,0,2,
2/9/20,Singapore,40,0,2,
2/10/20,Singapore,45,0,2,
2/11/20,Singapore,47,0,9,
2/12/20,Singapore,50,0,15,
2/13/20,Singapore,58,0,15,
2/14/20,Singapore,67,0,17,
2/15/20,Singapore,72,0,18,
2/16/20,Singapore,75,0,18,
2/17/20,Singapore,77,0,24,
2/18/20,Singapore,81,0,29,
2/19/20,Singapore,84,0,34,
2/20/20,Singapore,84,0,34,
2/21/20,Singapore,85,0,37,
2/22/20,Singapore,85,0,37,
2/23/20,Singapore,89,0,51,
2/24/20,Singapore,89,0,51,
2/25/20,Singapore,91,0,53,
2/26/20,Singapore,93,0,62,
2/27/20,Singapore,93,0,62,
2/28/20,Singapore,93,0,62,
2/29/20,Singapore,102,0,72,
3/1/20,Singapore,106,0,72,
3/2/20,Singapore,108,0,78,
3/3/20,Singapore,110,0,78,
3/4/20,Singapore,110,0,78,
3/5/20,Singapore,117,0,78,
3/6/20,Singapore,130,0,78,
3/7/20,Singapore,138,0,78,
3/8/20,Singapore,150,0,78,
3/9/20,Singapore,150,0,78,
3/10/20,Singapore,160,0,78,
3/11/20,Singapore,178,0,96,
3/12/20,Singapore,178,0,96,
3/13/20,Singapore,200,0,97,
3/14/20,Singapore,212,0,105,
3/15/20,Singapore,226,0,105,
3/16/20,Singapore,243,0,109,
3/17/20,Singapore,266,0,114,
3/18/20,Singapore,313,0,114,
3/19/20,Singapore,345,0,114,
3/20/20,Singapore,385,0,124,
3/21/20,Singapore,432,2,140,
3/22/20,Singapore,455,2,144,
3/23/20,Singapore,509,2,152,
3/24/20,Singapore,558,2,156,
3/25/20,Singapore,631,2,160,
3/26/20,Singapore,683,2,172,
3/27/20,Singapore,732,2,183,
3/28/20,Singapore,802,2,198,
3/29/20,Singapore,844,3,212,
3/30/20,Singapore,879,3,228,
3/31/20,Singapore,926,3,240,
4/1/20,Singapore,1000,3,245,
4/2/20,Singapore,1049,4,266,
4/3/20,Singapore,1114,5,282,
4/4/20,Singapore,1189,6,297,
4/5/20,Singapore,1309,6,320,
4/6/20,Singapore,1375,6,344,
4/7/20,Singapore,1481,6,377,
4/8/20,Singapore,1623,6,406,
4/9/20,Singapore,1910,6,460,
4/10/20,Singapore,2108,7,492,
4/11/20,Singapore,2299,8,528,
4/12/20,Singapore,2532,8,560,
4/13/20,Singapore,2918,9,586,
4/14/20,Singapore,3252,10,611,
4/15/20,Singapore,3699,10,652,
4/16/20,Singapore,4427,10,683,
4/17/20,Singapore,5050,11,708,
4/18/20,Singapore,5992,11,740,
4/19/20,Singapore,6588,11,768,
4/20/20,Singapore,8014,11,801,
4/21/20,Singapore,9125,11,839,
3/6/20,Slovakia,1,0,0,
3/7/20,Slovakia,1,0,0,
3/8/20,Slovakia,3,0,0,
3/9/20,Slovakia,3,0,0,
3/10/20,Slovakia,7,0,0,
3/11/20,Slovakia,10,0,0,
3/12/20,Slovakia,16,0,0,
3/13/20,Slovakia,32,0,0,
3/14/20,Slovakia,44,0,0,
3/15/20,Slovakia,54,0,0,
3/16/20,Slovakia,63,0,0,
3/17/20,Slovakia,72,0,0,
3/18/20,Slovakia,105,1,0,
3/19/20,Slovakia,123,1,0,
3/20/20,Slovakia,137,1,0,
3/21/20,Slovakia,178,1,0,
3/22/20,Slovakia,185,0,7,
3/23/20,Slovakia,186,0,7,
3/24/20,Slovakia,204,0,7,
3/25/20,Slovakia,216,0,7,
3/26/20,Slovakia,226,0,2,
3/27/20,Slovakia,269,0,2,
3/28/20,Slovakia,292,0,2,
3/29/20,Slovakia,314,0,2,
3/30/20,Slovakia,336,0,7,
3/31/20,Slovakia,363,0,3,
4/1/20,Slovakia,400,1,3,
4/2/20,Slovakia,426,1,5,
4/3/20,Slovakia,450,1,10,
4/4/20,Slovakia,471,1,10,
4/5/20,Slovakia,485,1,10,
4/6/20,Slovakia,534,2,8,
4/7/20,Slovakia,581,2,13,
4/8/20,Slovakia,682,2,16,
4/9/20,Slovakia,701,2,23,
4/10/20,Slovakia,715,2,23,
4/11/20,Slovakia,728,2,23,
4/12/20,Slovakia,742,2,23,
4/13/20,Slovakia,769,2,107,
4/14/20,Slovakia,835,2,113,
4/15/20,Slovakia,863,6,151,
4/16/20,Slovakia,977,8,167,
4/17/20,Slovakia,1049,9,175,
4/18/20,Slovakia,1089,11,213,
4/19/20,Slovakia,1161,12,229,
4/20/20,Slovakia,1173,13,251,
4/21/20,Slovakia,1199,14,258,
3/5/20,Slovenia,2,0,0,
3/6/20,Slovenia,7,0,0,
3/7/20,Slovenia,7,0,0,
3/8/20,Slovenia,16,0,0,
3/9/20,Slovenia,16,0,0,
3/10/20,Slovenia,31,0,0,
3/11/20,Slovenia,57,0,0,
3/12/20,Slovenia,89,0,0,
3/13/20,Slovenia,141,0,0,
3/14/20,Slovenia,181,1,0,
3/15/20,Slovenia,219,1,0,
3/16/20,Slovenia,253,1,0,
3/17/20,Slovenia,275,1,0,
3/18/20,Slovenia,275,1,0,
3/19/20,Slovenia,286,1,0,
3/20/20,Slovenia,341,1,0,
3/21/20,Slovenia,383,1,0,
3/22/20,Slovenia,414,2,0,
3/23/20,Slovenia,442,3,0,
3/24/20,Slovenia,480,4,3,
3/25/20,Slovenia,528,5,10,
3/26/20,Slovenia,562,6,10,
3/27/20,Slovenia,632,9,10,
3/28/20,Slovenia,684,9,10,
3/29/20,Slovenia,730,11,10,
3/30/20,Slovenia,756,11,10,
3/31/20,Slovenia,802,15,10,
4/1/20,Slovenia,841,15,10,
4/2/20,Slovenia,897,17,70,
4/3/20,Slovenia,934,20,70,
4/4/20,Slovenia,977,22,79,
4/5/20,Slovenia,997,28,79,
4/6/20,Slovenia,1021,30,102,
4/7/20,Slovenia,1059,36,102,
4/8/20,Slovenia,1091,40,120,
4/9/20,Slovenia,1124,43,128,
4/10/20,Slovenia,1160,45,137,
4/11/20,Slovenia,1188,50,148,
4/12/20,Slovenia,1205,53,150,
4/13/20,Slovenia,1212,55,152,
4/14/20,Slovenia,1220,56,152,
4/15/20,Slovenia,1248,61,165,
4/16/20,Slovenia,1268,61,174,
4/17/20,Slovenia,1304,66,174,
4/18/20,Slovenia,1317,70,190,
4/19/20,Slovenia,1330,74,192,
4/20/20,Slovenia,1335,77,193,
4/21/20,Slovenia,1344,77,197,
3/16/20,Somalia,1,0,0,
3/17/20,Somalia,1,0,0,
3/18/20,Somalia,1,0,0,
3/19/20,Somalia,1,0,0,
3/20/20,Somalia,1,0,0,
3/21/20,Somalia,1,0,0,
3/22/20,Somalia,1,0,0,
3/23/20,Somalia,1,0,0,
3/24/20,Somalia,1,0,0,
3/25/20,Somalia,1,0,0,
3/26/20,Somalia,2,0,0,
3/27/20,Somalia,3,0,0,
3/28/20,Somalia,3,0,0,
3/29/20,Somalia,3,0,0,
3/30/20,Somalia,3,0,0,
3/31/20,Somalia,5,0,1,
4/1/20,Somalia,5,0,1,
4/2/20,Somalia,5,0,1,
4/3/20,Somalia,7,0,1,
4/4/20,Somalia,7,0,1,
4/5/20,Somalia,7,0,1,
4/6/20,Somalia,7,0,1,
4/7/20,Somalia,8,0,1,
4/8/20,Somalia,12,1,1,
4/9/20,Somalia,12,1,1,
4/10/20,Somalia,21,1,1,
4/11/20,Somalia,21,1,1,
4/12/20,Somalia,25,1,2,
4/13/20,Somalia,60,2,2,
4/14/20,Somalia,60,2,2,
4/15/20,Somalia,80,5,2,
4/16/20,Somalia,80,5,2,
4/17/20,Somalia,116,6,2,
4/18/20,Somalia,135,7,2,
4/19/20,Somalia,164,7,3,
4/20/20,Somalia,237,8,4,
4/21/20,Somalia,286,8,4,
3/5/20,South Africa,1,0,0,
3/6/20,South Africa,1,0,0,
3/7/20,South Africa,1,0,0,
3/8/20,South Africa,3,0,0,
3/9/20,South Africa,3,0,0,
3/10/20,South Africa,7,0,0,
3/11/20,South Africa,13,0,0,
3/12/20,South Africa,17,0,0,
3/13/20,South Africa,24,0,0,
3/14/20,South Africa,38,0,0,
3/15/20,South Africa,51,0,0,
3/16/20,South Africa,62,0,0,
3/17/20,South Africa,62,0,0,
3/18/20,South Africa,116,0,0,
3/19/20,South Africa,150,0,0,
3/20/20,South Africa,202,0,0,
3/21/20,South Africa,240,0,0,
3/22/20,South Africa,274,0,2,
3/23/20,South Africa,402,0,4,
3/24/20,South Africa,554,0,4,
3/25/20,South Africa,709,0,12,
3/26/20,South Africa,927,0,12,
3/27/20,South Africa,1170,1,31,
3/28/20,South Africa,1187,1,31,
3/29/20,South Africa,1280,2,31,
3/30/20,South Africa,1326,3,31,
3/31/20,South Africa,1353,5,31,
4/1/20,South Africa,1380,5,50,
4/2/20,South Africa,1462,5,50,
4/3/20,South Africa,1505,9,95,
4/4/20,South Africa,1585,9,95,
4/5/20,South Africa,1655,11,95,
4/6/20,South Africa,1686,12,95,
4/7/20,South Africa,1749,13,95,
4/8/20,South Africa,1845,18,95,
4/9/20,South Africa,1934,18,95,
4/10/20,South Africa,2003,24,410,
4/11/20,South Africa,2028,25,410,
4/12/20,South Africa,2173,25,410,
4/13/20,South Africa,2272,27,410,
4/14/20,South Africa,2415,27,410,
4/15/20,South Africa,2506,34,410,
4/16/20,South Africa,2605,48,903,
4/17/20,South Africa,2783,50,903,
4/18/20,South Africa,3034,52,903,
4/19/20,South Africa,3158,54,903,
4/20/20,South Africa,3300,58,1055,
4/21/20,South Africa,3465,58,1055,
1/22/20,South Korea,1,0,0,
1/23/20,South Korea,1,0,0,
1/24/20,South Korea,2,0,0,
1/25/20,South Korea,2,0,0,
1/26/20,South Korea,3,0,0,
1/27/20,South Korea,4,0,0,
1/28/20,South Korea,4,0,0,
1/29/20,South Korea,4,0,0,
1/30/20,South Korea,4,0,0,
1/31/20,South Korea,11,0,0,
2/1/20,South Korea,12,0,0,
2/2/20,South Korea,15,0,0,
2/3/20,South Korea,15,0,0,
2/4/20,South Korea,16,0,0,
2/5/20,South Korea,19,0,0,
2/6/20,South Korea,23,0,0,
2/7/20,South Korea,24,0,1,
2/8/20,South Korea,24,0,1,
2/9/20,South Korea,25,0,3,
2/10/20,South Korea,27,0,3,
2/11/20,South Korea,28,0,3,
2/12/20,South Korea,28,0,7,
2/13/20,South Korea,28,0,7,
2/14/20,South Korea,28,0,7,
2/15/20,South Korea,28,0,9,
2/16/20,South Korea,29,0,9,
2/17/20,South Korea,30,0,10,
2/18/20,South Korea,31,0,12,
2/19/20,South Korea,31,0,12,
2/20/20,South Korea,104,1,16,
2/21/20,South Korea,204,2,16,
2/22/20,South Korea,433,2,16,
2/23/20,South Korea,602,6,18,
