,Text
157,مبارزه جدّی و همه‌جانبه با شیوع و همه‌گیریِ ویروس #کرونا با خواهش، التماس و تمنّا به ثمر نخواهد نشست. جنابِ حاکمیت و آقای دولت! لطفاً هرچه سریع‌تر با بهره‌گیری از ابزارهای الزام‌آورِ قانونی و ضمانت‌اجراهای بازدارنده‌ی اثرگذار، جامعه را #قرنطینه_کنید!
158,گزارشی را ارسال کردیم که نشان دهنده آن است که رژیم جنایتکار ایران در حال انتشار ویروس #کرونا در سراسر جهان است. برای مقابله با ویروس کرونا باید اول ویروس اصلی که رژیم ایران است را نابود کنیم تا بتوانیم ویروس کرونا را از بین ببریم.@realDonaldTrump #IslamicRepublicOfIranVirus
159,مدیران صدا و سیما و علی الخصوص علی فروغی صادقانه جهت تنویر افکار عمومی توضیح دهند؛ که برنامه #عصرجدید در چه زمانی ضبط شده است؟! قبل از شیوع #کرونا_ویروس یا بعد از آن؟!
160,سه شنبه ۵ فروردین۹۹ پیاده شدن چند اتوبوس مسافر و زائر پاکستانی روبروی پاساژ زمزم! 🔹 کاش گفته ها و عمل نظام یکی باشه #ارسالی #كرونا #نوروز #ویروس_کرونا #کرونای_ولایت_عامل_قتل_ملت #کروناویروس #قرنطینه_خانگی #درخانه_بمانیم #WHO #COVIDー19
161,🔘جلسه کمیته مقابله با ویروس کرونا در شرکت «فولاد اکسین» با حضور مدیرعامل این شرکت 👈در این جلسه بررسی شد: ▫️بررسی نحوه ضدعفونی اماکن و اتاق‌های شرکت بصورت سه مرتبه در شبانه‌روز ▫️نحوه تامین و تخصیص مواد ضدعفونی کننده و ژل‌های آنتی باکتریال میان کارکنان 
162,جناب آقای جهان پورمردم ازشما توقع گریستن به فجایع این چنینی راندارند. شمابه عنوان سخنگوی وزارت بهداشت که تمامی اختیارات را برای مقابله با #ویروس_کرونا دارید، بفرمائیدکه تاکنون چه برخوردی بامتولیان برگزاری این تشییع جنازه غیرقانونی که سلامت مردم راهدف قرارداده است، انجام داده اید. 
163,حرکتی دید ویروس کرونا روش خالی کن
164,https://www.instagram.com/jahan_bi_khoda چاره کار آگاهی مردم است، ما را در آگاهاندن مردم یاری کنید #نوروز2579 #کرونا_با_کتاب #ویروس_کرونا #قم #ویروسکرونا #ویروس_کرونا_در_ایران #دولت_دروغ #هشدارهای_بهداشتی #دارالشفاء_دارالکرونا #آگاه_شوید_آگاه_سازید #مردم_برای_مردم #جهش_تولید #سال_جهش_تولید
165,🔴 ارسال تجهیزات پزشکی به کشور #عراق و #لبنان توسط #جمهوری_اسلامی ارسال این تجهیزات به عراق و لبنان در حالی صورت میگیرد که پزشکان، پرستاران، کادر درمانی و هموطنان مبتلا به #کرونا_ویروس در #ایران به دلیل کمبود تجهیزات محافظتی پزشکی، در حال تلف شدن هستند! #كرونا #WHO #COVIDー19
166,اولین تصویر از کیت کاملا #ایرانی تشخیص ویروس کرونا این کیت توسط شرکت دانش بنیان پیشتاز طب ساخته شده و همچنین موفق شده که تاییده وزارت بهداشت را هم دریافت کند توزیع این کیت از امروز صبح هم آغاز شده است https://twitter.com/nabjahadiii/status/1242408523943874567
167,آیا ویروس کرونا یک سلاح بیولوژیک هست؟ دولت ها برای کسب و توسعه توانمندی های دفاعی و تهاجمی خود کوشش می کنند ولی بخشی از ان را بخاطر استراتژی امنیتی خود مخفی می کنند. توانمندی های بیولوژیک نیز همانند هسته ای و شیمیایی می توانند به زرادخانه‌های دفاعی و تهاجمی دولت ها افزوده شوند.
168,توصیه هایی جهت کاهش اثرات شیوع ویروس کرونا بر اقتصاد : افزایش تخصیص منابع دولتی به بخش سلامت در جهت پیشگیری و مقابله با ویروس و ایجاد شرایط مناسب کاری برای بخش سلامت ، (کادر درمانی ضعیف پس از کورنا، جامعه را آسیب پذیر… https://www.instagram.com/p/B-ISv3kHwT6/?igshid=qjzgnj7vab8
169,🔴 فروش #ماسک های اهدایی کشورهای اروپایی با قیمتی باور نکردنی به مردم یکی از شهروندان با خریدن دوعدد از این ماسک ها به قیمت ۱۰۰ هزار تومان از قیمت بالای این ماسک ها خبر داده است. #كرونا #نوروز #ویروس_کرونا #کرونای_ولایت_عامل_قتل_ملت #درخانه_بمانیم #WHO #COVIDー19
170,امروز ویروس کرونا فردا جنگ کرونا از الان آماده باشید. #کرونا #ویروس_کرونا #جنگ_کرونا
171,🔘اقدامات سازمان #ایمیدرو در مقابله با #ویروس_کرونا لینک خبر 👇 https://www.me-metals.ir/News/NewsDetails.aspx?NID=87699 ✅ @me_metals ۱۱ اسفند ۱۳۹۸
172,نیروهای غیبی ما از اجنه و شیاطین اونا قویتره #اجنه_ویروس_کرونا 
173,همسر خواهرم هر چند دقیقه در رو باز میکنه سرشو با تاسف اول تکون میده بعد با عصبانیت میگه برای چی آنقدر تو دل هم نشستین، نشنیدین اون ویروس وامونده اومده، اخه ما چهار تا که إن روزه قرنطینه ایم 🤦‍♀️🤦‍♀️🤦‍♀️🤦‍♀️از کجا آورده باشیم به هم کرونا بدیم 😾😾
174,🔘اقدامات پیشگیرانه شرکت #فولاد_هرمزگان در مقابله با شیوع #ویروس_کرونا لینک خبر 👇 https://www.me-metals.ir/News/NewsDetails.aspx?NID=87695 ✅ @me_metals ۱۱ اسفند ۱۳۹۸
175,آیا قوم یهود پشت ماجرای کرونا هست؟ #COVIDIDIOTS #كرونا #کروناویروس #کرونا_ویروس 
176,نه نه، کرونا رو نمیگم. هانتا ویروس که جدید اومده رو میگم. کرونا که واقعا مشکله.
177,@USAdarFarsi اولا شما غلط می کنید @khamenei_ir را عزیز را بی ادبانه منشن می کنید و دوم اینکه غلط تر می کنید که بی ادبانه و بی منطق صحبت می کنید و سوم اینکه شما واژه صندوق مالی را از کجایتان در آورده اید تا کارکرد آن را مشخص کنید شما خودتان اصل #کرونا_ویروس هستید. #ویروس_ووهان
178,ترنس مک نالی براثر ابتلا به کرونا درگذشت ttps://www.ilna.news/fa/tiny/news-890291 #ویروس_کرونا 
179,آقای میلانی جواب بدهند که اگر بنا به قرنطینه کردن یک شهر بود چرا کرونا روز به روز در دنیا در حال پخش شدن است؟چرا خواص کرونا در تحلیلهایتان وجود ندارد؟اینکه این ویروس میتواند در فردی باشد و علائم بیماری درآن مشاهده نشود و مدت زمان بروز این ویروس۱۴روز است؟تحلیل جانبدارانه بهرقیمتی؟
180,در هر حال این روزها مشارکت اقشار مختلف جامعه برای مبارزه با این ویروس منحوس نشانه ای از میزان مشارکت و همدلی اجتماعی است که در این ایام دیده می شود #همه_با_هم_علیه_کرونا
181,تا نسل بشر منقرض نشده یکی پاشه یه دو تا بمب اتم غِل بده تو چين #ویروس_کرونا #ویروس_هانتا غ🎋
182,واژه‌ی #کوویدوت #Covidiot به معنی کودن بی‌اعتنا به اصول قرنطینه وارد لغتنامه «Urban» شد! ابلهی که پروتکل‌های مربوط به رعایت فاصله اجتماعی را نادیده می‌گیرد. ابلهی که با نادیده گرفتن قوانین قرنطینه مربوط به #ویروس_کرونا جان خود و دیگران را به خطر می‌اندازد.
183,👈شرکت SDM در نامه‌ای خواستار شد 🔘تسریع در خروج کارشناسان چینی از شرکت های معدنی سنگان خواف 🔘نگرانی از شیوع #ویروس_کرونا در ایران دلیل نوشتن نامه است لینک خبر 👇 https://www.me-metals.ir/News/NewsDetails.aspx?NID=87477 ✅ @me_metals ۱۰ اسفند ۱۳۹۸
184,برادر چینی، اجازه بده ما ببینیم با #کرونا چه گوهی باید بخوریم بعد یه کوفت دیگه بخوریدو یه ویروس جدید تولید کنید! #Hantavirus
185,بله چین با همین کارگرای ارزان با کمک سیاستهای غلط نظام و واردات بی رویه کالاهای بی کیفیت اقتصاد کشور ما رو نابود و بسیاری از تولیدکنندگان رو به ورشکستگی یا انصراف از تولید کشوند. در ضمن حقوق بسیاری از افراد تحصیل کرده در کشور ما 150 دلار در یک ماه است. #کرونا #ویروس_چینی
186,ساعتی پیش خبر دست ساز بودن ویروس کرونا توسط سپاه پاسداران تایید شد! روشن فکرا: سپاه جنایتکاره ترامپ حق داشت سپاه را تروریست اعلام کرد! اما دقایقی قبل خبراصلاح شد، ویروس کرونا توسط پنتاگون ساخته شده است! روشن فکرا: آمریکا کجا رسیده ما نشستیم فرت فرت موشک میسازیم! #مظلوم #سپاه
187,امروز عصر اتفاقی نشستم پای تلویزیون آخونده داشت درباره ویروس کرونا و توصیه های اسلام حرف میزد... همون لحظه دلم الکل صنعتی حاوی متانول سنگین خاص خواست! #فکت
188,من در انتخابات بعد قطعا به #كرونا رای میدم! مشکل ترافیکو حل کرد، میزان آلودگی هوا رو به حداقل رسوند، سطح بهداشت و فرهنگ جامعه رو هم افزایش داد، و از همه مهمتر بدون دادن وعده های دروغ و بی سر و صدا انجام داد... #کرونا_ویروس #در_خانه_بمانیم #خودتان_را_مدیریت_بحران_کنید
189,کارگروه تحلیل اپیدمیولوژی وزارت بهداشت بابررسی‌هایی که انجام داده اعلام کرده بسته به نوع قرنطینه تاپایان اردیبهشت امسال دست‌کم ۸۱۱ هزار نفر و دست‌بالا ۱میلیون و۱۶۰هزار ایرانی به ویروس #کرونا مبتلا وآمار مرگ ومیر براثر کرونا دست کم۶۰۰۰ نفرو دربدترین حالت نزدیک به۱۳۵۰۰نفرخواهند شد 
190,اون ویروس اسلام از ویروس کرونا خطرناک تره
191,هی نفرمایید که دولت باید آمار مبتلایان و درگذشتگان #كرونا را شفاف اعلام کند؛ ما به این قرتی بازیها عادت نداریم؛ خودمون با توجه به نوعِ مشکل؛ آمارِ دولت را ضربدر ۴یا۵ می‌کنیم، در میاد! نگران نباشید در بخش‌های مختلف ضریبِ لازم دستمونه! #قرنطینه_خانگی #ویروس_کرونا
192,مگر شما پروازهاتون به چین رو از اول ویروس کرونا لغو کردین ؟؟؟
193,کرونا نشون داد که بشر حتی در قرن بیست و یک درست تو زمانی که حس ابرقدرتی داره و افکار اومانیستی بهش اجازه میده خودشو خدای جهان و طبیعت بدونه چقدر مقابل یه ویروس میتونه ناتوان بشه ویروسی که اگر قدرت کشندگیش به اندازه ی شیوعش بود زمین رو از لوث بشر پیش از پیدایش هر واکسنی پاک میکرد!
194,ساعتی پیش خبر دست ساز بودن ویروس کرونا توسط سپاه پاسداران تایید شد! (روشن فکرا: سپاه جنایتکاره ترامپ حق داشت سپاه را تروریست اعلام کرد!) اما دقایقی قبل خبراصلاح شد، ویروس کرونا توسط پنتاگون ساخته شده است! (روشن فکرا: آمریکا کجا رسیده ما نشستیم فرت فرت موشک میسازیم!) #مظلوم #سپاه
195,اهمیت گمیز در طب اقوام آریایی به حدی است که حتی امروزه نیز مردم هند برای رهایی از ویروس کرونا در صف‌های طولانی می‌ایستند تا ادرار گاو بخورند، که به زعم آن‌ها کارساز و بلکه شفابخش است. 
196,اونی ک از قیمت بنزین سر نمی آورد ویروس شناس شده #کرونا
197,بازدید اکیپ‌های نظارتی تلفیقی از تأسیسات گردشگری و مراکز اقامتی شهر #تبریز برای بررسی انجام پروتکل‌های بهداشتی مقابله با گسترش ویروس #کرونا
198,تامل براى فكر كردن درباره آنچه ويروس كرونا از بشر مى خواهد. A MOMENT OF SILENCE TO THINK ABOUT WHAT CORONAVIRUS WANTS FROM MANKIND #پرسش_کرونا_از_انسان_معاصر #ترنس_مدرن https://www.instagram.com/p/B-INwIdgIW3/?igshid=1pxr1tkqyw8yt
199,ووهان چین، شهری که اولین بار ویروس کرونا در آن کشف شد را بهتر بشناسیم. 
200,امیدوارم عزیزان در وزارت امور خارجه اهمیت فرصت مناسب ویروس کرونا برای ایجاد یک اجماع جهانی در جهت لغو تحریم های ایران را درک نمایند. #کرونا #لغو_تحریم #ترامپ
201,به کرونا ویروس هم میگم کَغورونا وایروووسصص
202,اين يكى ويروس جديده رو همونجا جلوش و بگيريد كه همين كرونا اندازه كافى فشار اورده
203,صرفا جهت اطلاع هواپیمایی ماهان ویروس #هانتا تا نوبره برو بیارش تا این ماسک و دستکشهای کرونا رو داریم برو تا دیر نشده
204,دولت هند برای جلوگیری بیش از پیش #کرونا در این کشور 21روز تعطیلی همه جانبه اعلام کرد. نقشه آماری ابتلا به این بیماری، استان های هند را به رنگ زرشکی، قرمز و صورتی به ترتیب بیشترین و کمترین مبتلایان به کرونا ویروس نشان میدهد. 
205,لس‌آنجلس‌تایمزبه مردم #آمریکا:برای مقابله با کرونااسلحه نخریدباهم مهربان باشید یک رسانه آمریکایی بااشاره به گزارشهایی که ازافزایش خریددرمردم آمریکاباشیوع ویروس کرونادراین کشورخبرمیدهندبه مردم توصیه کرده باهم مهربان باشندواز این رفتارهااجتناب کنند! مهدتمدن...!😊 #کرونا_ویروس
206,اگه این حمله بیولژیک آمریکاست چرا #فوتی #کرونا_ویروس روتوهمه استانها شهید ثبت نمیکنن؟!
207,وقتی برای اولین بار درباره‌ی گسترش ویروس کرونا در چین شنیدم، بی‌درنگ به تبعات آن برای پویایی جهانی انباشت سرمایه فکر کردم. مطالعاتم درباره‌ی الگوی اقتصادی به من می‌گفت که انسداد و اختلال در تداوم گردش سرمایه... هشداری برای آغاز بحران‌ها خواهد بود. 
208,ازدست‌دادن حس بویایی؛ علامت احتمالی ابتلا به ویروس کرونا گروه‌‌های پزشکی مختلف توصیه می‌کنند افرادی که حس بویایی و چشایی خود را از دست می‌دهند، حتی اگر علائم دیگری ندارند، آزمایش تشخیص ویروس کرونا را بدهند. https://www.zoomit.ir/2020/3/24/346747/lost-sense-smell-clue-coronavirus-infection/
209,نه نه اصلاً اینجوری فکر نکنید ... ویروس بی تدبیری ایشون موجب شد کرونا اینجوری تو کشور جولان بده ... جمهوری اسلامی و انقلاب اسلامی خط قرمزش رهبریه نه رئیس جمهوری که معلوم نیست از کجا خط می گیره ... و این انتخابات ملت رو خود ملت پس زدن دیگه و دوست دارن نباشه ولی مجلس مرعوبه ...
210,آقای #مهران_مدیری در اقدامی جدید و برای خفه کردن منتقدین نسبت به اجرای با تماشاگر #دورهمی، از مهمان ها می پرسه نظرتون راجع به ضبط و پخش برنامه در این دوران چیه؟ همشون هم تایید میکنن و سر آخر با یک لبخند غرور انگیز به دوربین نگاه میکنه! #کرونا #پول_خون #کرونا_ویروس #صداوسیما
211,آقای دکتر @saeednamaki با توجه به گزارش مواردی از ابتلا به ویروس #هانتا در کشور چین و انتقال این ویروس از سگ به انسان و #پدر_سگ و #مادر_سگ بودن بسیاری از قشر چهار درصدی جامعه ما بهتر است جهت جلوگیری از تکرار شدن فاجعه ویروس کرونا از حالا به فکر تمهیدات لازم باشید. با تشکر.
212,داغِ داغ: مجال بیان کامل طومارشون نیس البته اما خلاصه‌اش اینکه ویروس خود به خود ناپدید میشه، لذا اصلاً نگران نباشید اما وایتکس استفاده نکنید، چون سلاح سرد کشتار دسته‌جمعی مردم جهان است و ملت فهیم ایران زودتر از هر دانشمندی به راز کرونا پی‌ بردند! راز: وایتکس همون کروناست! 😶 
213,آیا پزشکان بدون مرز با این تخصص ها به قصد کمک به درمان #ویروس_کرونا وارد ایران شدند.. یا پشت پرده دیگری وجود دارد که رسانه های سعودی اینقدر شانتاژ خبری می کنند... 1000 عدد ماسک وچندین دست لباس با تجهیزات کم غرب دنبال چیست #ویروس_کرونا #لعنت_به_منافقین #وطن_فروش #زنده_باد_ایران
214,اولین مورد ابتلا به ویروس #هانتا در چین ثبت شده هیچی دیگه از فردا شاهد پرواز های ماهان از چین به قم هستیم 😂🤦🏻‍♂️ #کرونا
215,ویروس #کرونا از پلاستیک عبور میکنه مگر لاتکس باکیفیت.
216,کیت‌های تشخیص کرونا ایران ساخت شد/ تولید هفته‌ای ۸۰ هزار کیت مدیر شرکت دانش بنیان پیشتاز طب: کیت‌های تشخیص کرونا این شرکت تائیدیه وزارت بهداشت را دریافت کرد و اکنون توانایی تولید ۸۰ هزار کیت تشخیص ویروس کرونا را در شرایط استاندارد کشور داریم. #الهی_شکر #کرونا
217,از طرف دیگر چالشی که این آقا شروع کرد چالش درمان مریض‌ها نبود بلکه می‌خواستن این رو ثابت کنند که با رعایت موارد طب اسلامی می‌شه در برابر ویروس کرونا ایمن شد و چون در این چالش موفق عمل کردن برخی از ذی‌نفعان نمی‌تونند ساکت بشینن و شروع کردن به زدن اصل موضوع.
218,#خبر_مهم ♦️ فرمانده انتظامی توسط کرونا سقط شد 🔹سرهنگ جاوید مهری فرمانده انتظامی اسفراین (خراسان شمالی)، که به علت ابتلا به ویروس کرونا در بیمارستان خمینی این شهر بستری بود، سه‌شنبه، پنجم فروردین مرد. #IslamicRepublicVirus
219,از کرونا خطرناکتر، ویروس جمهوری اسلامی است که به سایر کشورهای خاورمیانه هم سرایت کرده نیازی به شستن دستها نیست، مغزها را باید شست 
220,۲ همهٔ آن موارد را “نکردند” چون نسل شما نفهمید #اسلام_یک_تروریسم_خزنده_است. همهٔ آن موارد را “نکردند” چون نسل شما هنوز بطور تلویحی سیاهی لشکر آنانست. شما اگرچه با احتیاط شاخه هرس میکند، خودتان ریشهٔ آن درخت آدمخوارید. #IslamicRepublicVirus #khameneivirus #ویروس_کرونا #کرونا
221,حس می کنم اون یارو دست فلزیه توی کارگاه گجت در حالی که داره دست میکشه رو گربش، با مانیتور جلوش دنیارو میبینه و میخنده #کرونا #کرونا_ویروس #شت
222,شورش در زندان شهر آنورادپورا #سریلانکا زمانی آغاز شد که رئیس زندان بخاطر پیشگیری از شیوع ویروس #کرونا اقدام ویژه صورت گرفت و در این اقدامات زندانیان از ملاقات با بستگان شان منع شدند.
223,ترس از انتشار ویروس کرونا مانع برپایی اردوگاه برای سیل زدگان شد 
224,توجه !!! توجه !!! باوجود تعطیلی مجلس و در قرنطینه بودن اعضای آن ، ادارات و بانک ها از امروز باز شدن فکر کنم جنس کارمندا با بقیه فرق داره . .. #COVIDー19 #کرونا_ویروس #روحانی_تعطیل_کن
225,۱ همهٔ آن موارد را “نکردند” چون نسل شما در گل اسلام وامانده بود.پالان شما پر از کتب خرافات بود و مغز شما خالی از سوال. همهٔ آن موارد را “نکردند” چون نسل شما نفهمید اسلام یک خریت عربی است که هیچ تناسبی با تمدن ایرانی ندارد. #IslamicRepublicVirus #khameneivirus #ایران #ویروس_کرونا
226,دولت میانمار با شناسایی دو مورد ابتلا به بمیاری مرگبار کرونا، برای اولین بار مجبور شد که به وجود ویروس کووید19 در این کشور اعتراف کند. بعد ازصدور این بیانیه بود که مردم این کشور از همان دیشب با هجوم به فروشگاه های 24 ساعته تلاش می کنند اقلام مصرفی خود را برای آینده پیش خرید کنند 
227,خبر دردناکیه برای هر انسانی که وجدان داره 🔹ارتش اسپانیا برای ضد عفونی کردن رفته به خانه‌های سالمندان و اجسادِ به حال خود رها شده از داخلشون پیدا کرده. خیلی از کارکنان این مراکز با شیوع بیماری نرفته اند سر کار و بیماران سالمند در حال مرگ رو رها کرده‌اند‌... #کرونا_ویروس #COVID19
228,♦️ قرنطینه #آبادان و #خرمشهر از روز جمعه مدیرعامل سازمان منطقه آزاد اروند: 🔹 از روز جمعه هشتم فروردین‌ شهرهای آبادان و خرمشهر به‌ منظور پیشگیری از شیوع هرچه بیشتر ویروس #کرونا به حالت #قرنطینه در خواهند آمد./ ایرنا
229,دنیا داره ی جوری تو تولید ویروس پیشرفت میکنه ک باید بگیم ایکاش با همون کرونا میمردیم
230,‌ ✅ هر مطلبی قابل اعتماد نیست/ فوت ۵ نفر براثر مصرف خوراکی الکل صنعتی ‌ ▫️مردم فهیم اردکان! ‌ ▫️با شیوع ویروس کرونا و افزایش بیماری کووید ۱۹، مطالب زیادی در فضای مجازی منتشر و تولید می‌شود که بخشی از آن‌ها، از نظر… https://www.instagram.com/p/B-ILhEIj6fN/?igshid=p7cefljyl4q3
231,تازه داشتم با کرونا ویروس کنار میومدم که#هانتا ویروس کمرمو شیکوند🤦🏻‍♂️...
232,د کرونا ويروس د مخنيوي په پار مو عامه پوهاوي د ولس ژوند ژغورلي سي،لطفاً نظافت مراعت کړٸ او کورو کې پاتې سٸ. #کرونا_به_جدي_ګڼٶ!
233,این ماسک‌های فیلتردار توسط گمرک آلمان سفارش داده شده بود. گمرک و وزارت دفاع آلمان در حال کمک به وزارت بهداشت این کشور برای دستیابی به تجهیزات بهداشتی برای مقابله با ویروس کرونا هستند.
234,مفقود شدن ۶ میلیون ماسک آلمان در فرودگاه کنیا مقامات گمرک آلمان در تلاش‌اند تا محموله متشکل از ۶ میلیون ماسک صورت که برای کارکنان بخش بهداشت در برابر شیوع ویروس کرونا تولید شدند را که در فرودگاه کنیا مفقود شده‌اند را ردیابی کنند.
235,تناقض گویی‌های مقامات حکومتی از رشد ۱۳ درصدی مرگ و میر تا کاهش آمار مبتلایان به کرونا https://javanehha.com/2020/03/24/%d8%aa%d9%86%d8%a7%d9%82%d8%b6-%da%af%d9%88%db%8c%db%8c%e2%80%8c%d9%87%d8%a7%db%8c-%d9%85%d9%82%d8%a7%d9%85%d8%a7%d8%aa-%d8%ad%da%a9%d9%88%d9%85%d8%aa%db%8c-%d8%a7%d8%b2-%d8%b1%d8%b4%d8%af-%db%b1/ #ویروس_کرونا #کروناویروس #کرونا #Coronavirus
236,"درحالی که اکثرکشورهای درگیربا #کرونا،با قرنطینه کردن،تعطیلی ادارات,اعمال محدودیت های جاده ای و.. سعی در ازبین بردن زنجیره انتقال این ویروس دارند. متاسفانه دولتمردان ماهیچ کدام ازاین کارها رابه طورجدی انجام نداده است،تا مهر تاییدی باشد بربی کفایتی و بی تدبیری شان. #روحانی_تعطیل_کن"
237,ببینید کارادونو به کجا رسید بی توجهی هاتون 🤐🤐🤐🤐 #كرونا #کرونا_ویروس 
238,جا داره یکی از توئیت هام رو بازتوئیت کنم. ذیل یکی از توییت هام اسرائیلیه گفت: صلح طلب نیستید و همیشه اسرائیل رو تهدید به نابودی میکنید. گفتم:تنها راه بازگشت به سلامت جسمی و روحی بدن نابودی تومور سرطانی و مزاحم است! #KhameneiTheGreat #IsraelVirus #Corona #کرونا_ویروس #TrumpVirus
239,مثل اینکه نحوه سرایت این #ویروس به شخص دیگه، مثل کرونا نیست، نباید نگران باشیم.
240,داریم میرسیم به نقطه ای که همه بگن صد رحمت به #کرونا دیگه این ویروس جدیدا تا نسلمون رو منقرض نکنن، ول کن ماجرا نیستن #Hantavirus
241,✅سازمان جهانی بهداشت: 85% مبتلایان به ویروس کرونا طی ۲۴ ساعت گذشته در اروپا و آمریکا بوده اند. ☑️ چرا در اخبار bbc، cnn و دیگر رسانه های معاند، ایران همچنان باید در صدر خبرهای کرونایی جهان قرار داشته باشد⁉️
242,اینم یه گزارش از تاثیر ویروس کرونا روی کسب و کار های آنلاین ایرانی #کسب_و_کار #موفقیت #برنامه_نویسی https://twitter.com/Yones_Saeedi/status/1242466958773190656
243,۴۹ سال پیش کتابی اومد به اسم چشم تاریکی دقیقا موضوع کرونا ویروس رو پیان میکنه
244,دوست عزیز اون #ماسک رو صورتت طبیعتا پیامک نمیفرسته که 85 درصد از حجمشو استفاده کردی! یه ماهه داری با تعرفه آزاد ازش استفاده میکنی!!! کل عمر اون ماسک حداکثر چند ساعته!!! بعد یه روز خود اون میشه عامل تولید انگل و باکتری! وا بده #گل ! #کرونا #کرونا_ویروس
245,قرنطینه آبادان و خرمشهر از روز جمعه *مدیرعامل سازمان منطقه آزاد اروند: *از روز جمعه هشتم فروردین‌ شهرهای آبادان و خرمشهر به‌ منظور پیشگیری از شیوع هرچه بیشتر ویروس کرونا به حالت قرنطینه در خواهند آمد./ ایرنا 
246,◾️دم‌خروس زد بیرون ... ومکروا ومکرالله والله خیرالماکرین 🤔منشأ ویروس کرونا از زبان وزیر امور خارجه رژیم غاصب صهیونیستی ‼️ 
247,کاش کرونا زودتر بره... والا دیگه نمیکشیم #یوسف_سلامی و #آمنه_سادات_ذبیح_پور و بقیه دلقکای صدا و سیما رو ببینیم... #کرونا_ویروس
248,¤امریکا،۵۲۶۷۸ نفر ، آزمایش مثبت کرونا ویروس، ¤قربانیان ۶۶۷ نفر(فوتی) 
249,بدین وسیله خواهشمندم به هر وسیله ای که شده جلوی این اقدام گرفته شود. زیرا این اقدام زمینه سازی بیشتر برای گروگان گرفتن مردم، برای اهداف تبهکارانه اش مثل جریان ورود آگاهانه ویروس کرونا به داخل کشور خواهد بود.👍👍🙏🙏🙏
250,مرحله بعد از #کرونا ویروس مشخص شد : #هانتا ویروس خدایا بسه دیگه
251,بنویسیم ویژه برنامه نوروزی #دورهمی ،بخوانیم ویژه برنامه #مهران_مدیری برای دوستان #دل،#هیولا،#درخت_گردو #ویروس_کرونا
252,فاک... ینی کرونا جهش یافته ؟ یا کلا ی ویروس دیگه ؟ @weareoneEXO #EXO @B_hundred_Hyun @exoonearewe @layzhang
253,این توییت قبل از شیوع ویروس کرونا نوشته شده‌است.
254,ویروس کرونا به علت تغییرات اقلیمی و تغییرات در میزبانهای این ویروس که انسان هم جزو آن است جهش کرده است و کووید ۱۹ را بوجود آورده است. و هیچ تضمینی ندارد با بیشتر شدن تغییرات زیستی و سیاره زمین جهش دیگری نکند. پس با حفظ سیاره خود با کرونا ویروس و دیگر بیماریها مبارزه میکنیم.
255,اگه تهراني باشي و لواسان ويلا داشته باشي و عيد بري ويلات فاجعه ملي كرونا رخ ميده ولي اگر از لواسان براي كار بياي تهران يا از تهران براي كار بري لواسان، ويروس تحت تاثير وجدان كاري شما قرار ميگيره و از بين ميره! طراحي اين ويروس يه جوريه به سفر براي كار حساس نيست و آلوده نميكنه
256,یه ویروس جدید که البته اصلا خطرناک و قابل انتقال مث کرونا نیس 😅
257,ویروس گرسنگی هر روز هشت هزار کودک را در دنیا می کشد. در حالی که واکسن آن ( غذا) هم وجود دارد. اما شما چیزی از آن در رسانه ها نمی شنوید. می دانید چرا؟ چون گرسنگی ثروتمندان را نمی کشد!! #ريتويت اجباری #كرونا
258,این همون ویروسی نیست که اعلام کردن احتمالا ویروس کرونا جهش یافته و تو ایران با چین متفاوته ؟ خب بگید هم ویروس کرونا شیوع پیدا کرده هم هانتا ... 
259,از شرکت ماهان تقاضا داریم جدیدترین مدل ویروس هانتا (هانتی) رو بیاره و ما رو آپدیت کنه‌، ما از شرایط کرونا راضی نیستیم. Updating . . .
260,واژه‌ی کوویدوت Covidiot به معنی کودن بی‌اعتنا به اصول قرنطینه وارد لغتنامه «Urban» شد! ابلهی که پروتکل‌های مربوط به رعایت فاصله اجتماعی را نادیده می‌گیرد. ابلهی که با نادیده گرفتن قوانین قرنطینه مربوط به ویروس کرونا جان خود و دیگران را به خطر می‌اندازد فارسیش چی باشه؟؟؟
261,دوست قديمي، شما كشور #چين يكي از پنج كشور داراي حق #وتو هستيد! با تشكر از دوستي قديمي تان #ايران #تحريم #ویروس_کرونا #انسانيت
262,پی سی گیمز - آیا ماسک دست ساز می تواند ویروس کرونا را متوقف کند؟: نوشته آیا ماسک دست ساز… 
263,روزانه كلى انسان پير و جوان دوروبرمون دارن از دنيا ميرن. اون وقت دوستى تو گروه ميگه ما كه خيلى داره بهمون خوش ميگذره تو اين قرنطينه و از تفريحاتشون ميگه! اينا كسايى هستن كه قبلن هم ميگفتن ما كار به سياست و اوضاع مملكت دارى نداريم. #كرونا_ويروس
264,♦️ ترامپ با قرنطینه آمریکا مخالفت کرد 🔹 دونالد ترامپ شامگاه روز سه شنبه با طرح قرنطینه و منع آمد و شد در آمریکا برای مقابله شیوع ویروس کرونا مخالفت کرد http://entekhab.ir/002G1g
265,دبیر کل سازمان ملل: وقت همبستگی است نه تحریم 🔹دبیر کل سازمان ملل متحد در نامه‌ای به کشورهای گروه ۲۰ بر ضرورت رفع تحریم‌ها علیه کشورهای مختلف در بحبوحه شیوع ویروس کرونا تأکید کرده است. http://fna.ir/ewgnbj
