,Text
612,"so you also must be ready, because the son of man will come at an hour when you do not expect him. #matthew #last_savior #imam_mahdi #12th_imam #COVIDIDIOTS #COVID19 #coronavirus #StayAtHome #كورونا #فيروس_كورونا"
613,"من يوم السبت الماضي ٩ مساءً حتى الان ٦،٤٥ عدد الاصابات في العالم بلغت ١٠٠٫٠٠٠ From last Saturday 9pm Riyad time to now 6,45pm Riyadh time more than 100,000 cases #coronavirus All the world 🌎 "
614,This fear everyone's feeling is our everyday life: Living with OCD amid coronavirus #SaudiArabia
615,"PM Modi announces 21-day lockdown across India from midnight - Prime Minister Narendra Modi on Tuesday announced complete lockdown of the entire country, as part of government’s stringent efforts to tackle coronavirus disease Covid-19. “Today, I am going… http://dlvr.it/RSTJjh"
616,"Russians feared of being infected by #coronavirus is their recent visit to Assad &amp; its regime, immediately gave their tests to insure."
617,🔻گمرک آلمان گفته حدود ۶ میلیون ماسکی که آلمان برای کادر پزشکی‌اش خریده بود در فرودگاهی در کنیا گم شده است قرار بود این محموله بیستم مارس به آلمان برسد.اما اواخر هفته پیش در فرودگاه کنیا گم شد. @bbcpersian #كرونا #COVID19 #coronavirus #ایران
618,#coronavirus #Telanganafightcorona
619,Smokers At Higher Risk Of Severe COVID-19 During Coronavirus Outbreak via @forbes
620,Iraqi President welcomes National Support Group to combat coronavirus 
621,حالات میں بہتری کی کچھ امید نظر آنے لگی،ملک کا وہ صوبہ جہاں آج کرونا وائرس کا کوئی نیا کیس رپورٹ نہیں ہوا #coronavirus
622,Quarantine and chaharbagh street...ghost city due to corona virus 
623,"If you need any more proof that latest so called coronavirus bill is a Wall Street bailout, just look at stock market today #NotDying4WallStreet"
624,"When you see coronavirus and its character, the fact that it has no cure.. Then you can tell that THE LORD and The LAMB are in charge. It is THE LORD the world needs to seek. We need HIM #SealsOfTheScroll"
625,فيروس كورونا: خمس استراتيجيات أثبتت نجاحا في احتواء الوباء https://www.alanba.com.kw/bbcnews/4117/ #كورونا #Coronavirus 
626,thank you coronavirus you made me know my family you can leave now😊
627,لو الله يفكنا من هالصينيين الوصخين اللي ما بقى حيوان ما كلوه جان احنا بخير🙂 #hantavirus #coronavirus
628,"#Iraq now has a total of 317 #Coronavirus cases, 27 deaths and 75 recoveries: Health Ministry #BaghdadPost #CoronavirusLockdown #COVID2019 #StaySafe #StayAtHome Telegram channel:"
629,@khawlawaleed33 ur header😂💔😂💔😂💔😂
630,"Based on patent laws there is not any Monopoly in this situation, if there is any trade or technology secret about that company solution on #coronavirus, has to be released, but their rights must be paid properly too. @realDonaldTrump"
631,یادش بخیر سال ها پیش خیلی این کلمه دهکده جهانی رو تو بوق و کرنا میکردن و با اب و تاب رسانه ها ازش میگفتن.الان بیشتر داره تبدیل میشه به جنگل جهانی انگار #كرونا #COVID19 #coronavirus #ایران #
632,Não tem coronavirus não tem coronavirus
633,A Chinese man died due to hantavirus Chinese state-media reported spreading panic at a time when the world is fighting the novel coronavirus pandemic. hantaviruses are a family of viruses spread mainly by rodents and can cause varied disease syndromes in people across the world
634,"The #coronavirus death toll in #Spain has jumped by 514 in a single day, as the situation in the country quickly worsens."
635,#UN urges easing of #sanctions on #Iran #COVID19 #coronavirus #CoronaVirusUpdate https://www.ohchr.org/EN/NewsEvents/Pages/DisplayNews.aspx?NewsID=25744&amp;LangID=E
636,😂😂♥️
637,"As Fox News Played Down the Coronavirus, Its Chief Protected Himself - The New York Times "
638,Not sure what ur going through but i hope this makes u happy
639,#Iran calls for 2020 #Olympics rescheduling due to #coronavirus pandemic 
640,ویروس گرسنگی هر روز هشت هزار کودک را در دنیا می‌کشد. در حالی که واکسن آن ( غذا) هم وجود دارد. اما شما چیزی از آن در رسانه ها نمی‌شنوید ، می‌دانید چرا؟ چون گرسنگی ثروتمندان را نمی‌کشد// #coronavirus #iran #food #child #کرونا @azarijahromi
641,"ALERT 🚨 The #coronavirus crisis is no time for political gamesmanship, and it appears #TheDemocrats are working overtime not to let this crisis ""go to waste."" #NeverWasteACrisis"
642,"Coronavirus nezaman biteceğini kimse bilemez sadece ALLAH BİLİR arkadaşlar. Fazla hemen sevinmeyin öyle, bügün varsın yarin yoksun! Bir bakıyorum 24 Saat içinde 30 kişi veya 70 ölen oluyor, dünyada....??? @oncevatan00116"
643,There is a fight going on between my husband and my kids. They want to go out play with the neighbors' kids but my husband doesn't let them due to coronavirus. There's lots of emotions going on. It's quite messy.
644,Sir Ji pls stop it all international flight at least two weeks because 80%corona virus coming outside country save indian citizens
645,"The Real Reason Why #TheDemocrats Stopped the Coronavirus Stimulus Bill #CoronaVirusCrisis — #PlannedParenthood is not a ""small business,"" and neither are nonprofits. #cuomobriefing https://pjmedia.com/trending/the-real-reasons-democrats-stopped-the-coronavirus-stimulus-bill/"
646,يا نهار أسود😷 CDC says coronavirus survived in Princess Cruise ship cabins for up to 17 days after passengers left 
647,The #coronavirus revealed the truth of western society to the world. #كورونا #كرونا
648,#Kuwait is setting such a high standard on how to deal with a pandemic. Phenomenal job 👏🏿🇰🇼 #COVID19 #CoronaVirus
649,خذيت علاگتين بيهن مواد غذائية كلت اوزعهن ع الفقره بس طلعت كامرتي عطلانه ورديت ما وزعتهن #العراق #coronavirus
650,همسایه ی دیوار به دیوارمون مهمونی گرفته🤦🏻‍♀️ یعنی یه جورایی اینهمه سختی ای که ما وامثال ما توو این مدت واسه خونه موندن و معاشرت نکردن کشیدن کشکه 😐🤦🏻‍♀️ کی تموم میشه یعنی؟ #QuarantineLife #coronavirus #COVIDIDIOTS
651,Corona virus or No Corona Virus..... we are still drinking on FRIDAY.... i hope im not alone... lol
652,Pls stop it all international flight at least two weeks because 80%corona virus coming outside country
653,posso estar errado mas eu acho que o mundo vai mudar bastante dps dessa crise do coronavirus
654,nadave esse ai e o coronavirus
655,Rahm Emanuel on coronavirus response: ‘Never allow a crisis to go to waste’ #CCFvirus #ChinaVirus
656,coronavirus will also compel us to re-invent Communism based on the trust in the people and in science.
657,"Turkey is currently mulling legislation that would free as many as 100,000 of its 300,000 prisoners to avoid the spread of #coronavirus in prisons "
658,Sir Ji pls stop it all international flight because 80% corona virus coming outside country so save indian citizens
659,"Rouhani govt. has opposed imposing lock down in Tehran & shut down outdoor recreational places. This is the result! Long line of cars belonging to hundreds of people who have decided to spend some leisure time at Pardisan park W of Tehran, despite #coronavirus warnings. "
660,The streets of Erbil's Sebiran neighbourhood lay empty today after being put under quarantine on Sunday. Lockdown was imposed on the entire neighbourhood after confirmation of its first #coronavirus case on Saturday. 📸 submitted to Rudaw by Soran Hassan 
661,چەندین باوەڕە نازانستی و پرسیارە باوەکان دەربارەی ڤایرۆسی کۆڕۆنا و زانیاری دروست. #پابەندین #لە_ماڵ_دەمێنینەوە #پابەندین_بەرێنمایەکانی_تەندروستی #کۆڤید١٩ #covid_19 #coronavirus #coronavirusmyths #BeReady #SafeHands #PreventionOverPanic #ShapingHealth
662,Coronavirus to #Hantavirus ..
663,https://www.google.com/amp/s/amp.theguardian.com/world/2020/mar/24/coronavirus-cure-kills-man-after-trump-touts-chloroquine-phosphate #POTUS #CoronaOutbreak #CoronavirusSymptoms #COVIDIOTS #coronavirus #CoronavirusPandemicUSA #COVID19 #CoronaVirusUpdates #CoronavirusUSA
664,ارتش اسپانیا برای ضد عفونی کردن رفته به خانه‌های سالمندان و اجسادِ به حال خود رها شده از داخلشون پیدا کرده. خیلی از کارکنان این مراکز با شیوع بیماری نرفته اند سر کار و بیماران سالمند در حال مرگ رو رها کرده‌اند‌... #كرونا #ایران #COVID19 #coronavirus 
665,"Thinking of all the Kuwaiti students in Australia. Stay strong, be vigilant, and take precautionary measures. Working together, we will beat the coronavirus outbreak. Please take care. 🇦🇺💪🇰🇼 @kwinaustralia @KCOaus @mohe_kw @MOFAKuwait"
666,Is my blackness a joke to you!?
667,#coronavirus #CoronavirusNewYork 3/24/2020
668,Nine People Recover From Coronavirus – Health Minister READ MORE: 
669,شوفوا شنو مكتوب بعد الـ Coronavirus.. اللي عنده الكتاب يعلمنا شنو مكتوب بصفحة 162 https://twitter.com/whrumors/status/1242403825719414785
670,Every concert you can livestream on March 24 during the coronavirus outbreak – CNET https://www.ranzware.com/2020/03/24/every-concert-you-can-livestream-on-march-24-during-the-coronavirus-outbreak-cnet #Tech #Technews #Ranzware
671,Yelp’s GoFundMe button lets you help businesses during coronavirus lockdown – CNET https://www.ranzware.com/2020/03/24/yelps-gofundme-button-lets-you-help-businesses-during-coronavirus-lockdown-cnet #Tech #Technews #Ranzware
672,"Si en algo hay que agradecer es que cuando llego el coronavirus ya no estaba el pendejo de sanchez y la tortuga ninja ortiz en la presidencia, vaya menudo par de cerotes"
673,#پوتین رفته بیمارستان مخصوص #کرونایی ها تا از نزدیک روند درمانشون و پیگیری کنه !! پووتین به خدااااا تو مسلمون نیستی ! #فریدون چی میگه !؟ #کرونا #COVID2019 #Coronavirus #Russia #Putin
674,جامعه غرب را در نگاه مردم جهان چنان قوی و بدون ضعف نشان داده اند که کسی لحظه ای به داشتن ضعف در جامعه غربی فکر نمیکرد حالا با یک ویروس پوچی و ضعیف بودن جامعه غربی به مردم دنیا نشان داده شد #كورونا #coronavirus
675,Bwezi mwayika size chani chani etc
676,My grandma is still in denial about the Coronavirus and she kept yelling at us for claiming that such thing exists. 🤦🏻‍♀️
677,"#SaudiArabia records new 205 people infected with #Coronavirus, rising the total number to 767. #BaghdadPost #StaySafe #COVID19 #CoronavirusLockdown Telegram channel :"
678,💥Real Wild life ducumantaries💥 Czechoslovakia has pirated the masks sent by China to Italy😳😳 And Italy has pirated sanitizers sent to Tunisia 😳😳 People can watch some real wild life ducumataries while they are home to avoid Corona virus!!!
679,Lonely people died because of the deranged push to hold in person volunteering we see some 400000 considering the day we don't need to call and try to guide all people regarding the coronavirus since they have… https://www.instagram.com/p/B-HwDEiJkpQ/?igshid=sz9objfd9n8o
680,"#Bahrain: Education Minister has a military background and has been in office for 18 years. In a country that practices discrimination, it is normal that,due to #Coronavirus, “schools of the future” fail and be replaced by cloning the 1997 Egyptian educational channels #COVIDー19"
681,SpaceX encounters first launch delay due to coronavirus https://www.ranzware.com/2020/03/24/spacex-encounters-first-launch-delay-due-to-coronavirus #Tech #Technews #Ranzware
682,New communication channels set up to assist Bahrainis on overseas treatment #Bahrain #coronavirus #COVID19 Read more: https://bit.ly/2UghN9G
683,The DOs and DON'Ts to protect yourself from the corona virus! #covid_19😷 #covid_19 #coronavirus @Swiss International Palace Hotel Manama https://www.instagram.com/p/B-HvvUSJd4s/?igshid=1m3cvswllappm
684,They eat anything that moves 🤦‍♂️
685,It’s Every Nation for Itself in the Coronavirus Fight - Bloomberg 
686,"🔹 China's Global Times News Agency wrote, despite the world's conflict with the Corona virus, another disease is also growing; the test of a man from the Chinese “Yunnan” showed that he was infected with the “HANTA virus”."
687,Faisal
688,Iran #Coronavirus Outbreak: Nobel Laureates from Across #World Call #Iran out for Crime Against #Humanity https://mek-iran.com/2020/03/24/iran-coronavirus-outbreak-nobel-laureates-from-across-world-call-iran-out-for-crime-against-humanity/ #MEK @USAdarFarsi
689,"UPDATED: Both Nineveh's governor and health department via state media denied anyone in the province had died after contracting #coronavirus. Iraq's health ministry has rectified its statement, noting the death as a second Basra fatality. "
690,Fuck China #ChinaVirus #coronavirus #Hantavirus
691,Maintain social distance #coronavirus 
692,"Silakan simak saran dokter Indonesia mengenai hal-hal yang perlu dilakukan saat keluar dari rumah, masuk ke rumah dan tinggal serumah dengan orang yang beresiko terpapar Coronavirus. #inidiplomasi #indonesianway #negaramelindungi #stayathome #dowhatyoucan @Kemlu_RI @KemenkesRI"
693,"Dear #Hantavirus We are still not done with #Coronavirus, so please stay at home. "
694,High unemployment rate is a sign of a deeper #recession #coronavirus #economiccrisis
695,#India under lockdown for 21 days to fight #coronavirus Read more: https://bit.ly/2QKYvai
696,@Jedaaal @USAdarFarsi #كرونا #KhameneiTheGreat #COVID19 #coronavirus 
697,حظر تجول شامل في الهند لمدة ٢١ يوما... #كورونا Coronavirus India Lockdown News Updates Live: PM Narendra Modi announces complete lockdown for 3 weeks 
698,Khamenei is more dangerous than #coronavirus #COVIDー19
699,Endorsement
700,دكتور حوادث في الولايات المتحدة الأمريكية يوضع أعراض #كورونا والحالات الي يشوفونها بالحوادث : مو شرط يكون عندك حراره وكحه بس ! إنما فقدان حاسه الشم او التذوق يمكن تكون مصاب بالcorona virus #كورونا وانت ما تدري! وطبعاً تاريخ السفر والمخالطه مهم جداً لدكتور الحوادث.
701,العالقون في البلدان الموبؤة!! . People stuck in pandemic countries!! . #coronavirus #cartoon #كاريكاتير #البحرين #سوريا #الكويت #الأردن #عمان #السعودية #العراق #الجزائر #تونس #لبنان #المنامة #الإمارات #فلسطين #القدس #المغرب #موريتانيا #ليبيا #bahrain
702,"Well-informed people knew that a really bad new virus breakout was someday inevitable. By February, it was a good bet that coronavirus would be the big one, especially with our ostrich-in-chief saying ""hoax."" The market going up in February was bizarre, not insider selling."
703,"At Fateh Darwaza, #HyderabadCityPolice #coronavirus #StayAtHome #StayHomeIndia #staysafe"
704,Malawi’s coronavirus suspect test negative https://bit.ly/2JanJKK
705,"Spokesperson of the ministry of health, Joshua Malango, says preliminary results of tests on samples from a person who, a few days ago, was in contact with a confirmed corona virus case now in Australia have come out negative. #COVID19 #JoshuaMalango https://bit.ly/2JanJKK"
706,The African saxophone legend Manu Dibango has died in Paris after catching #coronavirus. Dibango - best known for his 1972 hit Soul Makossa - is one of the first global stars to die from Covid-19. 
707,"Saudi has announced that it will not cut off power supplies if customers fall behind with their bill payments during the coronavirus outbreak, Arab News reported. #SaudiArabia Read more: https://bit.ly/2xY96YG"
708,"Michael Levitt, a biophysicist who received the 2013 Nobel Prize in chemistry for developing complex models of chemical systems, has an optimistic take on the coronavirus. In his view, the fast-spreading disease is likely to come to a halt,but gradually. https://www.business-standard.com/article/current-affairs/end-of-coronavirus-pandemic-is-near-says-nobel-laureate-michael-levitt-120032400668_1.html"
709,Gulf economies rocked by coronavirus and oil price war via @FT
710,Coronavirus vibes 
711,If you look at Coronavirus data from strictly a numbers stand point. A lot of us might not fear it as much.
712,Procurando 2/3 meninas pra dividir apto na região Centro Sul de BH dps do meio do ano (ou dps q a crise do corona vírus acabar!!). Dá um rt aí pra ajudar!
713,It was late at night
714,"If it was not for millions of innocent people in US & Europe , we would be very glad to see corona virus harvest as much as it could ."
715,Iyayi basi 😂😂😂
716,بریم سر اصل مطلب؛ درصد مرگ و میر #coronavirus در بدترین شرایط 10.5% . همین میزان در ویروس جدید #Hantavirus برابر با 36% می باشد. و من الله توفیق فی الدنیا و فی الاخرت 🤕
717,despite the appeals not that they did not hear their ears and their eyes did not see our tears قد We may appeal to the US President to save our children And our husbands from certain death because of the new Corona virus #General amnesty to save our children and our husbands 😭
718,I really feel the need for a #coronavirus emoji in my online conversations.
719,America' afficials and specifically Trump are the spreaders of Corona virus in the world and they should be severely punished. They wanted to harm China &amp; Iran but virus spread got out of their control and caused so many deaths in the world. Trump should be sentenced to death.
720,همین الان که درگیر ویروس کرونا هستید، چین مرگ یک نفر بر اثر هانتا ویروس را تایید کرد، ویروسی به مراتب کشتنده تر و با قابلیت پخش گسترده‌تر #Hantavirus #coronavirus
721,"A pior face do coronavírus ainda nem começou no Brasil. E qdo começar, nenhum governante vai dar as caras. "
722,كورونا في إيران.. نظام الملالي يطرد فريق أطباء بلا حدود من إيران via @IranAlhurra https://iranfreedom.org/ar/%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7-%d9%81%d9%8a-%d8%a5%d9%8a%d8%b1%d8%a7%d9%86-%d9%86%d8%b8%d8%a7%d9%85-%d8%a7%d9%84%d9%85%d9%84%d8%a7%d9%84%d9%8a-%d9%8a%d8%b7%d8%b1%d8%af/ #فساد_الملالي #الفساد #ویروس_کرونا #coronavirus #COVIDー19
723,معلومات مفصلة عن انتشار فيروس کورونا في إيران via @IranAlhurra https://iranfreedom.org/ar/%d9%85%d8%b9%d9%84%d9%88%d9%85%d8%a7%d8%aa-%d9%85%d9%81%d8%b5%d9%84%d8%a9-%d8%b9%d9%86-%d8%a7%d9%86%d8%aa%d8%b4%d8%a7%d8%b1-%d9%81%d9%8a%d8%b1%d9%88%d8%b3-%da%a9%d9%88%d8%b1%d9%88%d9%86%d8%a7/ #خامنئي_عدو_مشترك #فساد_الملالي #ویروس_کرونا #coronavirus #COVIDー19
724,African jazz legend Manu Dibango dies from coronavirus in France 
725,"Coronavirus: Iraq reports 50 new cases, 4 deaths "
726,المقاومة الإيرانية: شدة دجل وكذب خامنئي تزداد مع ازدراء وتفاقم الأوضاع via @IranAlhurra https://iranfreedom.org/ar/%d8%a7%d9%84%d9%85%d9%82%d8%a7%d9%88%d9%85%d8%a9-%d8%a7%d9%84%d8%a5%d9%8a%d8%b1%d8%a7%d9%86%d9%8a%d8%a9-%d8%b4%d8%af%d8%a9-%d8%af%d8%ac%d9%84-%d9%88%d9%83%d8%b0%d8%a8-%d8%ae%d8%a7%d9%85%d9%86/ #خامنئي_عدو_مشترك #فساد_الملالي #فقر #اقتصاد #ویروس_کرونا #coronavirus #COVIDー19
727,"On Twitter, Facebook and TikTok, racism breaks out amid coronavirus pandemic more details on DriveTime with @DeeJay_Sleam &amp; @KwezaKwez #keep_it_locked"
728,US envoys praise Kuwait's approach to fight coronavirus - ARAB TIMES - KUWAIT NEWS 
729,Corona virus ke baad hanta virus aa chuka hai 🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️. Lekin mere dimaag mai bas ek hi sawal hai BOARDS KE LIYE PADHE YA NAHI ???? 😂😂😂😂 I need my answer 🙃🙃🧐
730,"Rusiyadan COVİD-19 ilə əlaqəli İtaliyaya yardıma gələn rus heyətinin yarısında coronavirus aşkarlanıb. Sanki İtaliyada xəstə az idi bu ruslar da bir tərəfdən yük oldular. Rus hara əl atarsa, orda fəlakət qopar."
731,#coronavirus_china 🚶🏿‍♂️🌈
732,"Coronavirus Ravages 7 Members of a Single Family, Killing 4 "
733,National Guard out in force in Farwaniya in support of curfew from 5pm to 4am. Please stay indoors. #KuwaitTimes #Kuwait #Kuwaitnews #Kuwaitonlockdown #coronavirus #curfew https://www.instagram.com/p/B-HsFfWh2w6/?igshid=p537zbmqjv9j
734,"No meu coração tá partido agr meu vô me ligou e falou assim ""tô conversando com o jardim pra ver se aguento essa prisão"" 😭😭😭 coronavírus acabe agora!!!!!!!"
735,#coronavirus #StayatHome #CoronavirusPandemic #CoronavirusLockdown
736,"Nancy Pelosi Proposes 1,400-Page Coronavirus Bill Stuffed with Pork #CoronaVirusCrisis"
737,Let these creatures live in peace! #Hantavirus #CoronaVirus 
738,"Not all Iraqi Shia have the same mindsets most of them were refusing the commemerate of Musa Alkadhim & visit his shrine, just Muqtada followers are fossilized mindsets & they defied the curfew because he incited them to challenge Coronavirus thinking that it's an American scheme"
739,"An Italian priest who gave a respirator to a younger #coronavirus patient he did not know has died of the disease. Father Giuseppe Berardelli, 72, died in hospital in Lovere, Bergamo - one of the worst-hit cities in Italy. "
740,وضعیت کشورهای جهان ... #کرونا #Coronavirus #RickandMorty
741,Employees of Khor Mor Gas field are on lockdown amid suspicion of spread of coronavirus 
742,"Stop , china ..... plz 🙏🙏 We have not recovered from the coronavirus and see new virus trending #Hantavirus"
743,This #Coronavirus will flush out all the ones that really have got money in the bank or it will show that the little empire was all built on fresh air and debt - who is the favourite to fall first ?? @SportsDirectUK ??
744,السلامة لمجتمعنا #AlhaleesGroup #Halees_Kitchens #HaleesKitchens #KitchenDesign #CentralKitchen #CommercialKitchens #ksa #coronavirus #covid19
745,"الغارديان: شكوك حول إحصائيات الصين بشأن ضحايا ""كورونا"" https://www.alanba.com.kw/bbcnews/4115/ #الصين #كورونا #China #Coronavirus "
746,Iran's President Appreciates People for Heeding Health Recommendations against Coronavirus Epidemic http://fna.ir/ewgn16
747,Es una trilogía PANDEMIA Cap 1 #Coronavirus Cap 2 #Crisis Cap 3 #Guerra
748,Is government going to fight everything &everyone who is going to sensitising himself or his family members how to combat this coronavirus pandemic?It took time for states to respond &amp; forced citizens to do it their own risks. People in our villages know nothing about covid19 Plz
749,Sir Ji my humble request pls stop it all international flight at least two weeks because 80% corona virus coming outside country
750,"Spokesman: 24,811 People in Iran Infected with Coronavirus, 1,934 Patients Dead http://fna.ir/ewgmzt"
751,"US, UAE stage joint war games amid #coronavirus pandemic "
752,Time to United and fight again Coronavirus
753,Thank you dear Karen ....I am so happy see you ..i am well ... Please careful yourself about Corona virus 🙏🙏😘🌺
754,Sir Ji my humble request pls stop it all international flight because 80% corona virus coming outside country
755,"#Coronavirus: Iraqi health ministry confirms 50 new COVID-19 cases, 4 deaths in 24 hours "
756,Person tested for coronavirus at Chileka airport after being in contact with confirmed COVID-19 case #COVID19 #Pub https://bit.ly/2y6IK71
757,"A person who, a few days ago, was in contact with a confirmed corona virus case in Australia is under investigation in Malawi. This is according to the Public Health Institute of Malawi report dated March 23, 2020, the suspect arrived in the #COVID19 #P https://bit.ly/2y6IK71"
758,no panic for this virus only for coronavirus
759,Wala pa matapos ang #CoronaVirus may ara naman #HantaVirus and guess where it originated again? 😒
760,Why is self-isolation useful? Attached a video that explains very easily how self-isolation can slow the spread of coronavirus. #COVIDー19 #Coronavirus 
761,And they were saying almost all of this about coronavirus four months ago😂😂😂
762,"Parabéns @LATAM_BRA , pelo desrespeito! Entrei no site pra remarcar uma viagem, por conta do coronavirus, e pra confirmar tem que entrar no chat. Esperei por quase duas horas, o chat caiu e voltei pro fim da fila, com mais de 2000 pessoas na minha frente. "
763,US airlines are reportedly preparing for domestic flight shutdown due to coronavirus – CNET https://www.ranzware.com/2020/03/24/us-airlines-are-reportedly-preparing-for-domestic-flight-shutdown-due-to-coronavirus-cnet #Tech #Technews #Ranzware
764,Intel pledges to donate 1 million protective items to health care workers fighting coronavirus – CNET https://www.ranzware.com/2020/03/24/intel-pledges-to-donate-1-million-protective-items-to-health-care-workers-fighting-coronavirus-cnet #Tech #Technews #Ranzware
765,Tokyo 2020 Olympics officially postponed to 2021 due to coronavirus – CNET https://www.ranzware.com/2020/03/24/tokyo-2020-olympics-officially-postponed-to-2021-due-to-coronavirus-cnet #Tech #Technews #Ranzware
766,فيروس كورونا: نصائج تساعد على الهدوء النفسي في هذه الأوقات العصيبة https://www.alanba.com.kw/bbcnews/4114/ #كورونا #Coronavirus 
767,خدايا يه فوت تو اون شيپورت بكن بميريم ديگه اين مسخره بازيا چيه ؟؟ #Hantavirues #Coronavirus
768,"1st death reported in Saudi, 205 new coronavirus infection http://www.arabtimesonline.com/news/1st-death-reported-in-saudi-205-new-coronavirus-infection/ #SaudiArabia #coronavirusupdate #coronavirussaudi"
769,Only the government can set bare minimum requirements and even now it'll take at least 5 years to reduce the burden. We still haven't found a solution besides social distancing for corona virus that'll continue to spread once the curfew is lifted #حلول_الركيبة_السكانية
770,فکر کنم خدا رو ۲۰۲۰ یادش رفته آنتی‌ویروس نصب کنه! #coronavirus #Hantavirus
771,Over 41mln Iranians Screened for Coronavirus Infection http://fna.ir/ewgn0b
772,"Iranians said the volume of aid was insignificant, their medical supply was already available in the country with no shortage under sanctions and not essential for fighr agst #coronavirus. Plus members of their team were not medical experts and .... "
773,مستجدات دراسة قام بها البروفسور فهد الملا من معهد دسمان ... الدراسة تتعلق بحقيقة #فيروس_كورونا_المستجدّ SARS-CoV-2 sequencing DDI discovery. Mutating the coronavirus predicts e... https://youtu.be/oqx18WRTnDY via @YouTube
774,"While you’re complaining about being quarantined at home, think of the ones who live in miserable camps in #Syria, #Iraq, #Yemen, and everywhere facing #Coronavirus head on. Be grateful for the life you have. 🙏🏼"
775,"India, Punjab, where the police quarantine residents with sticks. authorities have announced a special regime for most districts of the country, more than 1 billion people live in them. Closed were 30 of 36 states & union territories #COVIDー19 #coronavirus #India"
776,Coronavirus: Giuseppe Berardelli among 50 priests killed 
777,/!!iiiO UPDATED MARCH 23RD} Total Confirmed Cases Of COVID-19 Outside China PS: You can download this video in FULL HD on our public Dropbox folder. There's a link to it on our bio. #covid #coronavirus #covid19… https://www.instagram.com/p/B-HonjcFbu1/?igshid=xc6l6tw737rq
778,Sabéis si el coronavirus flota o se ahoga.
779,Demand Expanded Coronavirus Testing; Drive-through Testing #care2
780,Iran Raps US Officials’ Happiness for Coronavirus Outbreak in Other Countries http://fna.ir/ewgn1u
781,??
782,Hats off to the Kuwait Government for the proactive measures taken to control the spread of coronavirus. The planning and execution has been brilliant which is reflected in the drop in cases everyday. Our support is with you!! #kuwait #StayAtHome #workingfromhome #staysafe #KWI
783,المقاومة الإيرانية: شدة دجل وكذب #خامنئي تزداد مع ازدراء وتفاقم الأوضاع #المقاومة_الإيرانية #إيران #COVID19 #كورونا_الجديد #Coronavirus 
784,Mexico City Fights Coronavirus! #COVIDー19 #CoronavirusLockdown #COVID19
785,What countries have been affected by the novel coronavirus known as COVID-19? How many cases are there in China? https://infographics.channelnewsasia.com/covid-19/map.html via @ChannelNewsAsia
786,"#Coronavirus : East or West, Home is the best. Take some rest, Don't call any guest. Enjoy your home fest, Don't have an outgoing zest."
787,Whole world Thinking corona virus will be end soon #Hantavirus :
788,"Saudi Confirms First Coronavirus Death, 205 New Cases "
789,Yemen’s Ansarullah welcomes #UN call for global ceasefire to tackle #coronavirus pandemic 
790,Envoy: US Sanctions Exacerbate Iranian People’s Suffering from Coronavirus Outbreak http://fna.ir/ewgmx9
791,HRDC have again called for the resignation of MEC Chair Ansah and for Mutharika to accept and sign parliamentary amendments including recommendations of PAC HRDC have put on hold their state house march due to corona virus
792,"Amid the coronavirus pandemic, cats in parks and streets are hungry. Let’s help them as much as we can. "
793,"Loss of smell, taste might signal infection of coronavirus http://www.arabtimesonline.com/news/loss-of-smell-taste-might-signal-infection-of-coronavirus/ #Coronavirus "
794,Emergency Health Team of Iraqi Ministry of Health visits IDP camps in Erbil to observe the medical instructions to prevent the spreading of coronavirus and the implementation of the curfew in the camps. Source: Health Ministry 
795,Some hard-hit areas restrict testing as coronavirus death toll grows in the US 
796,The KRG ministries of health and the interior have issued their instructions for dealing with the #coronavirus based on the latest evidence. It is vital that we follow them at all times. #COVID19
797,Nobody in Antarctica has coronavirus because they’re ice-olated. هههههههههههههههههههههههههههههه
798,Rest in peace corona virus.. 
799,Tribune nay Coronavirus say marnay walay k dafnanay ka tareka bata dya per apnay main webpage per kahin nahi show kya k coronavirus say bachain kaisay
800,Saudi arab me pahla corona virus ka marez janbahq jo Afghanistan ka shari tha
801,The World Health Organization warned on Tuesday that the U-S has the potential to become a new epicenter of the novel coronavirus.
802,#KUWAIT THIS IS NOT A DRILL Day 3 #StayHome 5 mins PARTIAL #Curfew #CoronaVirusUpdate #CoronaVirusKuwait #CoronavirusPandemic #COVIDー19 #Covid_19 #COVID19outbreak #Covid19 #CoronaVirus #SARSCoV2 #قاعدين_بالبيت #قاعدين_بالبيت_من_أجل_الكويت #نبيها_صفر #فيروس_كورونا #حظر_التجول
803,"Coronavirus, Borrelli: “Credibile che i malati siano dieci volte il dato ufficiale "
804,"Members of the Sadrist movement break into Al-Sadr hospital in Najaf, assault the medical team after diagnosing one of Saraya al-Salam leaders with #coronavirus #BaghdadPost #staysafe #StayHomeStaySafe #CoronavirusUK"
805,se corona vírus estragar meu aniversário eu vou chorar demais pq eu já tinha planejado tudo
806,الصين ترفع الحظر عن مدينة ووهان ، مركز تفشي فيروس كورونا😷🏯 🔴 إزالة القيود عن المدينة 🔴 بداية الفيروس 🔴 إيطاليا وإيران الأكثر تضررًا 🔴 المدارس مغلقة وقيود السفر ستزول 🔴 الخطر أقل حدة الآن في الصين https://bit.ly/2WEzPnv #الصين #coronavirus #Wuhan
