,Text
388,Companies Using #AI to Fight Coronavirus 5 companies are using #DeepLearning models to predict old and new drugs that might successfully treat #Covid19 #CIO #CTO #DL #Ml #HealthTech #Media #Pharma #Research #Start_Up
389,take a shot for every tweet you see about covid-19/coronavirus
390,TOGETHER with responsibility and solidarity against the new #coronavirus. Stay at home now. Save lives. https://bag-coronavirus.ch/so-schuetzt-sich-die-schweiz/ #soschützenwiruns #voicicommentnousproteger #howtoprotectourselves #protectyourselfandothers
391,12 Women Changing The Money Industry Not Even The Coronavirus Can Stop 
392,Coronavirus: des millions pour les entreprises valaisannes. 
393,ATENTOS una nueva muerte en chaco por #coronavirus ya totalizan 6 en todo el pais @A24COM #QuedateEnTuCasa
394,Swiss divided over government response to coronavirus http://dlvr.it/RSTc04
395,"Medici di famiglia, guardia medica e pediatri per il monitoraggio dei pazienti Covid sul territorio https://www.varesenews.it/2020/03/medici-famiglia-guardia-medica-pediatri-monitoraggio-dei-pazienti-covid-sul-territorio/913804/ #coronavirus"
396,"«Von einheimischen #Bauern kaufen» Frankreichs Wirtschaftsminister Bruno Le Maire hat angesichts der Schliessung von offenen Märkten wegen des #Coronavirus den #Detailhandel und Kunden dazu aufgerufen, heimische Produkte zu kaufen. #frankreich https://www.schweizerbauer.ch/politik--wirtschaft/international/von-einheimischen-bauern-kaufen-56427.html"
397,CORONAVIRUS IM ALLTAG: Fette Bußgelder - So streng überprüft die Polizei... https://youtu.be/XBQYKsMsg_w via @YouTube
398,Bill Gates: Testing has to be prioritized https://www.facebook.com/TED/videos/1071228706574778/ minute 15. #coronavirus #testing
399,was passiert heute Abend auf. coronavirus NBA NHL. UndMehr auf Twitch ... 
400,Gemeinsam – BAG Coronavirus https://youtu.be/8LdhhblF-Ow via @YouTube
401,"#Coronavirus und Senioren: ""Wir haben viel mehr Angst vor der #AfD als vor dem Virus"" - DER SPIEGEL"
402,Approvato il bilancio regionale: 15 milioni stanziati per l'emergenza coronavirus http://dlvr.it/RSTbH7
403,Knapp Ende März: Das war das Sportjahr 2020. #coronavirus 
404,Approvato il bilancion regionale: 15milioni stanziati per l'emergenza coronavirus http://dlvr.it/RSTb3Q
405,Approvato il bilancion regionale: 15milioni stanziati per l'emergenza coronavirus http://dlvr.it/RSTZzc
406,Approvato il bilancion regionale: 15milioni stanziati per l'emergenza coronavirus http://dlvr.it/RSTZYy
407,"400,000+ Confirmed Cases #COVID19 #COVIDー19 #coronavirus #CoronavirusLockdown #CoronavirusPandemic"
408,#Coronavirus #COVID19 ☣️ 🇮🇹 Italia Evolución muertos: ▪️12 marzo: 189 ▪️13 marzo: 250 ▪️14 marzo: 175 ▪️15 marzo: 368 ▪️16 marzo: 349 ▪️17 marzo: 345 ▪️18 marzo: 475 ▪️19 marzo: 427 ▪️20 marzo: 627 ▪️21 marzo: 793 *PICO* ▪️22 marzo: 651 ▪️23 marzo: 602 ▪️24 marzo: 742
409,Corona-Virus: Mehrheit findet die Massnahmen angemessen 
410,Swiss divided over government response to coronavirus - SWI http://swissinfo.ch - http://swissinfo.ch
411,"Swiss coronavirus cases rise to nearly 9,000, with 90 deaths - Reuters "
412,Four Federal Policies Could Help Offshore Wind Jump Start Our Coronavirus Economic Recovery 
413,US officials say China is lying about coronavirus origins 
414,"Eine Ärztin über das einsame Leiden ihrer schwer erkrankten Patientinnen und Patienten. When You Die of the Coronavirus, You Die Alone "
415,Coronavirus - Freiburg kontaktiert alle über 65-Jährige 
416,Coronavirus: Vom Präsenz- zum Fernunterricht http://dlvr.it/RSTXxD via @presseportal_ch #ots #news #Medienmitteilung
417,Coronavirus: dalla Regione una campagna contro l'abbandono degli animali http://dlvr.it/RSTXcC
418,Coronavirus: dalla Regione una campagna contro l'abbandono degli animali http://dlvr.it/RSTXS9
419,"Auf Grund der eingeleiteten Massnahmen gegen das #Coronavirus müssen wir die Veranstaltung von #WrestlingAcademyRorbas verschieben. Das geplante Datum ist der 2.5.2020. Wir bitten alle, erneut die Tickets zu reservieren auch die, die Tickets an der letzten Show reserviert haben. – at Rorbas"
420,24 mars: 742 décès du coronavirus sur 24h en Italie... Toujours difficile de dire si la dynamique de croissance exponentielle a été brisée. https://twitter.com/Chris_A_CH/status/1242140383724875776
421,"Il existe des dizaines de pistes pharmaceutiques pour contrer le #coronavirus, notamment la #chloroquine dont nous entendons beaucoup parler ces dernières heures. Tour d'horizon des possibilités envisagées. https://www.laliberte.ch/news/international/vrais-espoirs-fausses-pistes-558305"
422,Coronavirus: dalla Regione una campagna contro l'abbandono degli animali http://dlvr.it/RSTWvF
423,#RSInews: il dossier completo per rimanere aggiornati sul #coronavirus #COVID2019 #COVID19 https://bit.ly/3bqG8iP
424,"Den «Simpsons» werden wahre Hellseher-Fähigkeiten nachgesagt, die nun auch im Vorfeld der Coronavirus-Pandemie zum Zuge gekommen sein sollen. Kann das sein? @TheSimpsons #COVID19 https://www.bluewin.ch/de/entertainment/tv/die-simpsons-sollen-auch-das-coronavirus-vorausgesagt-haben-371114.html"
425,Read my Mar 24 Newsletter featuring “New Coronavirus Stimulus Bill Introduces Digital Dollar And Digital Dollar…” 
426,"Coronavirus, ¿qué es y cómo protegernos en el trabajo? https://www.suinte.ch/coronavirus-que-es-y-como-protegernos-en-el-trabajo/"
427,Gartner analyst @AugieRay outlines the immediate actions #marketing leaders need to take to prepare for the impacts of the #coronavirus outbreak. #B2BMarketing #CMO #COVID19 #Leadership
428,"Afrika ist bislang verhältnismässig verschont geblieben vom Coronavirus. Wenn es sich dort ausbreitet, könnte es tödlicher verlaufen als in Europa. "
429,Coronavirus: dalla Regione una campagna contro l'abbandono degli animali http://dlvr.it/RSTWmS
430,Meine nur ich das oder sind die Leute seit der #Coronakrise höflicher zueinander und nehmen allgemein mehr Rücksicht? 🤔 #COVID19 #CoronaPandemie #Coronavirus
431,Aktuelles zum Coronavirus - BAG: «Langsamerer Anstieg der Fallzahlen ist noch kein Trend» - Schweizer Radio und Fernsehen (SRF) 
432,"Viren als Prozesse verstehen. Dann führen wir keinen #Krieg gegen #COVIDー19 #CoronaVirus, sondern versuchen, diesen #Prozess zu beeinflussen - so wie wir bspw. Gewässerkorrekturen vornehmen gegen Überschwemmungen"
433,#RT @vbs_ddps: RT @EHSM_Magglingen: Wichtig: Finanzielle Unterstützung für Sportorganisationen im Zusammenhang mit dem Coronavirus ist ausschliesslich möglich bei drohender Zahlungsunfähigkeit (Überschuldung) der Organisation und nach Ausschöpfung der zu… 
434,"Coronavirus, il grazie del sindaco ai medici varesini https://www.varesenews.it/2020/03/coronavirus-grazie-del-sindaco-ai-medici-varesini/913808/ #coronavirus #medici #sanità"
435,"Amidst the destruction and tragedy, some guarded optimism: #Swiss #coronavirus cases rise to nearly 9,000, with 90 deaths, but testing is getting into high gear... "
436,Itachi estaba enfermo de coronavirus
437,"Mancano le visiere protettive, noi le produciamo con la stampa 3d https://www.varesenews.it/2020/03/mancano-le-visiere-protettive-le-produciamo-la-stampa-3d/913769/ #coronavirus #garageeks"
438,"Es tut uns leid, dass sich deine Sendung verzögert und wir entschuldigen uns dafür. Auf Grund der derzeitigen Situation mit dem Coronavirus kann es zu Verzögerungen kommen. Ich bitte dich um Verständnis. ^as"
439,"Extraordinary times call for extraordinary measures #coronavirus With these online services, you can carry out many of your postal transactions from home. Do you have any questions? "
440,Le elezioni comunali lucernesi si fanno... con i guanti #coronavirus #elezioni #lucerna
441,#RT @alislam: LIVE QA #Coronavirus #God #OurGod #Messiahhascome
442,Die Aprilsession des Grossen Rats findet wegen des Coronavirus nicht statt https://www.suedostschweiz.ch/node/2702722/?utm_campaign=so-auto&amp;utm_source=twitter&amp;utm_medium=social_page
443,"En période exceptionnelle, des solutions exceptionnelles s’imposent. #coronavirus Ces services en ligne vous permettent d’effectuer un grand nombre de vos opérations postales depuis chez vous. Avez-vous des questions à ce sujet? "
444,[Expert Consensus on #Chloroquine Phosphate for the Treatment of Novel #Coronavirus Pneumonia] - PubMed 
445,Aussergewöhnlihce Zeiten erfordern aussergewöhnliche Massnahmen. #Coronavirus Mit diesen Online-Services erledigst du viele deiner Postgeschäfte von zuhause aus. Hast du Fragen dazu? 
446,"I numeri del contagio: nel Varesotto sono 450 i tamponi positivi, 29 in più in un giorno https://www.varesenews.it/2020/03/numeri-del-contagio-nel-varesotto-359-tamponi-positivi-21-piu-un-giorno/912925/ #coronavirus"
447,Coronavirus: le dispositif sanitaire valaisan se prépare à faire face http://dlvr.it/RSTVD3
448,I periodi straordinari richiedono misure altrettanto straordinarie. #coronavirus Con questi servizi online puoi sbrigare molte delle tue operazioni postali da casa. Hai delle domande al riguardo? 
449,"Besnate piange una sua concittadina, contagiata dal Coronavirus https://www.varesenews.it/2020/03/besnate-piange-sua-concittadina-contagiata-dal-coronavirus/913799/ #coronavirus"
450,"Final call for today’s thread on the impact of the Coronavirus pandemic on football clubs in England. It’s obviously hugely depressing, but I’ve had many requests to take a look at this. Stay safe. "
451,Der umtriebige Professor Reiner Eichenberger von der Universität Freiburg bringt einen weiteren Denkansatz in die Debatte im Umgang mit dem Corona-Virus ein: 
452,#UPU_UN remains ready to serve member countries throughout the period that its headquarters is closed #coronavirus #COVID19 #HealthForAll @WHO @UN @UN_News_Centre @UNCTAD @UNODC @UN_HRC @UNESCO @UNGeneva @UN_UniteIdeas @Refugees @UNCDF @UNSGSA @UNCDF #Berne
453,Corona-Krise: Papst will mit allen Christen das Vaterunser beten | Mehr > https://www.apd.media/news/archiv/13697.html | © Foto: Thomas Schirrmacher/BQ #Vaterunser #Papst #Franziskus #KEK #Coronavirus #Ökumene #APD
454,Fa uns dies a @lamira us vam parlar de les teles teixides al peu del Canigó i que triomfen de #CatalunyaNord al món. Doncs bé: han tancat les botigues pel #confinament #coronavirus. Però estan cosint mascaretes x personal mèdic dels hospitals de #CatNord https://www.lamira.cat/histories/1360/el-sol-es-teixeix-al-vallespir
455,"VW schickt 80'000 Mitarbeiter in Kurzarbeit, Bundesliga soll bis mindestens 30. April ruhen – die neusten Entwicklungen zum #Coronavirus in #Deutschland."
456,25'000 bestätigte Coronavirus-Fälle – Lage in New York ist «beunruhigend und astronomisch». 
457,Switzerland opens first drive-through coronavirus testing centre - The Local Switzerland 
458,"Cumdi, un migliaio di mascherine donate alla Croce Rossa https://www.varesenews.it/2020/03/cumdi-un-migliaio-mascherine-donate-alla-croce-rossa/913796/ #coronavirus #crocerossaluino #cumdi"
459,In response to urgent appeal by Swiss authorities we’re joining forces w/ @Huntsman_Corp to make #HandSanitizer at our Monthey 🇨🇭 site for Canton Vaud hospitals &amp; pharmacies. #SyngentaProud to make a contribution to health services in fighting #coronavirus https://www.syngenta.com/company/media/syngenta-news/year/2020/syngenta-supply-hand-sanitizer-fight-covid-19
460,"interacting with patients is still something humans do best. Robots and AI can free up time for nurses to concentrate on the essential work - caring for people. #coronavirus #AI #robots If Robots Steal So Many Jobs, Why Aren't They Saving Us Now?"
461,Swiss divided over government response to coronavirus - SWI http://swissinfo.ch - http://swissinfo.ch
462,"Swiss coronavirus cases rise to nearly 9,000, with 90 deaths - Reuters "
463,"Le Département de la santé, des affaires sociales et de la culture (DSSC) prépare activement son système sanitaire à faire face à un afflux de patients atteints par le coronavirus COVID-19, tant dans le secteur hospitalier qu’ambulatoire. https://bit.ly/3bnmOTl #CoronaInfoCH"
464,#CoronaInfoCH #coronavirus #FlyingHome
465,How coronavirus cases are growing around the United States 
466,"Florovivaisti in ginocchio, la Regione: “Serve fondo di compensazione per la merce distrutta” https://www.varesenews.it/2020/03/florovivaisti-ginocchio-la-regione-serve-fondo-compensazione-la-merce-distrutta/913792/ #coronavirus"
467,Qu'est-ce qui a bien pu faire penser à une personne lambda que prendre un produit de nettoyage contenant de la chloroquine pourrait le protéger du coronavirus ?
468,#CoronaInfoCH #coronavirus #FlyingHome
469,#CoronaInfoCH #coronavirus #FlyingHome
470,"Bertolaso appena guarisci dal ""coronavirus "" butta un occhio a queste strutture Ospedaliere,la gente ha bisogno di cure adesso! "
471,Coronavirus: des millions pour les entreprises valaisannes http://dlvr.it/RSTS0w
472,People in Nigeria Are Poisoning Themselves With #Chloroquine After Trump Said It Was A Cure For #Coronavirus - VICE 
473,L'intera flotta di Helvetic Airways è a terra @helvetic_en #helveticairways #flotta #coronavirus 
474,"ISTERIA DI MASSA E CORONAVIRUS. NICHILISMO COME ARCHETIPO DEL NULLA, segnalato da Vasco Ursini in Amici di Emanuele Severino "
475,"Während die Zahl der Coronavirus-Infektionen in den USA auf fast 40’000 angestiegen ist, wird im Weissen Haus über eine Lockerung von Restriktionen im öffentlichen Leben nachgedacht. "
476,I am hearing reports that new #coronavirus cases are often associated with secret Heine tags that claim there are ss NN's &amp; because they are to be killed. Why are NNs to be killed falsely labeled as ss only in Heine?
477,"Der Corona-Virus hat nur eine RNA, keine DNA. Mea culpa. Danke an Volker Dyken für die Korrektur. 😉"
478,Die März-Löhne können ausbezahlt werden! #info32 #mittelland #covid19 #coronavirus 
479,#Sunday valhallabckgirl HOWLING coronavirus FTpbbdg tJFwCH #chiptune #coronavirus
480,"Was mich bei der Corona Epidemie, diesen Einschränkungen des Lebens irritiert und verunsichert, dass Hausärzte, Ärzte nicht relativieren. Wie ich mitbekomme, sterben die meisten Menschen mit dem Virus, aber wenige wegen dem Corona-Virus. Bitte nicht noch das Gesicht verlieren."
481,"I thought anybody that worked for a school system, no matter how new to the job and no matter how much you have earned this year , that we were eligible for benefits. NOT So most substitute teachers and bus drivers, of which I am both, are screwed. #dewinesucks #coronavirus"
482,CORONAVIRUS. Le professeur Jérôme Biollaz répond à L'1Dex ! - L'1dex https://bit.ly/3ajfUhV via @1dex_valais
483,Some epidemiologists predict a '2nd wave' in autumn. 'But it might be slightly smaller'. #CoronaInfoCH
484,So kämpft die Modeindustrie gegen das Coronavirus 
485,"Ausgangssperre für 1,3 Milliarden Inder, schwer betroffene chinesische Provinz Hubei hebt Blockade auf, Eishalle in Madrid zu Leichenhaus umfunktioniert – die neusten Entwicklungen zum Coronavirus weltweit. "
486,Doctor who survived Ebola details a harrowing day. Coronavirus scares him 
487,Maryland Gov. Larry Hogan defies Trump with aggressive coronavirus response 
488,Simulateur FA-18 Super Hornet en mission sur aéroport Genève désinfection #coronavirus 
489,Il Canton Ticino non cede: “Non accettiamo atteggiamenti ricattatori da B https://www.varesenews.it/2020/03/canton-ticino-non-cede-non-accettiamo-atteggiamenti-ricattatori-berna/913781/ #CantonTicino #coronavirus #frontalieri
490,"Wir unterstützen den #CodeVsCovid19 Online Hackathon dieses Wochenende👩‍💻! Technologietalent, Unternehmen, kreativer Geist, ForscherIn oder MentorIn: jetzt registrieren und aus der #BliibDihei Zeit etwas Grossartiges machen! #gemeinsamstark #coronavirus #COVID19"
491,"Die Regierung kann verpasstes Einkommen kompensieren, die Schweiz hat mehr als genug Geld dafür. Unternehmen können wiederauferstehen. Nichts, auch nicht Geld, kann Toten zurückholen, Lungen reparieren oder traumatische Erfahrungen ungeschehen machen. #Coronavirus"
492,"Spain's Coronavirus Cases Rise To 39,673 As Death Toll Jumps To 2,696 After 514 Patients Died In 24 Hours https://www.micafoakwa.com/2020/03/spains-coronavirus-cases-rise-to-39673.html?spref=tw"
493,Coronavirus: NY governor says infection rate worse than feared http://dlvr.it/RSTPRw
494,L’informazione ai tempi del Coronavirus è sempre più digitale e interconnessa https://www.varesenews.it/2020/03/linformazione-ai-tempi-del-coronavirus-sempre-piu-digitale-interconnessa/913785/ #anso
495,Aos que temem mais a crise financeira que o Coronavirus eu tenho um recado : Um falido se levanta um falecido nao!!
496,How brands are starting to bounce back from coronavirus in China. 
497,Corona Virus: Weltweite Gefahr oder völlig übertriebene Hysterie? Viren sind sind nur ein kleiner Teil unserer Probleme! Wenige Welt-Konzerne beherrschen unsere Märkte und versorgen uns mit minderwertigen krankmachenden Massen-Produkten aller Art. 
498,#Gaza steht nach 14-jähriger Abriegelung allein vor dem #Coronavirus Von Dr. Ahmet Alioglu http://sicht-vom-hochblauen.de/gaza-steht-nach-14-jaehriger-abriegelung-allein-vor-dem-coronavirus-von-dr-ahmet-alioglu/ via @VomHochblauen
499,"Collaboration between academia and gov't agencies in times of crisis: The example of @ETH, Swiss federal gov't labs, Army Health Services, @SpiezLab and @BAG_OFSP_UFSP: ""ETH makes lab equipment available for coronavirus tests"" https://bit.ly/2Uz5l3B #covid19 #CoronaInfoCH"
500,Greta Thunberg ist mit Coronavirus infiziert... #GretaThunberg #klimaathysterie #klimaat #Klima
501,"Auf drei Küsschen zur Begrüssung müssen wir verzichten, das Händeschütteln ist verboten. Doch wirklich hart ist es, die eigene Mutter nicht in den Arm nehmen zu dürfen. #Coronakrise #coronavirus @nicalthaus"
502,This tool is helping cities find the neighborhoods most vulnerable to coronavirus 
503,#Coronavirus in #Lombardy (#Milan) Region today. Worse than the last 2 days. Never ending story here.
504,📣 Das #Coronavirus trifft Sans-Papiers besonders hart. Viele verlieren ihren Job und können nicht mehr alleine für ihren Grundbedarf aufkommen. Die aktuelle Krise ist für sie existenzbedrohend.
505,"It's gonna be helpful for those who are care takers (nurses, doctors, etc), to identify if they had the virus and got immune, so they know they can help in hospitals without getting infected again."
506,"Nur wer #Corona versteht, begreift den Impact auf die Wirtschaft. Dr. Bharat Pankhania von der @University of Exeter klärt über Mythen und Fakenews auf. #VontobelTopicsThatMatter #Coronavirus #CoronaKrise"
507,Aos que temem mais a crise financeira que o Coronavirus eu tenho um recado : Um falido se levanta um falecido nao!!
508,Demandes de soutien financier en lien avec le coronavirus: une organisation sportive ne peut être soutenue financièrement qu'en cas de menace d'insolvabilité et après avoir épuisé toutes les mesures d'autofinancement pouvant être exigées d'elle. http://www.baspo.admin.ch/fr/home.detail.news.html/baspo-internet/2020/Unterstuetzung-Sport-Coronavirus.html
509,Wichtig: Finanzielle Unterstützung für Sportorganisationen im Zusammenhang mit dem Coronavirus ist ausschliesslich möglich bei drohender Zahlungsunfähigkeit (Überschuldung) der Organisation und nach Ausschöpfung der zumutbaren Selbsthilfemassnahmen. https://www.baspo.admin.ch/de/home.detail.news.html/baspo-internet/2020/Unterstuetzung-Sport-Coronavirus.html
510,Aos que temem mais a crise financeira que o Coronavirus eu tenho um recado : Um falido se levanta um falecido nao!!
511,"El Rey consigue 50.000 pruebas de coronavirus, que llegarán este miércoles a España https://www.abc.es/espana/casa-real/abci-reyes-mantienen-labor-apoyo-desde-zarzuela-202003241347_noticia.html#vca=rrss-inducido&amp;vmc=abc-es&amp;vso=tw&amp;vli=noticia-foto vía @ABCespana"
512,"......wherever those looters that are ruling and ruining your country run to, may #coronavirus aka #ChineseVirus and also #Hantavirus locate them."
513,Solidarietà agli ospedali: i genitori di Travedona ci sono https://www.varesenews.it/2020/03/solidarieta-agli-ospedali-genitori-travedona-ci/913772/ #coronavirus
514,"Pues la próxima crisis vendrá una vez pasemos esta del Coronavirus. Hay un alto riesgo de que cierren negocios, que los autónomos se queden en la calle y caiga la demanda, afectando aún más la confianza de los consumidores. Y lo avisamos con tiempo... que luego no digan."
515,"They didn't say that in the article. I was wondering too, how to get access to this test. I will keep an eye on the blood test topic and report as soon as possible."
516,"Swiss coronavirus cases rise to nearly 9,000, with 90 deaths - Reuters "
517,'CEO Antonio Neri: ‘Proud’ HPE Technology And Teams Are ‘Being Called In To Help’ Battle Coronavirus' https://dy.si/DjRZ4
518,"Patrick Mathys from @BAG_OFSP_UFSP says to this: 'We can't speak of a trend here. There are hopes, but it's too early to make predictions and speak of a flattening'"
519,"#CoronaInfoCH Heute, 18.30 Uhr, im «TalkTäglich» auf @TeleBaernTV : Die bernische Kantonsärztin Linda Nartey beantwortet Fragen der Zuschauerinnen und Zuschauer zum Thema #Coronavirus . "
520,"führt der #coronavirus zu neuartigen formen der #kooperation? neuen technologien? bin überzeugt, da passiert was. fakten, geschichte und lexikon im neuen blog der @FuW_News geschrieben von #KI unternehmer @PascalKaufmann. https://www.fuw.ch/article/coronavirus-beschleunigt-das-ki-rennen/ @mindfire_global #AI #intelligenz"
521,Demandes de soutien financier en lien avec le coronavirus: une organisation sportive ne peut être soutenue financièrement qu'en cas de menace d'insolvabilité et après avoir épuisé toutes les mesures d'autofinancement pouvant être exigées d'elle. http://www.baspo.admin.ch/fr/home.detail.news.html/baspo-internet/2020/Unterstuetzung-Sport-Coronavirus.html
522,Wichtig: Finanzielle Unterstützung für Sportorganisationen im Zusammenhang mit dem Coronavirus ist ausschliesslich möglich bei drohender Zahlungsunfähigkeit (Überschuldung) der Organisation und nach Ausschöpfung der zumutbaren Selbsthilfemassnahmen. http://www.baspo.admin.ch/de/home.detail.news.html/baspo-internet/2020/Unterstuetzung-Sport-Coronavirus.html
523,"Conferenza stampa Bellinzona Corona virus del 24 marzo 2020, il Ticino non fa un passo indietro e mantiene le sue direttive! "
524,I'm really worried my dad is going to get coronavirus and die
525,Erdbeben in Zagreb: Adventistisches Kirchengebäude beschädigt | Mehr > https://www.apd.media/news/archiv/13696.html | © Foto: Advent Press Zagreb/APN #Zagreb #Kroatien #Erdbeben #Coronavirus #Kirche #Adventisten #APD
526,PS: «Bisogna evitare l'esplosione dei costi sanitari» #coronavirus #ps
527,In den Gefängnissen von #Ägypten grassiert die #Corona-Epidemie. Die unschuldig inhaftierten Menschenrechtlerinnen und Aktivisten müssen freigelassen werden ➡️ http://amn.st/60171QdCS #Coronavirus #Corona #Coronakrise #COVID19
528,Guidance for building a dedicated health facility to contain the spread of the 2019 novel coronavirus outbreak. http://doi.org/10.4103/ijmr.IJMR_518_20
529,"Oh, ich hab's bei @watson_news in die Liste «Einfach 17 der besten Coronavirus-Tweets, die dich heute durch den Tag bringen» geschafft. #2 "
530,"Circolo della Bontà, raccolti 350 mila euro https://www.varesenews.it/2020/03/circolo-della-bonta-raccolti-350-mila-euro/913779/ #coronavirus #varese"
531,"«Die Ressourcen in der Schweiz sind fantastisch. Ich habe in dieser Covid-Epidemie begriffen, warum die Schweiz so gut funktioniert.» Worte, die Mut machen und zuversichtlich stimmen! #srf #coronavirus "
532,"No es comparable dado que la tuberculosis no esta latente en todo el planeta como si lo es el corona virus, el nivel de propagación del corona virus traspasó a una gran velocidad las fronteras y en cambio hay países que tienen muy bien controlado la tuberculosis"
533,Telekommunikation - Swisscom bietet wegen Coronavirus mehr Datenvolumen und Home-Office-Software - http://cash.ch
534,Food Safety and Coronavirus: A Comprehensive Guide https://gerd.fm/2Wznb9r
535,"Um auf den Ansturm der #Coronavirus-Patienten vorbereitet zu sein, stehen Soldaten der Armee und Angehörige des Zivilschutzes im Einsatz. Ein Besuch im Kantonsspital Frauenfeld. #COVID19"
536,"Tumbler wegen #coronavirus per sofort verboten - Angstmacherei, absurd oder berechtigt? @BAG_OFSP_UFSP @20min_digital @suedostschweiz"
537,"#Südamerika: Sorgen um #Nahrungsmittelversorgung wegen #Coronavirus Auch in Südamerika hat der Kampf gegen die #Corona-#Pandemie begonnen, begleitet von teils grossen Sorgen um die Nahrungsmittelversorgung. Die #Landwirtschaft wird zum Teil beeinträchtigt https://www.schweizerbauer.ch/politik--wirtschaft/international/sorgen-um-nahrungsmittelversorgung-56420.html"
538,Petite corrélation entre le surpoids et pblèmes cardiaques et mortalité coronavirus. Ca va faire mal aux US.
539,Fragen und Antworten zur Rückreise✈️ in die 🇨🇭 auf der Website des @EDA_DFAE https://www.eda.admin.ch/eda/de/home/das-eda/aktuell/newsuebersicht/2020/03/faq-coronavirus.html #CoronaInfoCH #coronavirus #flyinghome
540,„Coronavirus in Ungarn: Mit Viktor Orban in die Diktatur“ – titelt ⁦⁦@faznet⁩ den Artikel über den Versuch des Autokraten das Parlament längerfristig auszuschalten.
541,"Hans-Peter Lenz, Leiter des Krisenmanagement-Zentrums des @EDA_DFAE, erläutert gegenüber @srfnews die vermutlich grösste Rückholaktion✈️in der🇨🇭-Geschichte https://www.srf.ch/news/p/die-wohl-groesste-rueckholaktion-in-der-schweizer-geschichte?ns_source=mobile&amp;srg_sm_medium=tw #CoronaInfoCH #coronavirus #flyinghome"
542,I recovered from the coronavirus - The Washington Post 
543,"#coronavirus: les infos en 17 langues, en langue facile à lire et en langue des signes. Tout le monde doit comprendre les règles. #CoronaInfoCH @BAG_OFSP_UFSP @EBGB_BFEH_UFPD #languedessignes: https://bit.ly/2wCvB5h #FALC #langueFacileALire: https://bit.ly/33MnnUq"
544,Hero Italian Priest Dies From Coronavirus After Giving His Ventilator To Younger Patient He Didn’t Even Know https://www.micafoakwa.com/2020/03/hero-italian-priest-dies-from.html?spref=tw
545,#StockMarket Volatility is back...but is it here to stay? #recession #activetrading #Coronavirus #COVID19 Part 1: Everything You Want To Know About #Volatility
546,"Contro il #coronavirus, #Italia chiede aiuto al #Pentagono “Mandateci i medici militari anche voi”. #USA https://www.lastampa.it/cronaca/2020/03/23/news/contro-il-virus-l-italia-chiede-aiuto-al-pentagono-mandateci-i-medici-militari-anche-voi-1.38626948 via @LaStampa"
547,#Varese sempre piú desolatamente vuota causa coronavirus. Nessun controllo agli ingressi della cittá https://www.varese7press.it/2020/03/24/varese-sempre-piu-desolatamente-vuota-causa-coronavirus-nessun-controllo-agli-ingressi-della-citta/
548,Michelle Obama has advice for Americans stuck indoors to help stem the spread of coronavirus 
549,Unsere Infoanlässe finden trotz Coronavirus statt und zwar als interaktive Livestreams! Am 31. März ist der erste Informationsanlass zum Bachelorstudium in Geomatik. Weitere Informationen zum Studium &amp; zur Anmeldung: https://zcu.io/pvJO #geomatikstudieren #fhnw @HABG_FHNW
550,"Soziale Netzwerke analysieren, um die Verbreitung des #coronavirus in der Gesellschaft zu simulieren und dadurch frühzeitige, wirksame Massnahmen möglich machen? An solchen und ähnlichen Projekten tüfteln schon bald 180 Studis der @hslu am #CodevsCovid19."
551,"En résumé, si votre patron ne peut pas assurer votre santé et donc les mesures de sécurité liées au Coronavirus, il peut faire appel au chômage technique. De votre côté, vous pouvez vous adresser à la hotline: 041 419 60 00. Cordialement et bon courage !"
552,"Don’t let corona win, you only live once! Swiss Hockey and all its members stay at home to flatten the curve. Together against corona. #stayathome #youonlyliveonce #flattenthecurve #swisshockey #bebetter #MissionLA2028 #COVID19 #coronavirus "
553,1- Entro in twitter 2- Leggo una fila abnorme di cazzate e fake news 3- 🤦‍♀️ 4- Esco da twitter #italylockdown #coronavirus
554,6 ways to be a more empathetic leader during the coronavirus crisis 
555,Der Daten-Kampf um das Coronavirus: Warum wir so unterschiedliche Zahlen zur Schweiz haben. 
556,"Corona auf Kambodschanisch (#Khmer) ausgesprochen bedeutet so viel wie ""Wessen Kuh ist es?"" Ich weiss, ist ein ernstes Thema, aber icch stelle mir das Durcheinander im ländlichen Kambodscha gerade bildlich vor. 😂🤣 #CoronaVirus"
557,"Despite the Coronavirus pandemic, Enclustra is still here for you. We have many products in stock for immediate shipment. Enclustra is your reliable partner for all FPGA related products and services. #fpga #services #reliable #partner"
558,Coronavirus Crisis Only Heightens the Need for Innovation and Co-Creation 
559,Rund 180 Studierende der Hochschule Luzern wollen gegen das Coronavirus hacken. Dafür schliessen sie sich dem Netzwerk #CodeVsCovid19 an. #hslu #coronavirus #codevscovid19
560,#Richiamo di OTTO’S e Radikal: Arachidi tostate con miele e sesamo; rischio per la salute (presenza di micotossine); non riportare in negozio causa coronavirus; per maggiori informazioni: https://bit.ly/2UwbOfS e https://bit.ly/2Ut0FMI Cc: @BLV_OSAV_USAV
561,Coronavirus: EU auto industry faces unprecedented crisis http://www.italmotor.info/romano-pisciotti/coronavirus-eu-auto-industry-faces-unprecedented-crisis/
