,Text
620,Recent events seem to hint towards something...but they have not been sufficiently large enough to surge to public attention and cause outrage. 'Cyber gangsters hit UK medical firm poised for work on coronavirus' 
621,The one positive thing that's come out of this mess is that we've seen just how important people that work in shops are and how unimportant some celebrities are. Sorry you've got to isolate in the East Wing hon! #Coronavirus #lockdown
622,"Just accidentally inhaled diesel fumes while filling the truck up. As I stood there coughing my guts up, all the other drivers at the fuel bunker think I’ve got coronavirus! Thank god I’m not doing this in America or they’d shoot me😂"
623,"'O burguês safado vai ter que ajudar o pobre' para proteger empregos na crise do coronavírus. 'Eu vi no zap', diz dono da TNG https://bbc.in/2UCIQuA"
624,"Klasra Sb aj ap phir janazay pay bhanghra daal ayee hain. Briefing Coronavirus pay thi par nay apna ronna pitnna daal deya wahan pay. Is it possible for you to take some holidays until this pandemic is a little bit settled, please it’s a request"
625,"Keith Alexander (NSA, Iron Net) has co-authored a number of op-pieces for The Hill. The articles carry an emphasis on IRAN as a threat to cybersecurity. Latest - March 22nd: Global Conflict in the 'Age of Coronavirus' https://thehill.com/opinion/national-security/488147-global-conflict-in-the-age-of-coronavirus-no-shortage-of-deadly - See quote from article below"
626,First Coronavirus and now Hantavirus. Haven’t we all had enough...
627,"@parthaskar tomorrow I will be working with 20 other staff and around 10 patients in a hospital recovery area, I’m terrified. Do you think diabetes patients will be soon told to 12 weeks isolate at home #type1diabetes #coronavirus #CoronavirusLockdown"
628,"""This is a critical moment for the United States at all levels: federal, state, and local"": Trump’s national emergency declaration will help the government fight the coronavirus, but most action will be at state and local levels "
629,"Its coronavirUS not coronavirYou or coronavirMe, we're in this together at an acceptable social distancing level"
630,"Severe restrictions have been announced in an effort to combat Coronavirus, please follow NHS and Government advice. "
631,Coronavirus frontline NHS doctor reveals patients are dying in agony https://mol.im/a/8138581 via @MailOnline
632,"Thank you Alana, I’m feeling down at the moment as I have temporarily closed Poppy’s Cupcakes due to the #coronavirus 🙁 Home schooling is keeping me sane, my daughter Poppy is a dear little soul and is enjoying spending time with me and learning at the same time. Stay safe. 💕"
633,The best thing to come out of this #coronavirus is all the quality memes
634,"#Japan &amp; the International Olympic Committee agreed to postpone the #2020Tokyo games amid the #coronavirus pandemic. The IOC says the Olympic flame will remain lit in Japan, serving as ""a beacon of hope during troubled times,"" 🧐 😷https://cbsn.ws/3biXM7O"
635,Full article of information on the coronavirus &amp; what we're not being told. #coronavirus #covid19UK #COVIDIDIOTS #CoronavirusLockdown #COVID19
636,@MTNNG @AirtelNigeria come and see what your mate did o all im getting is to avoid corona virus
637,Interesting read of how Boris Johnson and team could/should improve their communications of the #coronavirus 
638,Watch @10DowningStreet's broadcast: WATCH LIVE: Health Secretary @MattHancock hosts the #coronavirus press conference (24 March 2020) 
639,Hour of need Police is out warning people to stay in door #uk #lockdownuk #lockdown #coronavirus #CoronaVirusUpdate #COVID19 #ukpolice #COVIDIDIOTS
640,My tl is full of tweets about Disney instead of Coronavirus and I’m so here for it
641,Coronavirus: just imagine… https://ccforum.biomedcentral.com/articles/10.1186/s13054-020-2824-8 #ambulancejournal rss feeds #feedly
642,"Terrence McNally, Tony award-winning playwright, dies of coronavirus complications http://dlvr.it/RSVWL9"
643,Air pollution falls as UK goes into coronavirus lockdown 
644,If you are feeling isolated during the #CoronaVirus outbreak call us anytime on 0808 808 2235. DE
645,How can you tell whether you have coronavirus symptoms if you've felt like shit for the past 4 years? Asking for a friend.
646,"Covid symptom Tracker In partnership with leading scientific institutions like King’s College London and the Twins Study, one of the most clinically detailed studies in the world. Help our scientists .... #coronavirus #coronavirusuk #COVID19 #covid19UK https://covid.joinzoe.com/"
647,"Thought I was getting better but now I’ve got a cough that won’t go away, praying this isn’t Coronavirus, I’m scared for my life"
648,So the government waited until last Sunday to try to get hold of more machines for coronavirus testing. 
649,Can’t sleep because every time I shut my eyes all I can hear is cardi b saying corona virus repeatedly😔
650,The six mild symptoms of coronavirus that no one should ignore 
651,"My mum said Coronavirus in Nigeria is a disease of the rich, abroad sickness 😩😂"
652,Coronavirus: Pets should stay inside if owners are self isolating with symptoms https://www.mirror.co.uk/news/uk-news/coronavirus-pets-should-stay-inside-21746827
653,⁦@BorisJohnson⁩ LET SOCIAL CARE WORKERS GET TESTED ! WE ARE AT RISK ! ⁦@piersmorgan⁩ #COVIDー19 #coronavirus #mentalhealth
654,"No because Corona Virus didn't originate in China, did it? 🙄"
655,And as they are not receiving pay or benifit s why not pay them at least the daily rate for the job ...it would help them As they put their lives and their families at risk of the coronavirus.. Contact the chief constable and insist on daily rate payments.
656,"I wonder if those who voted #ToryShambles over the last decade are starting to regret it? It's OK to ignore the #vulnerable, isn't it, until something like #coronavirus comes along. Then everyone wants an #NHS, police to enforce #lockdown, carers to care for their sick relatives."
657,"Coronavirus poses lethal threat to great apes, experts warn "
658,New York hospitals treating coronavirus patients with vitamin C https://nypost.com/2020/03/24/new-york-hospitals-treating-coronavirus-patients-with-vitamin-c/?utm_source=twitter_sitebuttons&amp;utm_medium=site%20buttons&amp;utm_campaign=site%20buttons via @nypmetro #coronavirus #Covid19 #treatment
659,"""A lasting coronavirus vaccine is more likely since the virus is mutating slowly, scientists say"" "
660,Guardiola donates 1m euros to Spain's coronavirus fight #CoronavirusLockdown #Coronavid19 #CoronaVirusUpdate #CoronavirusPandemic #CoronaCrisisuk #Covid19Out #COVIDIOTS #COVID19 #Coronavid19 #covid19UK #flatteningthecurve https://www.bbc.co.uk/news/live/world-52013888?ns_mchannel=social&amp;ns_source=twitter&amp;ns_campaign=bbc_live&amp;ns_linkname=5e7a69f19103f706576ce74e%26Guardiola%20donates%201m%20euros%20to%20Spain%27s%20coronavirus%20fight%262020-03-24T20%3A18%3A30.886Z&amp;ns_fee=0&amp;pinned_post_locator=urn:asset:bf0e3f6c-45c8-4a1f-ae13-f70038b3ee38&amp;pinned_post_asset_id=5e7a69f19103f706576ce74e&amp;pinned_post_type=share via @BBCNews
661,"As in far more people die from car accidents in this country than from the coronavirus. 335 from coronavirus. 1,784 from car accidents. That's my justification for that statement. And the UK's fatality rate is 4%."
662,"@EastMidRailway I have several advanced tickets for journeys in April I will now be unable to use due to coronavirus restrictions. I have tried to obtain a refund on your website, but the tick box for each journey is grayed out and unable to proceed?"
663,The @Dominos_UK delivery man just left my #pizza on my doorstep and got the hell out of here due to #socialdistancing. I felt like Kevin McCallister lifting that. #homealone #covid19 #coronavirus #lockdownuk
664,Lucky I can work. Many can’t. Damn this #coronavirus We will prevail x 
665,Watch Kilmarnock paramedic sing defiant coronavirus song with son http://dlvr.it/RSVWHx
666,NATIONAL NEWS: Coronavirus: How to sign up to become an NHS volunteer responder 
667,I really enjoy telling you guys about what’s happening in the film industry but the #coronavirus is an important matter and I’m unable to get in contact with film studios becomes of this. I’ll try to report as much as I can but this is a VERY difficult situation we’re in.
668,My family might kill me before coronavirus does 😭
669,School board president tested for coronavirus / locket found with family photo / helping first responders during the pandemic https://trib.al/px3XSY2
670,NATIONAL NEWS: Coronavirus: How to sign up to become an NHS volunteer responder https://www.minsterfm.com/news/national/3068961/coronavirus-how-to-sign-up-to-become-an-nhs-volunteer-responder-/
671,European Commission Prez salutes Prime Minister Narendra Modi for India’s measures against coronavirus https://exbulletin.com/politics/35430/?business%Services
672,"#NHS #COVID19 #Coronavirus #Outlander #Edinburgh #Scotland #Glasgow #Aberdeen #Dundee #London #photography Help slow the spread of #COVID19 and identify at risk cases sooner by self-reporting your symptoms daily, even if you feel well . Download the app http://covid.joinzoe.com"
673,Thankyou to our MP for listening to my concerns & raising this ☆ #SEND #Coronavirus 
674,"@PeterMooreLFC My sister is currently working in the NHS, aintree. She’s on ward 23 which is the main ward for the corona virus. Which means she deeply exposed. My mum is a cancer survivor and she is high risk to catch this. Is there any hotels in Liverpool that will accommodate?"
675,Coping with coronavirus https://oupsychology.wordpress.com/2020/03/24/coping-with-coronavirus/
676,"China has solved #coronavirus Look at the figures 1,408,526,000 current population Since Sunday 81,397 has risen as at 24th March midnight by a mear 200 cases It's a miracle ...you can make the world believe that you have the answer from the barrel of a gun "
677,Quite a few Nationalists are asking how the UK Govt managed to get their phone number to send them a text message about Corona Virus. It wasn't MI5 it was the mobile networks. MI5 have much more detail but they are not going to show their hand for the sake of a text. 😉😎🇬🇧
678,Healthcare for all 👏🏻 👏🏻 Private hospitals will be made public for duration of coronavirus pandemic (via @thejournal_ie)
679,"""How an Event Photographer Unwittingly Spread Coronavirus in Massachusetts"" https://ift.tt/2wz8FDX DL Cade A Boston-area event photographer is sharing her story as a cautionary tale after she contracted the novel coronavirus at the city’s Biogen conference and unwittingly spr…"
680,"""A lasting coronavirus vaccine is more likely since the virus is mutating slowly, scientists say"" "
681,"#NHS #COVID19 #Coronavirus #Outlander #Edinburgh #Scotland #Glasgow #Aberdeen #Dundee #London #photography Help slow the spread of #COVID19 and identify at risk cases sooner by self-reporting your symptoms daily, even if you feel well . Download the app http://covid.joinzoe.com"
682,Corona virus took her place for attention. Attention seeker!
683,"In other silver lining news, social distancing has done more for the #MeToo movement than Coronavirus finding its way onto Harvey Weinstein’s walking frame! 🙂 #EatShitHarvey"
684,Police break up 20-strong BBQ group defying #coronavirus lockdown orders... 
685,Disgusting. Literally how many of us have sold our souls to work for this company that fundamentally abuses its staff. First forcing staff to spread brexit propaganda now not paying amidst Coronavirus? Tim Martin needs kicking off the board for so many reasons 
686,"24th March >> (@VaticanNews) Join #PopeFrancis and Christians around the world as we pray the Our Father together against the #coronavirus pandemic on Wednesday, 25 March, at 12 PM Rome time. #Pope Francis"
687,"Playwright Terrence McNally dies aged 81 of coronavirus complications Throughout the 60s, McNally wrote a number of plays, including Noon, Next and And Things That Go Bump in the Night, which drew criticism at the time for its gay content "
688,This time Pakistan is fighting against #Three diseases #CoronaVirus #Illiteracy &amp; #FakeNews
689,"#NHS #COVID19 #Coronavirus #Outlander #Edinburgh #Scotland #Glasgow #Aberdeen #Dundee #London #photography Help slow the spread of #COVID19 and identify at risk cases sooner by self-reporting your symptoms daily, even if you feel well . Download the app http://covid.joinzoe.com"
690,"5/ we might have casually noted that flu this season seems to be a bit worse than average. – “A fiasco in the making? As the coronavirus pandemic takes hold, we are making decisions without reliable data”, Stat News, 17th March 2020 👇"
691,"Finally a coronavirus' news that is not utterly terrifying. ""A lasting coronavirus vaccine is more likely since the virus is mutating slowly, scientists say"" "
692,Brilliant idea from @France2tv to hold a live concert with France's best linking in via internet showing appreciation for the medical teams in hospitals etc working so hard #coronavirus .... relayed around world on TV5MONDE http://europe.tv5europe.com/fr/direct (@morningireland @lisa_pereira)
693,"scares me to think of the cuts the gov. is gonna enforce after coronavirus is dealt with, made even worse with how vulnerable people in society are already being disproportionately affected by the virus and the measures being taken :/"
694,Just a reminder that keeping hands moisturised is as much important as washing them .. #coronavirus #COVID19 #StayHomeStaySafe
695,What a bunch; some people simply dont listen or learn!! BBC News - Coronavirus: Coventry barbecue crowd dispersed 
696,Here's some important information for all unpaid carers in Brighton & Hove during the COVID-19 (Coronavirus) pandemic http://ow.ly/q6oY50yUlzz via @BrightonHoveCC @Mholdgate @CarersHub1
697,Coronavirus: How to sign up to become an NHS volunteer responder 
698,"'Coronavirus: Eviction protections watered down, says Labour' "
699,"24th March >> (@VaticanNews) Join #PopeFrancis and Christians around the world as we pray the Our Father together against the #coronavirus pandemic on Wednesday, 25 March, at 12 PM Rome time. #Pope Francis https://pope-francis-quotes.tumblr.com/post/613514180954390528/24th-march-vaticannews-join-popefrancis-and"
700,This was my disguise as I went out for my second jog of the day today. 🙈 #secondjog #disguise #StayHome #lockdownUKnow #lockdown #lockdownuk #LockdownNow #coronavirus #CoronaCrisisuk #coronavirusuk #CoronaCrisis #CoronavirusOutbreak #Covid_19
701,"At the moment, there is no cure, nor is there a vaccine for corona virus. If you get Covid-19, you're in God's hand's. And don't let Putin's orange puppet tell you anything different."
702,Where can you go in coronavirus lockdown? This is what you can and can’t do – CNET https://techygeekshome.com/2020/03/24/where-can-you-go-in-coronavirus-lockdown-this-is-what-you-can-and-cant-do-cnet/
703,What's Germany doing that's so good? #coronavirus #COVID19
704,Homemade face masks may not protect you from coronavirus. Here’s why – CNET https://techygeekshome.com/2020/03/24/homemade-face-masks-may-not-protect-you-from-coronavirus-heres-why-cnet/
705,Coronavirus really be on world tour
706,"If you think it is acceptable to abuse staff in supermarkets, key workers, the police and the NHS staff, you should be thoroughly ashamed of yourself. Stay inside if you can’t behave like a decent human being. It isn’t hard to #BeKind manners &amp; kindness cost nothing #coronavirus"
707,If you cannot stay home think about the children... #CoronavirusLockdown #coronavirus #coronvirusuk
708,"Even though I couldn't go to the local pub for a few pints, it hasn't been a bad birthday, suppose with the coronavirus about means I can try a bit of money"
709,What sort of lockdown is that ... Coronavirus: Only go to your job if you cannot work from home - Hancock 
710,The latest #Coronavirus #COVID19 Press Conference from #No10DowningStreet on Tuesday 24 March 2020. #StayHomeSaveLives
711,corona virus evolution thread 06 Feb 2020 
712,No text as yet from #govuk ... What’s that about? Sitting here with a full set of teeth and I can’t even get a text from Coronavirus 😂😂😂 #COVID19 #UKlockdown #coronavirus
713,Neil Diamond has changed lyrics of Sweet Caroline (Coronavirus Version) 
714,This Thursday: online teach-out on ‘How to Beat Coronavirus Capitalism’ 
715,Here's how you can help fight coronavirus 
716,Please vote for the ‘statutory self-employed pay’ amendment today. @philwillis_exmp @Dafydd_Wigley @bishopSarahM This amendment: https://publications.parliament.uk/pa/bills/cbill/58- 01/0122/amend/coronavirus_daily_cwh_0320rev.14-18.html Justice!
717,"This is a good statement that you should use ALL THE TIME. Whenever you are out of the house, at the shops or pharmacy, seriously assume every person you see has the Coronavirus. That way you’ll be more proactive at avoiding them and lower your chances of catching COVID19. "
718,Thread on what I'm working on during this crisis. #coronavirus 
719,"A lasting coronavirus vaccine is more likely since the virus is mutating slowly, scientists say "
720,Coronavirus: Boris Johnson accused of ‘breaking his promise’ to 20 million British tenants https://exbulletin.com/politics/35426/?business%Services
721,NH Coronavirus: 108 Positive Cases; Bus Rider Exposure Reported 
722,"Coronavirus Outbreak: How Bitcoin is Faring So Far https://ift.tt/2WCHLWt The coronavirus crisis has seen Bitcoin price nosedive in one of the greatest Bitcoin price crashes since its inception. With a 52% drop in price in a single week, the coronavirus has left many Bitcoin …"
723,"What planet is #trump is on. The #WHO is saying the USA will be the next epicenter of the coronavirus. ""Easter is a very special day for me."" ""Wouldn't it be great to have all the churches full?""""You'll have packed churches all over our country.I think it'll be a beautiful time."" "
724,I am trying to understand the “logic” that would make ppl march the streets to protest against #coronavirus in #Alexandria using “prayers”. State-backed presenter Khaled Habib accusing Muslim Brotherhood of being behind these campaigns calling ppl to march streets! Emmm 🧐
725,The CoronaVirus is...
726,My mums actually been moving like Coronavirus can sneak into your house or something
727,Why 21 days? It takes 21 days to build a new habit. Scientifically. And we're locked down for 21 days.... Are they trying to condition us into a new way of life? #COVIDIDIOTS #CoronavirusLockdown #21daysLockdown #FirstDates #coronavirus #COVID19
728,12 Experts Questioning the Coronavirus Panic 
729,Excuse me @BorisJohnson - could you possibly sort this coronavirus thing out? Only I've just found a destination for a short weekend break 
730,Pep Guardiola has donated one million euros to a foundation in Barcelona that fight against #Coronavirus Meanwhile Jose Mourinho: 
731,first off coronavirus is ruining my life secondly my SD card has CORRUPTED with my 500 picture photoshoot #kms
732,If the Coronavirus were just scifi then this would probably be the person responsible. Remember that speech? #GenesisOfTheDaleks
733,£30 fine for people ignoring new coronavirus lockdown measures and could rise 'significantly' | London Evening Standard - https://www.standard.co.uk/news/uk/fines-stay-at-home-orders-coronavirus-a4395591.html Let's see how the *Police* that then! Lol
734,結核の予防接種(BCG)を打った人はコロナをはじめとするウイルスに対する免疫力が高い説を調べるらしい。残念ながらまだ立証されてないけど結果楽しみ。 Can a century-old TB vaccine steel the immune system against the new coronavirus? | Science | AAAS 
735,BBC News - Coronavirus: Only go to your job if you cannot work from home - Hancock 
736,#coronavirus #StayAtHomeSaveLives
737,":D Sometimes it takes getting stuck in to come out YAKNOWHATIMEAN *ahem*... But seriously, big hi-fives. My cu (bi) experience was similar, but a couple of years ago. Some of just us gestate longer... like fine wine. Or...coronavirus. :S xX"
738,No babe Cos coronavirus Lol x
739,@tesconews @sainsburys @waitrose @LidlGB #hoarding #panicbuyinguk #panicbuyers Hi all how about using your loyalty card data to ID the hoarders and a. issue some warnings b. ban them ? #COVIDIDIOTS #coronavirus
740,Brit tourist becomes first to die from coronavirus in Cape Verde after falling ill at five-star hotel https://www.thescottishsun.co.uk/news/5423248/brit-tourist-becomes-first-to-die-from-coronavirus-in-cape-verde-after-falling-ill-at-five-star-hotel/?utm_medium=Social&amp;utm_campaign=scottishsuntwitter&amp;utm_source=Twitter#Echobox=1585087236
741,Well shit. #coronavirus 
742,Patient dies at Winchester hospital after testing positive for coronavirus | Hampshire Chronicle 
743,Hi this coronavirus is really serious so to stop it make sure that your washing your hands thoroughly for 20 seconds and cough or sneeze into a tissue. We need to do anything to stop this virus #CoronavirusLockdown
744,"As Sao Paulo goes into coronavirus lockdown, China offers to help Brazil https://uk.reuters.com/article/us-health-coronavirus-brazil/as-sao-paulo-goes-into-coronavirus-lockdown-china-offers-to-help-brazil-idUKKBN21B2H2?feedType=RSS&amp;feedName=healthNews"
745,She should be happy- Coronavirus means carbon emmisions will drop to zero. We might now meet her targets and then she can actually go and have some fun! She looks so miserable ALL the time ☹️
746,"Conspiracy or Otherwise, Nations May Soon Redefine Ties with China in View of Coronavirus Outbreak "
747,"tell you what if Hydroxychloroquine works as well as claimed and Donald defies all the sceptics with this miracle, WOW can you imagine #BOOM There are ‘signs of hope’ for Australia regarding coronavirus https://youtu.be/xv9LA4f3BT8 via @YouTube"
748,TAKE ME OUT OF THE DARK - GARY VALENCIANO - REACTION VIDEO #reactionvideo #garyvalenciano #takemeoutofthedark #kapamilya #garyv #filipinovloggger #coronavirus #tributesong #covid19 #asap #abscbn https://buff.ly/2J5vQs9
749,"'Stay indoors, I'm young, sporty and fit, I never would have thought I'd catch coronavirus' https://buff.ly/2WHUVkT"
750,"""We know that 24 doctors particularly in Lombardi in Italy have died as a result of their efforts to treat the corona virus as well. And we are really worried that the numbers will increase that we will sadly lose some colleagues."" 35."
751,Delivery rider with suspected coronavirus - just one of many gig economy workers on the front line who won’t receive a penny in help 
752,The Arab states need to be completely honest about coronavirus | Opinion by: Muhammad Hussein 
753,"Dr Rinesh Parmar: ""It's really sad to hear the stories, both within London and outside London, of doctors and nurses who have sadly become very, very unwell as a result of coronavirus."" 34."
754,"Victoria Derbyshire: ""Right. Let me go back to Rinesh Parmar, Chair of the Doctors Association UK, also an anaesthetist himself. We know some medical professionals have become ill in this country now, having caught coronavirus."" 32."
755,"New York City Principal, 36, Dies From Coronavirus Complications https://sbee.link/dt4hbwgk8u #enterprise #blackentrepreneur #business"
756,"I’ve never seen so many people on Instagram-live before, we’re clearly getting desperate #Coronavirus"
757,"Hundreds of thousands of Syrians face an increased risk of contracting #coronavirus due to repeated interruptions to their main water supply, UNICEF has warned "
758,BBC News - Coronavirus: Coventry barbecue crowd dispersed 
759,Insight Home working during the COVID-19 / Coronavirus crisis https://j.mp/2QIHI7G
760,Coronavirus: Workers urged to turn off Alexa devices while working from home due to privacy fears https://j.mp/2UC3E5l
761,Most sense you’ll hear all year about #coronavirus 👏👏👏 
762,Coronavirus: 10 fake news you should http://ignore-newsng.org http://dlvr.it/RSVVwv
763,Phone line aims to help drinks industry through coronavirus crisis http://bit.ly/2WFd3vN #retail #alcohol #coronavirus
764,Here's what you can and can't do during the UK coronavirus lockdown 👇 
765,"Former Tory adviser uses 130,000 austerity deaths to argue against coronavirus shutdown. By @OsoSabioUK"
766,Coronavirus: 'Only go to workplace if you can't operate from home' says health secretary 
767,"Former Tory adviser uses 130,000 austerity deaths to argue against coronavirus shutdown. By @OsoSabioUK https://www.thecanary.co/trending/2020/03/24/former-tory-adviser-uses-130000-austerity-deaths-to-argue-against-coronavirus-shutdown/"
768,Swift Caravans has announced it has now suspended all business activities with immediate effect https://www.hulldailymail.co.uk/news/hull-east-yorkshire-news/swift-caravans-shuts-down-coronavirus-3979623 #Coronavirus #COVID19
769,"'Confused, dangerous, flippant': rest of world pans PM's handling of coronavirus | Coronavirus outbreak | The Guardian #SpafferBrexitJohnson"
770,Coronavirus: urban parks can be a lifeline – if we respect lockdown rules http://davesnews.co.uk/media/coronavirus-urban-parks-can-be-a-lifeline-if-we-respect-lockdown-rules/ Recent statements from the UK govern...
771,@BBCNews segment on Corona virus: Mental health was really necessary. Good advice from Neil @talkspace
772,How the Coronavirus Could Take Over Your Body 
773,How will coronavirus affect nanny employers? https://www.nannytax.co.uk/blog-1/how-will-coronavirus-affect-nanny-employers via @nannytax1
774,"This guy thinks it's ""great"" that there are problems with a study suggesting there's a cure for coronavirus. #TDS"
775,Basic Income starting with workers laid off. #coronavirus #covid19 #basicincome
776,Who thinks life will go back to normal after all this? Or who feels like this is some big Pivot changing the course of existence? #CoronavirusLockdown #COVIDIDIOTS #21daysLockdown #FirstDates #COVID19 #coronavirus
777,Great presentation on the #Coronavirus #psyop agenda by truth stream media
778,"Dr John Ioannidis Professor of Medicine, of Health Research and Policy and of Biomedical Data Science, at Stanford University School of Medicine and a Professor of Statistics at Stanford University School of Humanities and Sciences. His view on the coronavirus panic 👇"
779,I plan to wear nothing but Birkenstocks during quarantine bc I may get corona virus but I’m not getting fucking plantar fasciitis
780,Coronavirus: 'Only go to workplace if you can't operate from home' says health secretary https://www.heraldscotland.com/news/18331922.coronavirus-only-go-workplace-cant-operate-home-says-health-secretary/?ref=rss #Scotland
781,Spain: doctors struggle to cope as 514 die from coronavirus in a day 
782,I think I'm genuinely going to have to go into the forest to source timber... #caronavirus2020 #COVID19 #CoronavirusLockdown #coronavirus
783,"@RobinSwannMoH Oxford University scientists think Coronavirus may have arrived in the UK in mid-January and millions of people have already had it! If so, it is far less deadly than Government models suggest. We need more scientific certainty! "
784,Julian Assange’s lawyer Baltasar Garzon has been hospitalized in Spain with coronavirus. https://www.rt.com/news/483990-baltasar-garzon-spain-coronavirus/ #CoronaVirus #COVID19
785,não aguento mais ver coisa de coronavírus e isso deixando todo mundo doido
786,The corona virus spreads exponentially and if you don’t know what that means you need to get fucked back into school
787,"My sister is currently working in the NHS, aintree. She’s on ward 23 which is the main ward for the corona virus. Which means she deeply exposed. My mum is a cancer survivor and she is high risk to catch this. Is there any hotels in the Liverpool region that can put her up?"
788,#covid19uk #coronavirus #ubi
789,"The Brexit transition period should be extended as the UK tackles the coronavirus outbreak, the Welsh Government has said "
790,"Cancer sufferer Mila, 4, begs Brits 'please stay at home - for me' #coronavirus #coronavirusUK #coronaviruslockdown https://www.mirror.co.uk/news/uk-news/coronavirus-cancer-sufferer-mila-4-21748722"
791,The middle class are about to discover the cruelty of Britain's benefits system | Coronavirus outbreak | The Guardian 
792,"Profound, moving and challenging. Thank you. ⁦@fotoole⁩ Fintan O’Toole: We must not allow coronavirus pandemic to rob us of grief via @IrishTimes"
793,I am tired of seeing threads about the Oxford uni study on coronavirus by dudes whose expertise is not epidemiology/public health. Here's a thread by a dude who *is* an expert in this space 
794,Coronavirus
795,"Coronavirus: No extra help for airlines, chancellor says https://www.bbc.co.uk/news/business-52027342 Sunak has told airlines to find other forms of funding from shareholders and not turn first to government for help. In a letter Rishi Sunak said the government would only step in as ""a last resort""."
796,"I hope it works, but fear the worst. BBC News - Coronavirus: India enter 'total lockdown' after spike in cases "
797,"Children face HIGHER risk of sexual exploitation during coronavirus crisis, crime experts warns 👨‍👨‍👦 #athome #coronaviruscrisis"
798,Day 5 of self isolation- I tried to make that tiktok coffee thing but it flopped #coronavirus #CoronavirusLockdown #covid19
799,#CoronavirusLockdown #coronavirus #BlackMirror
800,@metpoliceuk Re: #coronavirus It is strongly advisable that ALL of your police officers wear face masks &amp; latex gloves when patrolling. Please stay safe 🙏
801,Coronavirus . if the country of source of Coronavirus is found and confirmed. They should be forced by every country and pressured to amend their ways. We have bombed and Sanctioned Countrys for much less Deaths.
802,Wouldn’t wish anything like corona virus on absolutely anyone but I think I speak for all girlfriends at this difficult time that I sincerely hope all gaming consoles and PC’s (including controllers and headsets) get a severe case of something nasty right about now 😒
803,Where tf is Zero One episode 28
804,If only #SocialDistancing was this easy for everyone Goodnight all..God bless and stay safe tomorrow and always.. #Mindfulness #coronavirus #COVID19 @IronMenCrosby @amachray @LivEchonews – at Antony Gormley's Another Place
805,Coronavirus and cars: What if my lease runs out after closing the dealer? | News https://www.technologyshout.com/coronavirus-and-cars-what-if-my-lease-runs-out-after-closing-the-dealer-news/
806,"A request from @WestYorksPolice has been issued asking for recently retired officers to assist during “the current national emergency with regards #Coronavirus”, in answering calls and dispatching at @WYP_Contact and also a wider request forothers to sign up for assisting roles."
807,"A lasting coronavirus vaccine is more likely since the virus is mutating slowly, scientists say "
808,Aaaaaaaaaaaaaaaand some asshole visited their family at my brothers work (he's a care worker in an old peoples home) and have spread the corona virus to one of the old folks. cannot stress this enough: STAY. HOME.
809,"@alexburghart your boss, #LiarJohnson , 'more dangerous than coronavirus' @BOCACampaign @10DowningStreet"
810,Coronavirus mutation rate is good for vaccine development - The Washington Post. This is good news. It’s 3'-to-5' exoribonuclease activity (ExoN) proofreading may be working. We hope for a vaccine soon. #covid19 #coronavirus 
811,Why has Coronavirus had to make spoons a moral dilemma FFS. If i start a go fund me for the staff can i still go?
812,UK Government : Pay Self-Employed 80% of their median salary during the Coronavirus pandemic. - Sign the Petition! http://chng.it/Nxy99D8f via @UKChange
813,Coronavirus: Qantas to operate first non-stop flight from Darwin to Heathrow http://www.breakingnews.ie/world/coronavirus-qantas-to-operate-first-non-stop-flight-from-darwin-to-heathrow-989940.html #News #Breaking-News
814,You might have emphasised the “might“ not just Oxford and coronavirus 
815,"Myself and my other half. Two ""fecking emigrunts' both of us in the line of defence against #coronavirus . Next time you tell us to ""Go back where you came from!"" Remember that you stayed home while we kept UK going. "
816,BBC News - Coronavirus: Dyson develops ventilators for NHS 
817,It’s been one day being away from everyone locked in a room on my own cause I’m showing symptoms of coronavirus and I am sooooo down and depressed 😫 never again will I take normal day to day life for granted. Such a shit and uncertain time 😭
818,I take orders from my Captain. Let's fight this together. #CoronavirusLockdown #coronavirus #coronavirusindia #CoronaIreland Come on India. Come on Ireland. Come on Earth #BeatTheVirus
819,"Starting on tommorow #CovidCast stream, I will be naming and shaming some scummy bastard employers, something I am looking forward to. If you have a story of a bad employer, or any #CoronaVirus related stories, Send it to me on WhatsApp via 07725 973 742! (Phone-Ins soon!)"
820,Police seen enforcing UK coronavirus lockdown https://youtu.be/dy6aXCd9N34 via @YouTube
821,"'Confused, dangerous, flippant': rest of world pans PM's handling of coronavirus – at West CHESHIRE"
822,Everything I read about coronavirus in America reminds me of AIDS - from testing “positive” to the desperate search for drugs and a government in denial. Except this time it’s affecting people whose partners have columns in the New York Times. 
823,"You should check out a series on netflix called ""my secret terrius "" episode 10 @53 minutes to see where it come from..it was on Netflix 2 years ago and explains what the coronavirus is and why check for your self"
824,New symptom tracking app aims to slow spread of coronavirus 
825,Love the NOW that’s what I call corona virus one 🤣🤣
826,"BBC's Eurovison, Glastonbury and Euro replacements confirmed amid coronavirus https://www.mirror.co.uk/tv/tv-news/coronavirus-bbcs-eurovison-glastonbury-euro-21747551"
827,Here's what you could have had: 10 #Labour Labour policies that would be very helpful during the #coronavirus #pandemic #CorbynWasRight
828,Let's get this straight... You believe that the coronavirus is part of a plot by globalists to thin the herd. Despite having no evidence. Then when you have been told by retired US generals that Q is a military intel psyops you believe it is positive? First rule of psyops 🤐
829,Thanks to everyone who joined me tonight. Irish people must not allow their freedoms to be taken by an unelected government during fake #CoronaVirus crisis. We must stand up individually to this tyranny and we will take our country back. Watch back here 👉 
