,Text
584,"Sehe auch nicht den Grund. Wenn das Paar zusammen wohnt, haben sie das #Coronavirus höchstwahrscheinlich beide oder keine*r von den beiden. Das ist genauso wie beim Spazierengehen. Zusammen mit den Leuten der gleichen Wohnung ist es erlaubt."
585,"#immo PARIS : CORONAVIRUS, Quel impact sur le marché immobilier ? https://bit.ly/2xmGEj7"
586,#immo Coronavirus : vers une baisse des prix de l'immobilier à Paris et en Ile-de-France ? https://bit.ly/2UBjeOK
587,"#immo Immobilier : face au coronavirus, les notaires anticipent une chute «des prix de 10 à 15%» https://bit.ly/33JqKv6"
588,ILs veulent faire une prise de sang contre le coronavirus a tout le monde ! Ce sera truqué et ont aura tous le cornavirus ! Moi je refuserais que les nazis de médecins SS me fasse une prise de sang 😠
589,Shoes. Inside. Have you glbegun referring to them as his Coronavirus shoes? Vector sneakers? I would. I definitely would.
590,"mais non, le récit d'une personne parmi les 27,5 millions sans couverture sociale, hospitalisée 3 jours pour coronavirus, soignée, elle s'est vu recevoir une facture de 35000 dollars"
591,Coronavirus : la semaine de travail pourra durer jusqu’à 60 heures dans certains secteurs https://l.leparisien.fr/sXr-1 #Rediff
592,"Coronavirus has been around for years, but this one had apparently mutated. "
593,"¿Ya tuitearon del chiste que después del CoronaVirus viene el Debola? Debo la luz, el agua y sus putas madres, malditos genios de la comedia. "
594,Hanta mon frérot !
595,"Plus des tests, c’est moins de morts ! #France #Allemagne #COVID19 Pourquoi l'Allemagne réussit à limiter le nombre de morts du coronavirus... - La Libre "
596,Who cares if you stop the flights from New York when they are coming on boats too - Get it together people #coronavirus #COVID19 #CoronavirusFlorida
597,"oui faut leur dire la c importznt c comme les mongols qui sont choqués ou y’a écrit « coronavirus » derrière leur solution hydro-alcoolique, trop debile"
598,"From cover-up to global donor: #China #softpower play. With its economy showing signs of life, Beijing aims to restore a reputation damaged by #coronavirus | Financial Times "
599,4 mois de prison ferme. #Coronavirus #Covid19 #Confinement #Quarantaine #RestezChezVous https://twitter.com/le_parisien/status/1242575242268225543
600,@EmmanuelMacron pourquoi envoyer plus de 17 tonnes de matériel pharmaceutique en #Chine alors qu’on savait forcément 🙄 que le #coronavirus 🦠 allais arrivé en France au bout d’un certain moment ?#Covid_19fr #COVID19
601,"Coronavirus : l'Inde ordonne trois semaines de confinement à ses 1,3 milliard d'habitants: Des Indiens à… https://bit.ly/2Jas80f #monde"
602,https://twitter.com/Brevesdepresse/status/1239987207072604160?s=20 Tenez regardez ça afin de fermer vos sales gueules !!! 😡 J'espère seulement qu'on n'aura pas à faire de choix si certains de votre famille étaient infectés par le #coronavirus !!! Bon courage à vous !!! Cordialement !!! 😭😭😭😭😭😭😭😭😭
603,"MUST WATCH!! This could be in my opinion the best video to link it all togheter : Wuhan 400, ID2020, the Coronavirus, 5G and BillGates his vaccineprogram !!!! RT far and wide !! "
604,"Je comprend pas, on nous annonce 6 semaines de confinement supplémentaire et personne n’en parle ! Vous avez perdu la tête, vos neurones sont en manques d’oxygène ? #confinement #Covid_19fr #COVID19 #Covid19Out #StayHome #coronavirus #EndCOVIDSanctions #couvrefeu"
605,"#Thread ☣ (3/5): existe-t-il des #fakenews sur le coronavirus ? Selon @david_lacombled, seuls 21 % des Français accorderaient leur confiance aux réseaux sociaux.. &gt; ""Ne pas croire ce que l’on voit et de ne pas voir ce que l’on croit""... Cc @Lavillanumeris @ComuneLab"
606,"Coronavirus may (unproven, more study needed) be going airborne, with the help of particulates in highly polluted cities, like Wuhan and Milan: https://www.time24.news/i/2020/03/pollution-and-lightning-spread-of-coronavirus-the-fine-particles-pointed-out.html Lockdown should help somewhat? Still, makes you think about moving to the country."
607,"#LeSaviezVous: hier de 7 à 21h, + de 613K tweets ont été postés en 🇫🇷 sur le #coronavirus. #Thread ☣ (1/5) ↪#COVID19 #COVID2019 #Covid_19fr #COVID19france #SolidaritéCOVID19: le message le + partagé a été posté par @leacamilleri =&gt; #RestezChezVous !"
608,Les bilan des décès en Iran dépasse 10900 personnes selon les informations provenant de sources de l'OMPI le régime poursuit ses dissimulations https://www.ncr-iran.org/fr/communiques-cnri/droits-humains/iran-les-deces-dus-au-coronavirus-depassent-10-900-dans-219-villes/ #coronavirus #Covid_19 #COVID en #Iran #CoronavirusPandemic #CoronaVirusUpdates
609,"Coronavirus : #Pompéi, l'exposition au Grand Palais depuis chez vous."
610,"eu só quero fazer um churrasco pra fumar um narga sem camisa, é pedir muito corona vírus?"
611,Là on va devoir se capter coronavirus 
612,EU SIMPLESMENTE AMO QUEM FALA VIRUS CORONA VIRUS
613,"UE : ce que Macron prépare pour l'après-coronavirus, via @LePoint #europe #COVID19"
614,"“Verstrengde aanpak geldt voor iedereen, zo benadrukt het parket. (...) Overtreders krijgen boete tot 4.000 euro”. Rotte appels tss de bedrijven die doorwerken zonder stevige veiligheidsmaatregelen vr hun personeel zijn dus ook gewaarschuwd. #coronavirus "
615,denk dat ik ook eens in #quarantaine ga in Hotel Esencia - Mexico bijvoorbeeld ;-) #nva #vrtnws #terzaketv #deafspraak #coronavirus #SocialDistancing #Belgium #Covid_19 #CoronavirusLockdown geld maakt niet gelukkig maar het maakt het ongelukkig zijn toch iets meer comfortabel
616,La team des urgences pédiatriques de trousseau vous demande simplement de #RESTEZCHEZVOUS #coronavirus #COVID2019 #APHP Prenez soin de vous et de nous 🙏🏼❤️ Faites en sorte de laisser ce #Virus dernière nous! #coronavirus #RestezChezVous
617,#NoticiasDoBem 100 mil se recuperaram: 8 notícias boas sobre coronavírus no mundo 
618,Les américains quand ils vont tirer sur le coronavirus 
619,Un médico intensivista británico califica de “criminal” 👮🏽‍♂️👮🏻lo que hace la gente que se salta las normas de #aislamiento #confinamiento contra el #coronavirus 🦠 Por favor: sed responsables y quedaos en casa #QuedateEnCasa #YoTambiénNeQuedoEnCasa #EstadoDeAlerta #España #covid19
620,"Quand la musique sort de son confinement, par @jjbirge via @MediapartBlogs https://blogs.mediapart.fr/jean-jacques-birge/blog/250320/quand-la-musique-sort-de-son-confinement?utm_source=twitter&amp;utm_medium=social&amp;utm_campaign=Sharing&amp;xtor=CS3-67 #confinement #coronavirus #internet #gratuit #mp3 #musique"
621,Le #coronavirus #covid19 peut survivre jusqu'à 17 jours sur certaines surfaces...
622,"#coronavirus #chloroquine Voilà voilà... Mais en France le lobby de l'#Inserm avec derrière les laboratoires qui le financent fait la pluie et le beau temps chez nos gouvernants, à commencer par .@EmmanuelMacron qui laisse les gens mourir pendant des semaines par ""procédure""..."
623,Je méprise moins le coronavirus...
624,@WGRZ any chance you could add some @NiagaraCounty details surrounding Coronavirus on your newscasts? Thank you @WGRZmaryalice @ScottLevinTV
625,"Madame, Monsieur, Voici la nouvelle version de l'attestation de déplacement dérogatoire à remplir pour sortir pendant le confinement. #COVIDー19 #Coronavirus "
626,How AI and Technology Can Help Fight the Coronavirus -Big Data Analytics News 
627,"L'Ascension du Parti de la Mort : ""Nos élites gouvernementales sont arrivées à la conclusion suivante : entre profits et vies humaines, c'est la Mort qui prévaut"" #coronavirus "
628,"bon bah voilà, mon chef a chopé le coronavirus :(( heureusement pour moi, je ne l’ai pas vu depuis 11 jours (et je ne suis pas sorti de l’appart depuis 11 jours en fait)"
629,"🔴24/03/2020 | Nouvelle communication du @GNI_CHR #Coronavirus #COVID19 on fait le point sur la situation Déblocage des facilités de trésorerie, Traitement des réservations hôtelières, Chômage partiel : de nouvelles précisions EN SAVOIR ➕➡️ https://bit.ly/3aikH34"
630,ne descendez jamais dans les com des vidéos YouTube de bfm sur le coronavirus
631,"Logorrhée virale, par @jjbirge via @MediapartBlogs https://blogs.mediapart.fr/jean-jacques-birge/blog/240320/logorrhee-virale?utm_source=twitter&amp;utm_medium=social&amp;utm_campaign=Sharing&amp;xtor=CS3-67 #confinement #coronavirus"
632,"Olo on va sortir du confinement du coronavirus 2 jours plus tard on va re être confinés, on en sortira jamais "
633,"Comment notre #planete est en train de nous foutre un claqué monumentale avec ce #coronavirus... À force de la polluer et de la niquer, bah elle ns rend la monnaie !!! On n'est pas sortie de l'auberge... Bisx #Bonnenuit"
634,"the #Iran rgm has lied about everything for over 40 yrs &amp; now on #coronavirus.The actual death toll is over 9,600 in over 200 cities in Iran,yet Tehran's no. are always one fifth of the reality;they have no plans to help the ppl. https://ncrius.org/the-coronavirus-crisis-in-iran-2.html"
635,"Le championnat de boxe des lourds WBC ""Fury-Wilder III"" reporté à cause du coronavirus (Mise à jour) http://dlvr.it/RSVSJ3"
636,Faut arrêter un virus ne fait pas prendre des mesures autoritaires à ce point arrêtons les conneries
637,"Les #simulations effectués sur le coronavirus sont forcés aux valeurs maximales des parametres variables.Les #predictions font peur comme ça. Mais il faut bien comprendre que dans la realité il y a de grande chance que la realité soit bien en dessous,et pas au dessus.#coronavirus"
638,"#Congo 🇨🇩closes borders, enforces state of emergency over #coronavirus The virus is spreading quickly across #Africa, infecting more than 1,700 people across 45 countries, challenging already-fragile healthcare systems."
639,"Prolongation du confinement, par @jjbirge via @MediapartBlogs https://blogs.mediapart.fr/jean-jacques-birge/blog/230320/prolongation-du-confinement?utm_source=twitter&amp;utm_medium=social&amp;utm_campaign=Sharing&amp;xtor=CS3-67 #confinement #coronavirus"
640,"L'odeur du large, par @jjbirge via @MediapartBlogs https://blogs.mediapart.fr/jean-jacques-birge/blog/200320/lodeur-du-large?utm_source=twitter&amp;utm_medium=social&amp;utm_campaign=Sharing&amp;xtor=CS3-67 #confinement #coronavirus"
641,Une question innocente mais pourquoi les cas de Corona virus dans les EPHAD ne sont pas comptabilisés dans les chiffres officiels de contaminés ?
642,Les Coronavirus sont une famille de virus hein...
643,"A l’heure où la 🇫🇷 fait venir du bout du monde ses médicaments au lieu de les produire sur son sol, savez-vous que les nouveaux tests de dépistage du #coronavirus produits en @ariegeledpt par @biomerieux partent aux 🇺🇸? https://www.ladepeche.fr/2020/03/24/coronavirus-les-tests-de-depistage-ariegeois-valides-aux-etats-unis,8816888.php 🤔😤🤦🏻‍♂️ cc @CNEWS @LCI @BFMTV"
644,"La #recession est elle notre seule horizon du jour d après ? J en ai bien peur ! Come ça ,pas de changement drastique de ces #politiques #comptables. On tient mieux un peuple en laisse quand il est au seuil de l extrême #pauvreté. J espère que ça ne sera pas le cas! #coronavirus"
645,#coronavirus #surveillance
646,"Face à la menace coronavirus, le pouvoir a-t-il tardé à réagir ? https://www.nouvelobs.com/coronavirus-de-wuhan/20200324.OBS26527/face-a-la-menace-coronavirus-le-pouvoir-a-t-il-tarde-a-reagir.html via @LObs"
647,"With more than 50,000 confirmed cases, the United States is the 3rd most affected country by the coronavirus, and Donald Trump wants to lift the containment measures recommended by the WHO ???"
648,Coronavirus+ confinement j'en peux plus...Besoin d'un break Twitter See you then.
649,🇫🇷 Soupçons de coronavirus au sein du LOSC ! 
650,Coronavirus: Dyson develops ventilators for NHS. No he doesn’t. It says it is TRYING to. Do get a grip. 
651,Gouvernement d’assassins. #Covid_19fr #COVID19 #coronavirus 
652,"New post and video up on http://NAPerfectWorld.com! Michele and I navigating being forced into a #LDR because of #coronavirus easter eggs for my litnerds, bravoholics &amp; 90s hip hop &amp; rnb fans #covid19 #coronavirus #quarantine #relationships"
653,"Coronavirus, Confinement, Isolation… How Can We Explain to Children the Period we are Living In? - "
654,Coronavirus: Foxconn ne reprendra pas ses opérations lundi : http://tinyurl.com/qqrp84q
655,Restez chez vous si vous ne voulez pas finir au «Palais de Glace»! #RestezChezVous #confinement #confinementtotal #coronavirus 
656,non jveu pas avoir le coronavirus moi
657,#Hantavirus hasard
658,"Malgré l'interdiction ""générale"" annoncée par Edouard Philippe #marchés #Sarthe #coronavirus "
659,Coronavirus et confinement : un délai accordé pour effectuer votre contrôle technique via @bleuarmorique https://www.francebleu.fr/infos/societe/coronavirus-et-confinement-un-delai-accorde-pour-effectuer-votre-controle-technique-1585088323
660,Ca c’est une vidéo de Tom Villa reprenant le « concept » des panneaux de Love Actually en se disant je vais le réadapter à la sauce humoristique façon Coronavirus https://twitter.com/tomvillaoff/status/1242476524474781703?s=21
661,No. of people killed of #coronavirus is over 10900 in #Iran and Iranian regime expelled @MSF so it can hide the real number of dead by #COVID19 in the country. #IranRegimeChange #COVID2019
662,#coronavirus #italy #staysafe 🌞 #vivaitalia 🌍
663,"L'Union Européenne, toujours plus cohérente : La France et les Pays-Bas face au coronavirus; divergences des politiques sanitaires. (via L'opinion) "
664,"#savewithstories @instagram is doing something lot in this time of #coronavirus - including this account with well-known people reading stories for kids. #Moms, check it out http://instagram.com/savewithstories?igshid=ywxe1aj02oi5"
665,JAF-info +1 - CoronaVirus – “C’était devenu ingérable” Les jardineries Villaverde Rocchietta pourraient passer au drive - A lire sur JAF-info &gt;&gt;&gt; https://bit.ly/2UeVMIn
666,"Fdp de coronavirus de tes morts, j’ai oublié de le cité dans mon retweet"
667,Euro-Krisenfonds für #Corona?: Eurogruppe setzt auf den ESM im Kampf gegen das Coronavirus https://www.faz.net/-iki-9xu91?GEPC=s3 via @faznet #Covid19
668,LE CORONAVIRUS EXISTAIT DÉJÀ 
669,"https://www.ouest-france.fr/pays-de-la-loire/le-pouliguen-44510/le-pouliguen-135-parce-qu-elle-allait-nourrir-ses-chevaux-au-pre-9c5f6c4c-6d15-11ea-8c90-8c4540159bf3 on nage en plein #délire, les #flics jouent les cow boys. C'est une #hystérie collective. #coronavirus #france"
670,Congratulations to the organisers & participants on the great success of the #WirVSVirus hackathon to fight the #coronavirus See the impressive results here https://bit.ly/2wA2ZcS @DoroBaer @avwgo @ChristinaE_Lang @SonjaAnton1 @impactpioneer @SEND_ev @JahnSandy @PT_Deutschland
671,EN DIRECT - Coronavirus: un premier cas de coronavirus en Libye https://www.bfmtv.com/sante/direct-coronavirus-covid-19-france-confinement-nouvelles-regles-jogging-edouard-philippe-mort-medecins-ehpad-chine-wuhan/
672,"Total Cases: 152 (+27, 21% increase), Total Tests Conducted: 2159 (+383) #coronavirus #conaviruscalifornia #covid19california #coronavirusoutbreak #quarantinelife #dontbeaspreader"
673,"En une phrase, Clinton atomise Trump sur sa gestion du coronavirus "
674,Statement of Solidarity with Victims of #Coronavirus and Condemnation of Regime’s Secrecy in #Iran 21 March 2020 Romanian Parliamentarian Committee for #FreeIran2020 #WHO @SecPompeo @StateDept @USAdarFarsi
675,I wonder when @NiagaraCounty will report on what’s happening here with Coronavirus. Can @NiagaraSheriff or @ErieCountyNY help with any details? There seems to be no official word from anyone.
676,"Frédéric, un Manageois, a perdu sa compagne Claudine, emportée par le coronavirus: «Nous comptions nous marier l’an prochain…» : https://www.sudinfo.be/id175611/article/2020-03-24/frederic-un-manageois-perdu-sa-compagne-claudine-emportee-par-le-coronavirus via @sudpresseonline"
677,https://www.mrsecurites.com/2020/03/le-coronavirus-dans-le-monde.html #coronavirus #CoronaPandemie #COVIDー19 #COVID19
678,"#CoronaOutbreak #CoronaVirusUpdate #CoronavirusPandemic #Covid_19 #COVIDー19 #COVID19 #COVID2019 #coronavirus @WHO @PQwHSVPfvFVXa51 423K cases &amp; 18,800 deaths yesterday 385K cases &amp; 16,600 deaths 5 days ago 280K &amp; 11,500 deaths #stayfuckinghome #RESTEZCHEZVOUS"
679,L'Afrique toujours sous perfusion néocoloniale #coronavirus #OuVaLargent
680,Colombians 🇨🇴scramble to get ready for #coronavirus #quarantine The quarantine will run until April 13. So far the country has reported 306 #Covid19 cases and three deaths
681,Coronavirus: les conseils d'un psychiatre pour bien vivre le confinement http://rfi.my/5bcf.T via @RFI
682,Et d'ailleurs va attraper le coronavirus si tu souhaites autant
683,#Covid19 - Offshore Sector Begins to See Effects of #Coronavirus Pandemic - @Mar_Ex http://dlvr.it/RSVRyC
684,Le premier coronavirus c’était le sras et c’était en 2003; ça a choqué les chinois. D’où le film contagion sortis en 2011 et sûrement cette série aussi 
685,Étudiants futurs infirmiers et médecins Réquisitionnés dans les hopitaux Et pas ou très peu payés #coronavirus #PersonnelsSoignants #HopitalPublic
686,Pourquoi aucune info sur la chloroquine sur Mediapart ? Coronavirus: le Pr Raoult se met en retrait du conseil scientifique 
687,Please listen to this. #StayAtHome Save the energy of our #NHSstaff and #NHSVolunteers - we ALL need to do our bit. #coronavirus 
688,"En vrai, ce qui tue ce n'est pas le #virus, c'est le manque de places dans les hôpitaux... et donc le manque de prises en charge. Le #coronavirus est l'alibi rêvé."
689,"🇫🇷 #coronavirus Les petits salaires de la peur (Une Libération mercredi un mix coronavirus et la mort d’Uderzo, c’est concept) "
690,"C'est sûr, toi t'as Bac+12 en #coronavirus #COVIDIOT"
691,"... ces personnes, qui n'ont pas été testées - et pour cause! - ne seront pas non plus prises en compte, tout comme celles qui meurent chez elles ou dans les #EHPAD, dans les chiffres ""officiels"" de la #France... #mensongedEtat #coronavirus "
692,"Folks, social distancing should be accompanied by some media distancing too. It's about time we stopped reading stats and #coronavirus trivia. It's perfect timing for some deeper readings and reflections. No?"
693,La saison de pêche annulée à cause du coronavirus? 
694,Trump would battle this thing better than the coronavirus cause he can see it!
695,"Coronavirus, cosa fare per uscire dalla crisi? Ripresa graduale da 3 fasce d'età, no a nazionalizzazioni "
696,"Ô Marie, conçue sans péché, priez pour nous qui avons recours à Vous ! https://youtu.be/HH485O2XNU0 via @PMMZS"
697,"Le reportage de ⁦@psaintpaul⁩ Coronavirus: en Mayenne, la peur de tout perdre http://www.lefigaro.fr/actualite-france/coronavirus-en-mayenne-la-peur-de-tout-perdre-20200324 via @Le_Figaro"
698,the cure 💅🏼 gonna fight the corona virus by myself 
699,Coronavirus : le confinement aggrave la situation des femmes battues - 
700,China calls for accelerated 5G network buildouts to fight coronavirus. China's Ministry of Industry and Information Technology #MIIT calls on localities to accelerate 5G network buildouts and applications to minimise the impact of… https://disruptive.asia/china-accelerated-5g-network-buildouts-to-fight-coronavirus/
701,Tout simplement à vomir !!!! #COVID19 #coronavirus 
702,Russian official questions Putin over coronavirus 
703,"De todos los Estadistas del planeta, y no solo de la región, Nayib Bukele @nayibbukele es el Mejor estadista gestionando crisis global de #COVID19 #coronavirus Que envidia #PudimosEvitarloEc"
704,J'ai trouvé ça sur une brocante J'ai l'impression que cela va servir après le #confinement du #coronavirus ! #COVID19 ☣️
705,Coronavirus: US employment rate could hit 30% https://bit.ly/2JcMrKH #US #COVID19
706,"[MAJ] De nouvelles attestations de déplacement dérogatoire sont disponibles dès aujourd'hui - Mon article ""[Coronavirus] On se protège - On reste chez soi"" #restezchezvous #confinementjour9 #coronavirusfrance https://leblogdexavierabl.wordpress.com/2020/03/18/coronavirus-on-se-protege-on-reste-chez-soi/"
707,"#Coronavirus #COVID19 | Soutien psychologique : ""Un dispositif national grand public de soutien psychologique au bénéfice des personnes qui en auraient besoin est déployé à partir du numéro vert 0 800 130 000. "" Pr Jérôme Salomon 🖥 https://dai.ly/x7swzmm"
708,"Avec des dizaines de décès de résidents signalés ces derniers jours, l’épidémie de coronavirus touche de plein fouet les Ehpad, suscitant les craintes d’une « catastrophe ». #Deces"
709,@BrunoLeMaire veut qu'on pose nos #congespayes pendant le #confinement.. #NosViesPasLeursProfits #COVID19 #coronavirus 
710,@DiamondandSilk are just Uncle Tom's saying what they get paid to say 🖕🏽 Cubic Zirconia &amp; Polyester #QuidProQuo #COVID19 #coronavirus #TrumpMeltdown #TrumpLiesAboutCoronavirus #TrumpLiesAmericansDie #TrumpVirusCoverup #TrumpIsAnIdiot #TrudeauMustGo #VoteThemAllOut2020
711,"Coronavirus : le coup d'arrêt de la fibre optique, plus grand chantier de France "
712,Scandaleux ! Le Coronavirus ne doit pas être l'excuse permettant la casse du code du travail ! Les militants et représentants FO seront vigilants ! Le gouvernement va permettre de travailler jusqu'à 60 heures hebdo dans certains secteurs https://www.huffingtonpost.fr/entry/covid-19-le-gouvernement-va-permettre-de-travailler-jusqua-60-heures-hebdo-dans-certain-secteurs_fr_5e7a4466c5b62f90bc5245d2?ncid=other_twitter_cooo9wqtham&amp;utm_campaign=share_twitter
713,#Malysia #coronavirus #staysafe 🌞
714,"""Chloroquine : le protocole Raoult"" (Radiographies du coronavirus 24 mars 2020) "
715,"La libre #circulation est un #droit #fondamental, ainsi que la liberté d'#entreprendre. Ils doivent primer en tout temps, meme lors d'une histoire d'#epidemie. On ne devrais pas pouvoir bafouer impunément les #libertés fondamentales! #coronavirus : #confinement non! #france"
716,"VIDEO: Either on television or on tablets, in the time of novel coronavirus millions of schoolchildren around the Arab world are now learning lessons at home "
717,Si nous avions été confinés une semaine plus tôt -tout ça à cause des élections qu'ils n'ont pas voulu reporter- des vies auraient probablement été sauvées. #Coronavirus #Covid_19 #France
718,ou autre chose que le coronavirus pénétrera son corps...
719,"Regardez ""Ma FAQ du Coronavirus - Le Billet d'Alex Vizorek"" sur YouTube https://youtu.be/o_JwZQIIV1Y #CoronavirusFrance #humour"
720,"Baltasar Garzón, ingresado con síntomas de coronavirus https://www.elmundo.es/espana/2020/03/24/5e7a4ad9fdddff98418b466b.html Si este la palma, más de un chavista socialista va quedar “con el culo al aire” ."
721,"Nadie: Absolutamente nadie: Yo despues de 8 dias de cuarentena: Corona virus del otro yo no vine a la cdll a hacer cuarentena, andate y dejame trabajar tranquila *se larga a llorar*"
722,Ah t’as nishen le coronavirus ?
723,"Netflix scam offers free passes to platform during coronavirus outbreak: Netflix has nothing to do with the 'offer' stated, and it is most likely a phishing scam. The URL contains the name Netflix, but the site is not genuine. http://dlvr.it/RSVRhp #fraud #419fraud"
724,"GSA Warns of COVID-19 Contracting Scam and Price Gouging: After receiving reports of an imposter claiming to hold a GSA contract, officials are reminding agency buyers to verify vendor information. Coronavirus ... http://dlvr.it/RSVRhk #419fraud #phishing"
725,"El invento de los poderosos el Coronavirus, de verdad que el elemento MIEDO hace que muchos desaparezcan."
726,Je viens de regarder la vidéo et j'ai pas compris le problème dans les dialogues de la série. Comme tu le rappel si bien une crime sanitaire dû à un coronavirus c'est déjà passé mais pas à l'échelle planétaire.
727,Mr @olivierveran ces soignants ont certainement été contaminés à l'extérieur. C'est ce que vous nous avez expliqué il me semble. Ils auraient dû rester dans l Établissement au chaud CORONAVIRUS Une trentaine de soignants du CHU confinés chez eux https://www.objectifgard.com/2020/03/24/coronavirus-une-trentaine-de-soignants-du-chu-confines-chez-eux/
728,"Selon l’⁦@WHO⁩, l’OMS, le prochain épicentre de l’épidémie sera les Etats unis #COVID19 #coronavirus @elmundoes"
729,COVID-19 Coronavirus: plus de 700 migrants évacués d’un camp au nord de Paris 
730,Comment le coronavirus nous a tous biaisés. ⁦@FR_Conversation⁩
731,La Suisse écarte tout confinement face au coronavirus https://www.20minutes.fr/monde/2745119-20200321-coronavirus-suisse-durcit-mesures-ecarte-tout-confinement via @20minutes
732,"A lasting coronavirus vaccine is more likely since the virus is mutating slowly, scientists say "
733,Singapour s’affiche en modèle de la lutte contre le coronavirus 
734,Iran: Les décès dus au coronavirus dépassent 10.900 ds 219 villes delon l'OMPI https://www.ncr-iran.org/fr/communiques-cnri/droits-humains/iran-les-deces-dus-au-coronavirus-depassent-10-900-dans-219-villes/ via @CNRIFrance #coronavirus #Covid_19 #COVID en #Iran #CoronavirusPandemic #CoronaVirusUpdates @AFP @afptehran @Limportant_fr @WHO #OMS @CNEWS
735,Coronavirus : le nombre d’admissions aux urgences a fondu https://l.leparisien.fr/6NW-K #Rediff
736,Coronavirus : les masques arrivés de Chine pour la Belgique n'étaient pas ceux attendus - France 3 Hauts-de-France 
737,"#Investissement #Info: Face au coronavirus, le capital-risque américain tente de limiter la casse "
738,"Das Video „Das Coronavirus erklärt &amp; Was du jetzt tun solltest“ gefällt mir gut, hier kannst du es selbst anschauen:"
739,Toch weer het verhaaltje dat 'groepsimmuniteit geen doel op zich was'. Ook nog eens en passant opmerken dat we zien wat de gevolgen zijn van te laat reageren Italië en VS. Terwijl NL zelf laks heeft gereageerd! #coronavirus 
740,Coronavirus : la mairie de Paris fait don d'1.5 million de masques pour les hôpitaux parisiens via @FrancebleuParis
741,Pour être informé sur la réelle situation de la planète contre le #coronavirus je me fis plutôt :
742,Le Paris - New York à 260€ sur Air France si je pars en mai 🙃🙃🙃 j’en suis presque à souhaiter que le coronavirus dure jusqu’à juillet-août pour pouvoir partir fin août avec un billet pas cher sur une bonne compagnie
743,Bien sur que la chine cache le nb de morts. Ils ont meme compté les morts du coronavirus comme des morts de pneumonies non liées au covid19 etc. La base quoi.
744,Coronavirus might be the final push to finally push all of business out of storefronts &amp; live online
745,"Amid Coronavirus, Floods in #Iran Kill Dozens; Regime Has Not Taken Any Action Floods across Iranian southern provinces have so far claimed the lives of 11 people and created another humanitarian crisis amid the #coronavirus outbreak in #COVIDー19"
746,"BBC News Mundo - Coronavirus en Italia: el pueblo que logró contener la expansión del virus con un experimento ""único en el mundo"" "
747,"Un #médecin généraliste d'un village du sud de la France a posé nu sur les réseaux sociaux pour dénoncer une impréparation coupable et le manque de protection des soignants, traités comme de la chair à canon dans la lutte contre le #Covid19 #Coronavirus "
748,#Tintin #COVID19 #coronavirus #confinement
749,George W Bush has just announced that coronavirus was created by saddam Hussein.
750,Coronavirus - L'exaspération de Fabregas 
751,"CORONAVIRUS UPDATE Meer mannen dan vrouwen schijnen te overlijden aan het coronavirus. (Bron: CNN) Vraagje aan de genderneutralen: ik dacht dat geslacht (M/V) een 'sociaal construct' was? #DeCoronaKomiek stelt soms ook moeilijke vragen, die nooit worden gesteld in de MSM. Sorry!"
752,Une vision pas très optimiste mais claire de la crise et des scenarii de solutions #COVID19 #COVID2019 Must be read article @BBCBreaking @BBCWorld News - #Coronavirus: When will the outbreak end and life get back to normal? 
753,Coronavirus et groupe sanguin : explications sur un intrigant mécanisme immunitaire https://kassataya.com/2020/03/25/coronavirus-et-groupe-sanguin-explications-sur-un-intrigant-mecanisme-immunitaire/
754,Mon petit cousin il a dit « on vas demander à Allah de nettoyer dehors » pour le coronavirus 😭🥺 je meurs
755,Le jour d après sera t'il le jour du #changement général ? La #Finance dirigera t elle encore cette #planète? L #humain retrouvera t'il sa place? Le monde appuiera t'il sur le bouton reset de la #dette? #coronavirus #COVIDー19 #COVID19 #mesures #changement
756,743 morts de plus en Italie : le répit de 2j est rompu avec ce nouveau record #COVID19 #coronavirus @elmundoes
757,Re-election gold card In the time of Coronavirus. Perfect for a book title ! 
758,Corona vírus nkkkklk
759,"Coronavirus : 343 cas confirmés en Pays de la Loire, 10 Ehpad touchés "
760,Pourquoi ne donnons-nous pas la #cloroquine aux gens qui n’ont plus d’espoir #cdanslair ? #coronavirus
761,"""Le coronavirus est un complot de l'État!"" "
762,La production d’American Horror story reportée à cause du Coronavirus 😭😭😭
763,"Le monde de demain se dessine, et il ressemble beaucoup au monde d'avant-avant-avant hier. #COVID19 #Coronavirus #CoronavirusFrance #Confinement #ConfinementJour9 #GiletsJaunes"
764,Il est temps de penser à d'autres mesures. #COVID19 #coronavirus #confinement #begov #belgium
765,"La France c'est plus de 360 taxes et impôts 💰 Pourtant on demande aux français de payer, sous forme de dons, la prime aux soignants que devrait prendre à sa charge l'État français qui est la 6ème puissance économique du monde 🤬 #EnsembleAvecNosSoignants #coronavirus #COVID19"
766,Plus de 8800 cas et 90 morts en Suisse à cause du coronavirus 
767,La France a le Coronavirus. Ségolène a la rage.
768,"Coronavirus : la fédération des Banques Alimentaires lance un appel ""à toutes bonnes volontés"" pour récupérer des masques de protection https://www.francetvinfo.fr/sante/maladie/coronavirus/coronavirus-la-federation-des-banques-alimentaires-lance-un-appel-a-toutes-bonnes-volontes-pour-recuperer-des-masques-de-protection_3883237.html"
769,"""JT du mardi 24 mars 2020 - Coronavirus : l'actualité quotidienne"" : https://youtu.be/mWT_1Pi0LJQ via @YouTube"
770,En Août si le coronavirus le veut 🙏🏼 
771,dyloush me but av sa musique coronavirus
