date,text,sentiment,subjectivity,polarity
2020-03-21 12:06:36,"Starting a thread of my #coronavirus quarantine reads, just for fun. Here's a book I finished a couple of days ago. Margaret Lane's biography of Beatrix Potter. Delightful non-fiction read. Recommended, especially if you grew up loving Peter Rabbit et al. as I did. ","Sentiment(polarity=0.38, subjectivity=0.65)",0.65,0.38
2020-03-21 11:14:21,This is how we stay in lines due to #coronavirus outbreak in #Rome. people are waiting in lines with a #safedistance. this is to maintain a safe number of customers inside.,"Sentiment(polarity=0.1875, subjectivity=0.4375)",0.4375,0.1875
2020-03-21 11:06:45,We hope everything is fine. @FIDE_chess #FIDECandidates #coronavirus #chess,"Sentiment(polarity=0.4166666666666667, subjectivity=0.5)",0.5,0.4166666666666667
2020-03-21 09:38:59,"The army brings the coffins from Bergamo to Modena because the cemeteries are full, an incredible pain in Italy #Covid_19 #COVID19italia #coronavirus ","Sentiment(polarity=0.625, subjectivity=0.7250000000000001)",0.7250000000000001,0.625
2020-03-21 09:16:34,Remember this picture when you take more than you need.. #Covid_19 #IStayAtHome #iorestoacasa #coronavirus ,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5
2020-03-21 05:46:35,Germania is the new Corea del Nord... #covid_19 #CoronaVirus ,"Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.45454545454545453,0.13636363636363635
2020-03-21 05:44:14,Every time I feel a little tingle in my throat #coronavirus Is that you Rona akeee? ,"Sentiment(polarity=-0.1875, subjectivity=0.5)",0.5,-0.1875
2020-03-20 22:39:00," #Covid2019TR #CORONAVIRUS / SITUATION TODAY, MARCH 20. #Covid_19 #COVID19 #ProvaDeResistencia","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
2020-03-20 21:05:52,Flags of countries affected by #coronavirus projected on the Christ statue of Rio. All humanity is one family. ,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
2020-03-20 15:21:36,Croatia's curve looks exactly how it shouldn't... #coronavirus #stayathome #FlattenTheCuve for fuck sake! pic.twitter.com/Q1ae21ePrF,"Sentiment(polarity=-0.125, subjectivity=0.425)",0.425,-0.125
2020-03-20 14:39:27,May the Force be with you. #coronavirus #coronavirusitalia,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
2020-03-21 13:12:52,Incredible! How aren't you ashamed of yourselves for all the disinformation you've been spreading around the world?! @FoxNews #Covid_19 #coronavirus ,"Sentiment(polarity=1.0, subjectivity=0.9)",0.9,1.0
2020-03-21 10:50:33,BREAKING NEWS - 12 positive cases of #coronavirus in #Dubrovnik https://buff.ly/2xbi2cW #coronaviruscroatia,"Sentiment(polarity=0.22727272727272727, subjectivity=0.5454545454545454)",0.5454545454545454,0.22727272727272727
2020-03-21 10:47:21,During the #Coronavirus #apocalypse can you stop asslicking Tesla and mr know-it-all??? #giveusabreak,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
2020-03-21 10:24:41,The Simpson did it again #Covid_19 #coronavirus ,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
2020-03-21 07:32:56,"Good morning, have a great Caturday ! #Primavera #spring #SpringBreak #Covid_19 #COVID19italia #lockdown #StayAtHome #Primavera2020 #GiorniDiVersi #coronavirus #quarantena #iorestocasa #restateacasa #cats #CatsOfTwitter #catsofinstagram","Sentiment(polarity=0.85, subjectivity=0.675)",0.675,0.85
2020-03-20 14:21:22,Playing #BattlefieldV during #coronavirus be like ,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
2020-03-20 12:28:30,#JemaineClement #Collection after this #coronavirus ill order more ,"Sentiment(polarity=0.0, subjectivity=0.75)",0.75,0.0
2020-03-20 11:47:44,#coronavirus in Italy. People are waiting outside to be admitted to buy food. Today I promise: new video for lockdown preparation. #COVID19,"Sentiment(polarity=0.06818181818181818, subjectivity=0.25227272727272726)",0.25227272727272726,0.06818181818181818
2020-03-20 11:39:28,Why #CyberSecurity matters more than ever during the #coronavirus pandemic https://www.weforum.org/agenda/2020/03/coronavirus-pandemic-cybersecurity/ di @wef,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5
2020-03-20 11:03:20,this is gonna be me #CoronaVirus #COVID19 #classof2020,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
2020-03-20 10:08:41,#coronavirus A snapshot from #London. Words fail me.,"Sentiment(polarity=-0.5, subjectivity=0.29999999999999993)",0.29999999999999993,-0.5
2020-03-20 09:58:25,File aggiornato/File updated #COVID19 #coronavirus ,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
2020-03-20 08:31:51,#Salesians of Don Bosco use their symbol to raise awareness on how to prevent further spread of #Coronavirus. We are all in this together. Let's stay at home so we can remain united! ,"Sentiment(polarity=0.0, subjectivity=0.5)",0.5,0.0
2020-03-20 08:05:05,New video if you want to subscribe to my channel ... thanks https://youtu.be/Y6RJ-36MzU4 #CoronavirusFrance #coronavirus #CoronaVirusitaly,"Sentiment(polarity=0.16818181818181818, subjectivity=0.32727272727272727)",0.32727272727272727,0.16818181818181818
2020-03-20 07:53:23,When social distancing is exaggerate #coronavirus #BowieForever #DavidBowie,"Sentiment(polarity=0.03333333333333333, subjectivity=0.06666666666666667)",0.06666666666666667,0.03333333333333333
2020-03-20 07:29:53,Life in the time of #Coronavirus ,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
2020-03-20 05:49:47,#Coronavirus Ohio ,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
2020-03-20 00:56:28,"#coronavirus Walk softly, and carry a big gun... ","Sentiment(polarity=0.05, subjectivity=0.22499999999999998)",0.22499999999999998,0.05
2020-03-20 00:42:26,Exclusive picture of virus... a real scooooooop #coronavirus #ancheno #altro...,"Sentiment(polarity=0.2, subjectivity=0.30000000000000004)",0.30000000000000004,0.2
2020-03-19 23:34:13,Lavatevi le mani!!! Please wash your hands #CuarentenaTotal #COVID2019italia #coronavirus #CoronaVirusChallenge pic.twitter.com/qJQXwvxy92,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
2020-03-20 09:51:48,Stay hungry stay localhost! ::1 #coding #COVID19 #coronavirus ,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
2020-03-20 09:46:31,Reading the news... #coronavirus #worldpandemic,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
2020-03-19 23:10:16,This girl is singing her heart out to @ladygaga's Shallow from her balcony while Italy is on lockdown and we're all self-quarantined. The power of music #coronavirus #quarantine,"Sentiment(polarity=-0.3333333333333333, subjectivity=0.5)",0.5,-0.3333333333333333
2020-03-19 21:29:39,in loop #giuseppeconte #conte #coronavirus #covid19,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
2020-03-19 19:48:39,The Italian Resistance song ‘Bella ciao’ played from balconies during the #coronavirus quarantine. ,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
2020-03-19 18:33:55,SAD STORY #Conte #COVID2019italia #coronavirus ,"Sentiment(polarity=-0.5, subjectivity=1.0)",1.0,-0.5
2020-03-19 17:38:18,"#PopeFrancis invites “every family, every member of the faithful and every religious community” to pray the Luminous Mysteries of the Rosary at 9:00 pm (GMT+1) on Thursday, 19 March. #coronavirus ","Sentiment(polarity=0.0, subjectivity=0.25)",0.25,0.0
2020-03-19 16:16:06,"So the brits have an excuse for a long ""siesta"" too (cit.) #christianjessen #england #coronavirus W l'Italia W England","Sentiment(polarity=-0.05, subjectivity=0.225)",0.225,-0.05
2020-03-19 13:12:31,Milan Cathedral. (Italy ) Now the square is empty. #lockdown #coronavirus ,"Sentiment(polarity=-0.1, subjectivity=0.5)",0.5,-0.1
2020-03-19 12:28:20,Spring during #coronavirus ,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
2020-03-19 12:19:10,IRAN IS ALONE #Corona2Plus #coronavirus #COVID19,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
2020-03-19 12:09:34,"Me: 2020 is gonna be my year! #Coronavirus, #WorldWarIII and the Asteroid coming in April: pic.twitter.com/utxLP39WGe","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
2020-03-19 11:37:29,Me waking up and seeing people WHO STILL DON’T STAY LOCKED IN THEIR FUC*ING HOMES I’M SO DONE WITH HUMANITY #CoronaVirus #WolfInMyHouse,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
2020-03-19 10:07:17,File aggiornato/File updated #COVID19 #coronavirus ,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
2020-03-19 09:58:57,Everyone should love Italy! #coronavirus #StayAtHome,"Sentiment(polarity=0.625, subjectivity=0.6)",0.6,0.625
2020-03-19 09:50:20,#Japan found something against #coronavirus #Favipiravir,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
2020-03-19 09:08:07,I despair. Idiots! #coronavirus #springbreak2020,"Sentiment(polarity=-1.0, subjectivity=0.8)",0.8,-1.0
2020-03-19 07:59:21,Another day in paradise #Coronavirus #Esselunga #code,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
2020-03-19 07:48:32,Me watching the Governing Body members freak out over #coronavirus and make silly doomsday proclamations they can never take back... ,"Sentiment(polarity=-0.25, subjectivity=0.4375)",0.4375,-0.25
2020-03-19 07:40:09,Tutorial #mascherina self made #COVIDー19 #coronavirus ,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
2020-03-19 12:35:06,The greatest version ever of Purple Rain I was at his feet and I miss him more than ever in these hard days of #lockwown because of #coronavirus ,"Sentiment(polarity=0.40277777777777773, subjectivity=0.6805555555555555)",0.6805555555555555,0.40277777777777773
2020-03-19 12:04:57,Don't excuse your selfishness and rudeness #coronavirus ,"Sentiment(polarity=-0.05, subjectivity=0.05)",0.05,-0.05
2020-03-19 11:57:46,We are simply the Best #festadelpapa #CoronaVirusChallenge #coronavirus #19marzo #iorestoacasa #coronavirusdeutschland #coronavirusitalIa #CoronaVirusitaly #CoronavirusUSA #coronavirusfrance #italylockdown #Istayathome #IStayHome,"Sentiment(polarity=0.5, subjectivity=0.32857142857142857)",0.32857142857142857,0.5
2020-03-19 11:56:59,What?! #psicosi #19marzo #coronavirus #coronarvirusitalia #covid_19italia,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
2020-03-19 11:52:36,Listening to WABC77; Panic and shutdown over #Coronavirus will create more damage than the virus itself. #Covid_19 #COVIDー19,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5
2020-03-19 01:18:28,These are military vechicles lining the streets of Bergamo to take coffins of the #coronavirus victims to be laid to rest in other parts of Italy b/c the city lacks capacity to deal with the dead. Funerals are banned &amp; loved ones are denied that goodbye ritual. Stay home. ,"Sentiment(polarity=0.06874999999999998, subjectivity=0.41875)",0.41875,0.06874999999999998
2020-03-18 22:21:59,"My friend just flew into #Rome overnight and this was the scene at the airport. She had no choice bc her elderly father’s housekeeper is #selfquarantine with #coronavirus symptoms and he needs a caretaker. Let’s practice #SocialDistancingNow so we avoid the same fate as #Italy – at Aeroporto Roma Fiumicino ""Leonardo da Vinci"" (FCO)","Sentiment(polarity=0.0, subjectivity=0.125)",0.125,0.0
2020-03-18 19:49:15,Stop to traffic in Venice. The water of the lagoon has returned clear. #CoronaVirusUpdate #coronavirus #Italy ,"Sentiment(polarity=0.10000000000000002, subjectivity=0.3833333333333333)",0.3833333333333333,0.10000000000000002
2020-03-18 17:21:23,"BREAKING: #Italy sees its highest single-day death toll since the #Coronavirus outbreak began: 475 dead today, bringing the total to 2,978. This despite a week-long unprecedented nationwide lockdown. #ItalyLockdown","Sentiment(polarity=0.13333333333333333, subjectivity=0.6833333333333332)",0.6833333333333332,0.13333333333333333
2020-03-18 12:38:58,"I am a surgeon and I am home now . All #outpatient clinic and #procedures cancelled I am still in touch with my patients through #Telemedicine . We can work and do our part by #SocialDistancing. Spread your knowledge, don’t spread the #coronavirus #COVID19","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
2020-03-18 10:43:37,".... for ANYONE: ""Sing and you're never alone And again Sing"" (""Let Your Love Be Known"") U2 #coronavirus #lockdown #CoronavirusOutbreak","Sentiment(polarity=0.5, subjectivity=0.6)",0.6,0.5
2020-03-18 09:34:15,"“A fiasco in the making? As the #coronavirus pandemic takes hold, we are making decisions without reliable data” read it folks. Read it. Especially those guys making graph w/o understaning really anything ","Sentiment(polarity=0.1, subjectivity=0.6)",0.6,0.1
2020-03-17 19:49:46,"To my British friends. Based on our experience, please keep social distance. #coronavirus ","Sentiment(polarity=0.016666666666666666, subjectivity=0.03333333333333333)",0.03333333333333333,0.016666666666666666
2020-03-17 18:28:39," VIDEO | Due to the #coronavirus pandemic, the Sanctuary of Our Lady of #Lourdes closes for the first time in history. No public masses will be offered. One can join in prayer with the novena to Our Lady of Lourdes. #COVID19 #France","Sentiment(polarity=0.041666666666666664, subjectivity=0.2583333333333333)",0.2583333333333333,0.041666666666666664
2020-03-17 11:11:42," Monstrous ""show"" where uninhibited ""girls"" eat alive #animals amid the DELIRIUM of amused #chinese including #children who applaud happily. ALL LEGAL. Apathetic society. #china #China_is_terrorist #coronavirus #ChinaIsVirus #MadeInChina #ChineseVirus","Sentiment(polarity=0.275, subjectivity=0.39999999999999997)",0.39999999999999997,0.275
2020-03-17 09:09:33,Warren called for the government to “take every dime that the president is now taking to spend on his racist wall at the southern border and divert it to the coronavirus”. #Coronavirus ,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
2020-03-17 07:56:39,"Lodi is the epicenter in italy. After strict 15 days of quarantine, we have ZERO new positives. Virus moves >2^X, humans think linearly - 10X is not enough if we don't prevent. Time is the key from what I see inside in Italy. We are in this all together. #COVID19 #coronavirus","Sentiment(polarity=0.04545454545454545, subjectivity=0.6515151515151515)",0.6515151515151515,0.04545454545454545
2020-03-16 21:57:57,Accurate. #coronavirus #StayAtHome #COVID19,"Sentiment(polarity=0.4000000000000001, subjectivity=0.6333333333333334)",0.6333333333333334,0.4000000000000001
2020-03-16 19:14:37, WHEN YOU QUARANTINED BUT RIHANNA IS LIFE _ A WHOLE NEIGHBORHOOD IN #ITALY SINGING ”B*TCH BETTER HAVE MY MONEY” BY ( @rihanna )AFTER BEING ON LOCKDOWN &amp; SELF #QUARANTINE FOR THE #CORONAVIRUS ,"Sentiment(polarity=0.35, subjectivity=0.45)",0.45,0.35
2020-03-15 20:43:01,Reduce Hospital #Infection by #RTLS Technology. The use of these technologies can offer valuable help to #healthcare facilities engaged in the ongoing COVID-19 (#coronavirus) epidemic. We have dedicated a post on #Nextome’s blog: https://www.nextome.net/reduce-hospital-infections #COVIDー19 #tracing,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
2020-03-19 11:45:07,Well well well. #CoronaVirusChallenge #coronavirus #COVID2019,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
2020-03-19 11:20:33,"#BREAKING GLOBAL DEATH TOLL FROM #CORONAVIRUS TOPS 9,000: AFP TALLY ","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
2020-03-19 10:59:00,Answer to What does the coronavirus feel like? by Leon Chase https://www.quora.com/What-does-the-coronavirus-feel-like/answers/203774910?ch=2&amp;srid=upvdju #coronavirus,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
2020-03-19 10:52:43,Starting to look promising... #COVID2019italia #coronavirus https://public.flourish.studio/visualisation/1592916/ Visualised with @f_l_o_u_r_i_s_h,"Sentiment(polarity=0.1, subjectivity=0.3)",0.3,0.1
2020-03-19 10:20:49,The Simpsons predicted #Coronavirus? #COVIDー19 #Covid_19 https://www.youtube.com/watch?v=hqCVB0tOSVQ,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
2020-03-19 09:33:14,Nice to know something could help #Japanese #coronavirus ,"Sentiment(polarity=0.3, subjectivity=0.5)",0.5,0.3
2020-03-19 09:10:50,'Murrica be like: #coronavirus #USA #Covid19usa,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
2020-03-19 08:58:22,Bricolage at the time of #coronavirus ... #BowieForever #DavidBowie,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
2020-03-19 08:23:46,Assholes! Sorry but you deserve to get infected by the #coronavirus ,"Sentiment(polarity=-0.5, subjectivity=1.0)",1.0,-0.5
2020-03-19 08:12:40,"First death of #COVID19 #coronavirus in Croatia(county of Istria) confirmed.99 cases confirmed,5 recovered @BNODesk","Sentiment(polarity=0.25, subjectivity=0.3333333333333333)",0.3333333333333333,0.25
2020-03-19 07:38:08,#Wuhan reports first day with no new #coronavirus cases https://buff.ly/2wjs77z,"Sentiment(polarity=0.09090909090909091, subjectivity=0.3939393939393939)",0.3939393939393939,0.09090909090909091
2020-03-19 07:37:56,Ok homeboy ? Everybody homeboy now. #coronavirus,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5
2020-03-19 07:31:30,"These are Italian Army’s trucks in line in the city of Bergamo, carrying bodies in different cities to be cremated, cause there’s no room to do it in Bergamo itself. These are images of a war, it’s not a joke. Stay safe wherever you are #coronavirus #coronavirusitalia","Sentiment(polarity=0.16666666666666666, subjectivity=0.3666666666666667)",0.3666666666666667,0.16666666666666666
2020-03-19 07:11:12,Listen Arnold Schwartzeneger.. or who ever you take as an authority in you life. Inask famous people tu use their influence to alarm people to stay at homes. #coronavirus,"Sentiment(polarity=0.5, subjectivity=1.0)",1.0,0.5
2020-03-19 07:04:11,#ZeroHunger #Starvation #coronavirus @AP @FAO @hrw @washingtonpost @VaticanNews @Avvenire_Nei @FRANCE24 @FoxNews @UNICEFEMOPS @David_Igboke092 @EmekaGift In loving memory Biafra Children in starvation due block humanitarian aid Nigeria Gov to control OIL Indigenous Biafra land,"Sentiment(polarity=0.2375, subjectivity=0.6625)",0.6625,0.2375
2020-03-19 06:31:04,London as we only saw in movies #coronavirus ,"Sentiment(polarity=0.0, subjectivity=1.0)",1.0,0.0
2020-03-19 06:20:02,#ITALY #COVID19 #coronavirus #CoronaVirusitaly No. of Hospitalized People - why?,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
2020-03-19 05:55:59,======= Polymer Chemistry 2020 let's fight out together to prevent this epidemic #coronavirus #CoronaVirusUpdate,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
2020-03-19 04:16:04,Positive news in this thread on #coronavirus ,"Sentiment(polarity=0.22727272727272727, subjectivity=0.5454545454545454)",0.5454545454545454,0.22727272727272727
2020-03-19 03:27:30,Listen to Pontius Pilate... “Wash Your Hands!” #JesusChristSuperstar #BarryDennen #WashYourHands #coronavirus ,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
2020-03-18 23:47:06,"@BorisJohnson Dear Mr. Johnson, I'm Margherita and i'm writing you from Italy. I wanted to show you this strong pic and tell you a story. These army trucks that you can see in the pic are moving about 70 victims of #coronavirus from the cemetery of Bergamo where they were.... ","Sentiment(polarity=0.4333333333333333, subjectivity=0.7333333333333333)",0.7333333333333333,0.4333333333333333
2020-03-18 21:43:24,"Still believe that #coronavirus is lethal only if you are “older” or already sick? Well, this 32 y.o. Italian was neither. ","Sentiment(polarity=-0.13690476190476192, subjectivity=0.5476190476190476)",0.5476190476190476,-0.13690476190476192
2020-03-18 18:21:25,"A worker wearing a face mask as a precaution against the new #Coronavirus, #COVID19, speaks on the phone to receive shopping orders in a market shop in #CastelVolturno. #Italy. 2020. #coronavirusitalia #covid19italia","Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.45454545454545453,0.13636363636363635
2020-03-18 17:21:16,Haven’t went outside In 5 days and I feel completely fine! #coronavirus #italylockdown #introvert #builtforthis,"Sentiment(polarity=0.2604166666666667, subjectivity=0.275)",0.275,0.2604166666666667
2020-03-18 16:11:40,#ChineseVirus : Time now to ask #XiJingping for compensation for the social and economical Hardships of their inconsequence in spreading around the world the #coronavirus ! Millions are suffering ! @vonderleyen @EmmanuelMacron @realDonaldTrump #China,"Sentiment(polarity=0.25104166666666666, subjectivity=0.48333333333333334)",0.48333333333333334,0.25104166666666666
2020-03-18 14:18:40,No panic buying here. Full stocked shelves. Empty aisles . No queues. Gloves handed out at door. One person per family. . . #CoronaVirusChallenge #CoronaVirusUpdate #Quarantine #lockdown #BBCTheBriefing #coronavirus #coronavirusuk #panicbuyinguk,"Sentiment(polarity=0.12499999999999999, subjectivity=0.525)",0.525,0.12499999999999999
2020-03-18 08:44:05,"Endless days at home! But it's nice to hear you all sing from your balconies, laugh and joke together, ignoring this obnoxious monster with our italian flags. Today we are more proud, more united ... and that's all we hoped would happen one day. #coronavirus #COVID19","Sentiment(polarity=0.3633928571428572, subjectivity=0.55)",0.55,0.3633928571428572
2020-03-18 07:01:32,"Will Machine Learning and Natural Language Processing in particular, change banks and help the crisis management? #ArtificialIntelligence #HumanIntelligence #RiskManagement #FinancialServices #Fintech #Coronavirus https://bit.ly/2IStyMK via @Siftedeu","Sentiment(polarity=0.13333333333333333, subjectivity=0.3666666666666667)",0.3666666666666667,0.13333333333333333
2020-03-17 22:12:32,Talk of Convid-19 has been going on since December. That means it could have easily been in the US since then. If nobody was getting tested for it until now there’s no telling how many ppl had/have it. #coronavirus,"Sentiment(polarity=0.4666666666666667, subjectivity=0.6666666666666667)",0.6666666666666667,0.4666666666666667
2020-03-17 21:37:33,#lebimbediconte &amp; #Harrypotter in #QuarantineLife for #coronavirus ,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
2020-03-17 18:26:56,"“Through testing and retesting of all 3,300 inhabitants of the town of Vò, near Venice [...] and rigorous quarantining of their contacts once infection was confirmed, health authorities have been able to completely stop the spread of the illness there.“ #covid19 #coronavirus ","Sentiment(polarity=0.275, subjectivity=0.60625)",0.60625,0.275
2020-03-17 14:39:39,#COVID2019 #italylockdown #CoronaVirusItalIa #CoronaVirusOutbreak #CoronaVirus #Thanos would be impressed...,"Sentiment(polarity=1.0, subjectivity=1.0)",1.0,1.0
2020-03-17 13:56:29,Self isolating (and sunbathing!) on my rooftop #Zagreb #Croatia Can you hear the birds? No bikini pics until I get some tan #COVID2019 #COVID19 #QuarantineLife #Corona #coronavirus #ThisMorning,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
2020-03-17 10:18:10,"This is my opinion and I really hope this helps someone, anyone who might be dismayed about not using a mask. #staysafe #coronavirus #tips","Sentiment(polarity=0.2, subjectivity=0.2)",0.2,0.2
2020-03-17 06:27:13,"I hope all understand that social distancing & flattening the curve is a measure that buys us time (so public health facilities won’t be overwhelmed) & that it does not erase the virus. Once we stop social distancing, the virus will resurge. #coronavirus","Sentiment(polarity=0.022222222222222223, subjectivity=0.06666666666666667)",0.06666666666666667,0.022222222222222223
2020-03-16 21:25:28,Italy : we will get through. Nobody will loose their job. Ban on companies ability to sack workers France : Same as above UK : lots will die and loose job. Tough luck USA: Same as above. Spot the difference. #coronavirus,"Sentiment(polarity=-0.07753357753357755, subjectivity=0.2602564102564103)",0.2602564102564103,-0.07753357753357755
2020-03-16 20:11:36,"Workers of a famous pizzeria named “Dal Presidente” wearing a face mask as a precaution against the new #Coronavirus, #COVID19, stands outside the pizza restaurant in #Naples. #Italy. 2020. #coronavirusitalia #covid19italia","Sentiment(polarity=0.21212121212121213, subjectivity=0.5015151515151516)",0.5015151515151516,0.21212121212121213
2020-03-16 20:09:29,"I understand that you want me safe. But when you write me at midnight how dangerous life in Italy is now, how high is the mortality rate and what exactly can't I do if I want to survive, it is not so supporting. Especially, when you are dozens. #coronavirus #basta","Sentiment(polarity=0.09333333333333334, subjectivity=0.5733333333333334)",0.5733333333333334,0.09333333333333334
2020-03-16 15:40:39,Pandemic brands #coronavirus #COVID19 @franciungaro @franzrusso @lucarallo @Fra7russo @MarcoStancati @_MarcoGualtieri @Fede_Aguggini @fede_guerrini @ilariapotito @SoniaCasaro @davidcasalini @MarcoGMarchesi @ppriolo @s_piumarta https://intelligence.wundermanthompson.com/2020/02/pandemic-brands/ via @jwtintelligence,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
2020-03-16 10:19:27,"Unfortunately my two exhibitions have been postponed From tomorrow, I will be posting an online exhibition named ""Indonesia"" in a few sequences #StayAtHome #StayHomeSaveLives #StayAtHomeChallenge #photography #travel #nature #travelblogger #exhibition #coronavirus #COVID19","Sentiment(polarity=-0.35, subjectivity=0.55)",0.55,-0.35
2020-03-16 09:01:32,Italians clap for those helping to fight the #coronavirus ,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
2020-03-16 08:57:32,Sunset in a time of corona Canon5d MarkIII http://www.instagram.com/dubrovnik_tourist_guide #coronavirus #Travel #Dubrovnik #TravelBan #photography #COVIDー19 #photo #Tours #croatia #CoronavirusOutbreak #blog #travelphoto #travelblog #architecture #sunset #Europe #hrvatska #beautiful #tourism,"Sentiment(polarity=0.85, subjectivity=1.0)",1.0,0.85
2020-03-16 08:00:38,"Italian residents all over the country are joining together to sing from their balconies, in order to boost morale while we're on lockdown. #coronavirus #covid19 #Italia","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
2020-03-15 20:33:17,"#me #mylove #coronavirus #alltogether #istayhome #wecandoit #cmonitaly #unity #strenght #courage #nevergiveup #@Florence, Italy https://www.instagram.com/p/B9xJDaKKf3N/?igshid=1pcu08610qkcc","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
2020-03-15 20:31:18,ADM Foggo & Fleet Walters were briefed by @USNavy #medical staff to include an #Italian doctor who has been working side by side our #Navy team in the #PublicHealth Cell @NSA_Naples We stand together to fight: #COVIDー19 #CoronaVirusitaly #CoronavirusOutbreak #coronavirus – at US Navy Support Site Gricignano di Aversa,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
2020-03-15 19:53:52,"Today, Pope Francis walked along the Via del Corso to pray at a crucifix in the church of San Marcello on the Corso, which in 1522 was carried throughout Rome to bring an end to plague. Pope Francis prayed for an end to the #coronavirus pandemic. (Vatican Media photo) ","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
2020-03-15 18:40:17, March 15 | #PopeFrancis visited San Marcello al Corso to pray for the end of the #coronavirus pandemic. He prayed in front of the same cross carried through #Rome in 1522 to end the “Great Plague.” PC: #Vatican Media,"Sentiment(polarity=0.26666666666666666, subjectivity=0.2916666666666667)",0.2916666666666667,0.26666666666666666
2020-03-15 17:23:08,My pal @arttrav has all the #coronavirus shopping and meal planning for those of you just coming to accept your Corona Quarantine is coming. ,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
2020-03-15 13:50:16,"A sacred place, The Sanctuary of Loreto. In my areas, Marche region, central Italy ... Nobody around. #covid_19italia #coronavirus ","Sentiment(polarity=0.0, subjectivity=0.25)",0.25,0.0
2020-03-15 11:57:38,"Vatican City. In these days St. Peter's square is closed. From Pope Francis: ""Happy Sunday and don't forget to pray for me."" #coronavirus #COVID19","Sentiment(polarity=0.35000000000000003, subjectivity=0.55)",0.55,0.35000000000000003
2020-03-15 11:39:36,“Until tomorrow!” - that’s what you hear one building cry to another. Same people who until a few days ago didn’t know about their neighbors’ existence are now as close as brothers. This hasn’t happened in #Italy since WWII. #coronavirus #love #rome #flashmob,"Sentiment(polarity=0.09999999999999999, subjectivity=0.27499999999999997)",0.27499999999999997,0.09999999999999999
2020-03-15 09:54:47,"Florence, Italy. A small shrine in Piazza della Repubblica, to the whistleblower Dr. Li Wenliang. This was when the fear and realness hit. But it all dissipated the day after, the shrine disappeared in 24h. This was before the country closed #coronavirus #andratuttobene #COVID19","Sentiment(polarity=-0.175, subjectivity=0.25)",0.25,-0.175
