date,text,sentiment,subjectivity,polarity
2020-03-20 00:08:36,100 things to do indoors with the little ones. #coronavirus #covid19UK #coronavirusuk,"Sentiment(polarity=-0.1875, subjectivity=0.5)",0.5,-0.1875
2020-03-19 23:40:46,"My son, a trainee nurse,has just come off a 12 hour shift in #Coronavirus geriatric ward in a London Hospital. He’s shattered and starving. He goes to his local supermarket and sees this So thank you panic buyers! He’s looking after your loved ones and this is how you thank him ","Sentiment(polarity=0.35, subjectivity=0.4)",0.4,0.35
2020-03-19 23:28:58,Saw this on FB!! Our Phillo all masked up!! #Dublin #coronavirus ,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
2020-03-19 22:45:44,We sent out over 20 FREE Books today to people in isolation or poorly with #coronavirus If you can donate to this cause we can send more books out everyday. Thanks in advance Our PayPal address is: WoodbridgeEmporium@gmail.com ,"Sentiment(polarity=0.1, subjectivity=0.54)",0.54,0.1
2020-03-19 21:55:34, COMMUNITY DONATIONS APPEAL #Glanymor #Llanelli #Coronavirus ,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
2020-03-19 21:28:00,Feel like pure s**t just want football back #football #coronavirus #missingfootball,"Sentiment(polarity=0.10714285714285714, subjectivity=0.25)",0.25,0.10714285714285714
2020-03-19 21:01:26,"‘We can beat #coronavirus in 12 weeks,’ says @BorisJohnson, but his government still wants #emergencypowers for 2 YEARS via its #CoronavirusBill. Read my report on Facebook http://bit.ly/3dg2eGs or LinkedIn http://bit.ly/2Wtf7af #COVID19","Sentiment(polarity=0.2, subjectivity=0.1)",0.1,0.2
2020-03-19 21:00:00,"#DidYouKnow: if you're self-isolating, even without symptoms, you can receive statutory sick pay, from day 1 of isolation. More info: https://www.gov.uk/government/publications/support-for-those-affected-by-covid-19/support-for-those-affected-by-covid-19 #coronavirus ","Sentiment(polarity=-0.10714285714285715, subjectivity=0.6785714285714286)",0.6785714285714286,-0.10714285714285715
2020-03-19 19:51:48,So sorry I'm not online much I am on 14days self isolating after my son felt ill Sat then it's hit me like a ton of bricks. It's horrible the IV team wouldn't do my bloods&amp; surgeon's appointment was cancelled. Life is on hold. Please be safe everyone. #coronavirus,"Sentiment(polarity=-0.26, subjectivity=0.74)",0.74,-0.26
2020-03-19 19:16:07,Happy 84th Birthday Bernard! These Bramhall neighbours stood at their window to sing happy birthday to their friend in isolation. #coronavirus ,"Sentiment(polarity=0.9, subjectivity=1.0)",1.0,0.9
2020-03-19 19:06:26,If @BorisJohnson thinks we can “send the #coronavirus virus packing” in 12 weeks how can he justify taking such extraordinary sweeping #EmergencyPowers for 2 years? I am genuinely puzzled &amp; will be co-sponsoring a probing amendment on this issue,"Sentiment(polarity=0.24444444444444446, subjectivity=0.6666666666666666)",0.6666666666666666,0.24444444444444446
2020-03-19 18:52:11,In response to the #coronavirus the government has announced new measures to allow supermarkets to work together to feed the nation. Find out more here: https://www.gov.uk/government/news/supermarkets-to-join-forces-to-feed-the-nation,"Sentiment(polarity=0.3181818181818182, subjectivity=0.4772727272727273)",0.4772727272727273,0.3181818181818182
2020-03-19 18:31:49,"LOTS of #Coronavirus noise out there, so have been talking to senior NHS doctors about what is REALLY going on. Some good stuff, some bad....this is NOT meant to be alarming, but it MIGHT make people think about need to take 'social distancing' advice seriosly 1/Thread","Sentiment(polarity=0.20833333333333331, subjectivity=0.36666666666666664)",0.36666666666666664,0.20833333333333331
2020-03-19 18:17:14,The funniest #coronavirus video you’ll likely see. This will be all of us with kids in 2 weeks!!!! ,"Sentiment(polarity=0.0, subjectivity=1.0)",1.0,0.0
2020-03-19 17:53:32,"After a full day at work serving the NHS as I do every day, I go to shop for food and am greeted with this. Emotional doesn’t even cut it. #nhs #coronavirus #sainsburys #food #COVID19 #nhsworkers","Sentiment(polarity=0.175, subjectivity=0.6000000000000001)",0.6000000000000001,0.175
2020-03-19 17:34:08,Instagram has published a helpful guide to live video ideas and top tips during the #coronavirus outbreak ,"Sentiment(polarity=0.3181818181818182, subjectivity=0.5)",0.5,0.3181818181818182
2020-03-19 17:16:53,We all need to follow social distancing to stop the spread of #coronavirus . This sketchnote from @scriberian shows the things we *can* do (including maintaining our social connections while keeping a physical distance) and the things we need to avoid for the good of us all.,"Sentiment(polarity=0.19166666666666665, subjectivity=0.21904761904761907)",0.21904761904761907,0.19166666666666665
2020-03-19 17:05:02,Diary of #potus on record response to #coronavirus ,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
2020-03-19 17:04:43,WATCH LIVE: PM @BorisJohnson holds the daily #coronavirus press conference (19 March 2020) ,"Sentiment(polarity=0.06818181818181818, subjectivity=0.25)",0.25,0.06818181818181818
2020-03-19 16:50:04,Doctors have known chloroquine was effective against #coronavirus since 2005. So why the delay? ,"Sentiment(polarity=0.6, subjectivity=0.8)",0.8,0.6
2020-03-19 16:10:57,"Paying shareholders £170 million, while asking @easyJet staff (who grafted to take the company to such heights) to take 3 months unpaid leave because of #Coronavirus! Can someone spot what’s gone wrong here? ","Sentiment(polarity=-0.08333333333333333, subjectivity=0.6)",0.6,-0.08333333333333333
2020-03-19 15:58:44,Nah this picture is heartbreaking. It says a thousand words. The greed people are showing right now is disgusting! #coronavirus #COVID19 #LockdownLondon,"Sentiment(polarity=-0.35714285714285715, subjectivity=0.7678571428571428)",0.7678571428571428,-0.35714285714285715
2020-03-19 15:33:12,Are you in Isolation? Are you feeling poorly? Would you like a FREE Book? If yes then watch below and tell me which book you would like UK only and one per household #BuyAStrangerABook #coronavirus ,"Sentiment(polarity=0.0, subjectivity=0.7999999999999999)",0.7999999999999999,0.0
2020-03-19 15:14:39,Xi Jinping and the Chinese Communist Party are directly responsible for every death from the #Wuhanvirus #Chinesevirus #Coronavirus pandemic. They covered it up to save face. Now they have lost face and shamed their country. ,"Sentiment(polarity=0.1, subjectivity=0.275)",0.275,0.1
2020-03-19 15:12:28,They may take our freedom but they'll never take our SALADS.... #coronavirus #Coronavirusireland #COVID19ireland,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
2020-03-19 14:50:41,Do the right thing to help our #nhsworkers #coronavirus ,"Sentiment(polarity=0.2857142857142857, subjectivity=0.5357142857142857)",0.5357142857142857,0.2857142857142857
2020-03-19 14:50:00,#Coronavirus: Changes to jobcentre appointments ,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
2020-03-19 14:23:42,"Low-income families whose children are eligible for free school meals will be offered vouchers or meals at home, even if they are no longer attending school due to #coronavirus Read more: http://www.gov.uk/government/news/plans-set-out-to-support-pupils-eligible-for-free-school-meals #covid19uk","Sentiment(polarity=0.25833333333333336, subjectivity=0.5583333333333333)",0.5583333333333333,0.25833333333333336
2020-03-19 14:10:14,"""We have been using our distillery to make hand sanitiser."" Co-founder of Brewdog, James Watt explains how the company is helping during the #coronavirus crisis. Get the latest on #Covid19 here: https://trib.al/Yf1mFnZ","Sentiment(polarity=0.5, subjectivity=0.9)",0.9,0.5
2020-03-19 13:27:08,"I’ve just been into my main supermarket in Lyon (in lockdown!) shoppers are 1m apart, it’s calm, no queues and plenty of food! Seems to be a different picture in the UK who haven’t got the restrictions #coronavirus #supermarket #stockpiling","Sentiment(polarity=0.19444444444444445, subjectivity=0.561111111111111)",0.561111111111111,0.19444444444444445
2020-03-19 12:59:40,"A helpful #coronavirus, nudge to friends, family and colleagues for keeping a low profile. ","Sentiment(polarity=0.0, subjectivity=0.3)",0.3,0.0
2020-03-19 12:48:39,"If you have to stay at home because of #coronavirus, it's important to take care of your mental health. For tips on how to keep on top of your mental wellbeing and cope with how you may feel while at home, visit #EveryMindMatters #StaySafeStayHome","Sentiment(polarity=0.17500000000000002, subjectivity=0.475)",0.475,0.17500000000000002
2020-03-19 12:36:21,"PLEASE PLEASE consider cancelling your online shopping order if you are not vulnerable or isolating, to free up slots. I am going to be shopping in person to free up my usual slots for distancing, vulnerable and isolating people. We have a duty to do this #coronavirus","Sentiment(polarity=0.06000000000000001, subjectivity=0.5700000000000001)",0.5700000000000001,0.06000000000000001
2020-03-19 12:27:40,"My cartoon Thursday @TheTimes. We’re all going to need much, much more than the #emergencybailout to keep afloat..... #coronavirus #BorisJohnson #rishisunak","Sentiment(polarity=0.25, subjectivity=0.3)",0.3,0.25
2020-03-19 12:23:47,Britons right now #coronavirus #toiletpapercrisis,"Sentiment(polarity=0.2857142857142857, subjectivity=0.5357142857142857)",0.5357142857142857,0.2857142857142857
2020-03-19 11:59:02,There are 2 @CochraneLibrary evidence-based special collections on #coronavirus Infection control and prevention: https://buff.ly/3cyV4Ne Evidence relevant to critical care: https://buff.ly/39scpES All content is open-access and free to read.,"Sentiment(polarity=0.28928571428571426, subjectivity=0.7678571428571428)",0.7678571428571428,0.28928571428571426
2020-03-19 11:56:15,"BREAKING: A government spokesman says there is ""zero prospect"" of restriction on travel in and out of London. @SamCoatesSky says Downing Street has ""shut down"" much of the speculation around #coronavirus measures. More here: https://trib.al/W3jcEfn","Sentiment(polarity=0.18148148148148147, subjectivity=0.32962962962962966)",0.32962962962962966,0.18148148148148147
2020-03-19 11:52:47,Having had a busy morning with meetings and conversations can I please stress loud and clear that #carehome and #homecare frontline staff are CRITICAL and ESSENTIAL in the fight against #coronavirus &amp; their children will require support to allow mum &amp; dad to work. @scottishcare,"Sentiment(polarity=0.06000000000000001, subjectivity=0.5166666666666666)",0.5166666666666666,0.06000000000000001
2020-03-19 11:39:02,Powerful case for immediate Universal Basic Income as affordable & feasible response to #coronavirus. “Handing out £1000 per person per month would cost £66bn a month - a fraction of nearly £500bn bailout during 2008 financial crisis”https://www.ft.com/content/927d28e0-6847-11ea-a6ac-9122541af204?accessToken=zwAAAXDwFpJAkdOSfSjgaEcR6tOmrJEiVBryBA.MEUCIFYIC39SryJ6fxcBw-iz-LebowUccQUiEIYKEF6suq50AiEAhjI89GjdsbNOwnI82iJYTazRIiw3B_5Jbhg2dmZeY6M&amp;sharetype=gift?token=3a85fc9e-0e46-42b2-ad6e-e274c159fa5e via @financialtimes,"Sentiment(polarity=0.08, subjectivity=0.305)",0.305,0.08
2020-03-19 11:34:37,"If you are making money selling baby milk, medicine, toilet roll or food at ridiculously inflated prices: you are not an entrepreneur, you’re an arsehole. #CoronaVirusUpdate #coronavirus #lockdown #lockdownuk #covid19UK #SelfIsolation #LockdownLondon #Covid_19 #corona","Sentiment(polarity=-0.18333333333333332, subjectivity=0.5)",0.5,-0.18333333333333332
2020-03-19 11:33:02,"The #Coronavirus Bill has now been introduced to Parliament. It will mean the Government can take the right action at the right time to protect the public, NHS and social care staff. Measures will only be used when strictly necessary. More info: https://www.gov.uk/government/publications/coronavirus-bill-what-it-will-do/what-the-coronavirus-bill-will-do","Sentiment(polarity=0.09914021164021164, subjectivity=0.4991402116402116)",0.4991402116402116,0.09914021164021164
2020-03-19 11:17:48,"I’m on Day 7 of the #CoronaVirus I've been in isolation with my wife and toddler since before showing symptoms. We're ok, but I’ve had pneumonia twice - so we hope and pray. The UK only test those admitted to hospitals now, but I'm sure this is it. So - here are 7 suggestions:","Sentiment(polarity=0.3333333333333333, subjectivity=0.7962962962962963)",0.7962962962962963,0.3333333333333333
2020-03-19 11:00:05,"#coronavirus motivated #Homeoffice is appropriately stacked with plush animals and #Ghibli paraphernalia. Plus, the new working hours are on display for all to see.","Sentiment(polarity=0.3181818181818182, subjectivity=0.4772727272727273)",0.4772727272727273,0.3181818181818182
2020-03-19 10:43:02,greetin at the fact penis shaped pasta is sold out #coronavirus pic.twitter.com/bNrIsh9OqG,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
2020-03-19 10:08:57,"More ‘on the upside’ of #coronavirus. While humans carry out social distancing, a group elephants broke into a village in Yunan province, looking for food. They ended up drinking 30kg of corn wine and got so drunk that they fell asleep in a nearby tea garden. ","Sentiment(polarity=0.011111111111111108, subjectivity=0.5222222222222223)",0.5222222222222223,0.011111111111111108
2020-03-19 10:06:22,The Defence Secretary @BWallaceMP has announced a new military COVID Support Force ready to support public services as required. See quote below #coronavirus ,"Sentiment(polarity=0.05909090909090909, subjectivity=0.28030303030303033)",0.28030303030303033,0.05909090909090909
2020-03-19 10:00:51,"Messaging and conferencing app @MicrosoftTeams, will be available for free across the NHS, to counter the increased risks associated with #coronavirus Read more here https://digital.nhs.uk/news-and-events/latest-news/messaging-tool-for-nhs-to-support-remote-working-during-coronavirus-outbreak","Sentiment(polarity=0.43333333333333335, subjectivity=0.5666666666666668)",0.5666666666666668,0.43333333333333335
2020-03-19 09:34:49,"My lovely friend, Lucy, had her bike stolen last night. She is a nurse in the #NHS and hoped to cycle to work during the #coronavirus outbreak. If anyone in London is able to help her with a bike to use, please shout! #coronahelp #NHSheroes","Sentiment(polarity=0.375, subjectivity=0.48055555555555557)",0.48055555555555557,0.375
2020-03-19 08:55:11,Fajr Salah Azan #Adhan from the @elondonmosque today! Letting people know to stay at home and pray Sad but necessary Pray for the world #covid19UK #coronavirus ,"Sentiment(polarity=-0.25, subjectivity=1.0)",1.0,-0.25
2020-03-19 08:55:06,"#Coronavirus is causing a lot of uncertainty and confusion for schools this week, with closures and exam cancellations. If you're worried, don't struggle on your own. We're proud to partner with @GiveUsAShout to provide 24/7 support. Text CONNECT to 85258 to talk to someone. ","Sentiment(polarity=0.7, subjectivity=1.0)",1.0,0.7
2020-03-19 08:49:14,Glasgow you are beautiful in the sunshine but very eerie this morning without the people #peoplemakeglasgow #coronavirus #glasgowlife,"Sentiment(polarity=0.09999999999999998, subjectivity=1.0)",1.0,0.09999999999999998
2020-03-18 21:14:50,"#ThingsThatMightComeTrue According to @WHO if anyone refers to #COViD19 as “Chinese #coronavirus” (this pandemic began in Wuhan China), this term can incite racism. Also calling #AmericanFootball; “American Football” is now a UN prison offence without bail.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
2020-03-18 21:01:54,"Amidst the #coronavirus taking over our world, a little miracle has happened for my Dad. Four days after his heart transplant he is walking. Thank you thank you to our brilliant NHS, the wonderful @qehbham and the selfless donor and their family for giving us this special gift ","Sentiment(polarity=0.5174107142857143, subjectivity=0.7678571428571428)",0.7678571428571428,0.5174107142857143
2020-03-18 20:59:42,How’s self quarantine going??? #coronavirus ,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
2020-03-18 20:57:38,Great to see our football manager showing leadership on and off the pitch. @RyanGiggs_cc and @GaryNeviIIe2 closing hotels and offering rooms to NHS staff for free amid #coronavirus outbreak. ,"Sentiment(polarity=0.6000000000000001, subjectivity=0.775)",0.775,0.6000000000000001
2020-03-18 19:01:01,How can you tell us may and June exams are cancelled and not go into detail!?!?!? Do I revise? Do I burn my textbooks? #gcses2020 #coronavirus ,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
2020-03-18 17:24:13,"BREAKING NEWS: ofsted will suspend all inspections, all exams and assessments will be suspended. Talks with exams boards to ensure children get the results they deserve. Gavin Williamson announces. #coronavirus #schoolclosuresuk","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
2020-03-18 17:19:49,BREAKING NEWS: Gavin Williamson has announced that all schools in England will close from Friday due to the #coronavirus until further notice. Expect for children of key workers.,"Sentiment(polarity=-0.041666666666666664, subjectivity=0.625)",0.625,-0.041666666666666664
2020-03-19 08:45:09,"6am. Asda supermarket in Wembley, London. #panicbuyinguk #shopping #coronavirus #londonlockdown","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
2020-03-19 08:41:21,This will make you smile today! Looks like Lego have launched a new set! #coronavirus #meme,"Sentiment(polarity=0.2727272727272727, subjectivity=0.2772727272727273)",0.2772727272727273,0.2727272727272727
2020-03-19 08:41:01,We Lyca it... #keepsafe by #washing your hands for more than 20 secs #COVID19 #CoronaVirus #healthiswealth,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5
2020-03-19 08:32:18,"One would like to remind you that Supermarket Sweep is a British TV game show, and not a documentary. #coronavirus #panicbuying","Sentiment(polarity=-0.13333333333333333, subjectivity=0.13333333333333333)",0.13333333333333333,-0.13333333333333333
2020-03-19 08:28:03,"I don't often ask for help but is there anyone is the Dover area that can help me. My son is autistic and @asda cancelled my shopping this morning, I don't drive and we are self isloting so can't get out I'd appreciate any help thanks. #coronavirus #COVID19","Sentiment(polarity=0.0, subjectivity=0.2)",0.2,0.0
2020-03-18 23:48:36,It’s my 4 rota days off from work I have a car and live in Bristol If people need any errands/deliveries/shopping/dog walks/moral support or just a bloody chat! #Bristol #WereInThisTogether #community #helping #ImHere #ComeTogether #share #covid19UK #coronavirus #TeamSpirit,"Sentiment(polarity=-0.4318181818181818, subjectivity=0.7)",0.7,-0.4318181818181818
2020-03-18 23:17:01,"Update on today’s events at @ICHHDUBLIN. We are working to ensure service level provision. Times are tough, we must work and help each other. We are blessed with fantastic volunteers. #coronavirus ","Sentiment(polarity=-0.03796296296296294, subjectivity=0.7027777777777778)",0.7027777777777778,-0.03796296296296294
2020-03-18 22:50:23,KEEP YOUR CHILDREN SAFE. Latest research from WHO after studying cases in Italy. Young people being tested who have recovered from #coronavirus are experiencing irreversible lung damage. Not sure of numbers.,"Sentiment(polarity=0.21250000000000002, subjectivity=0.6722222222222222)",0.6722222222222222,0.21250000000000002
2020-03-18 22:02:39,"Strong message everyone, protect your OWN energy right now, mental & physical, you can't help yourself or anyone else in a state of exhaustion 'Withdraw & restore yourself' If you can!! #Health #WednesdayWisdom #coronavirus ","Sentiment(polarity=0.24380952380952375, subjectivity=0.5223809523809524)",0.5223809523809524,0.24380952380952375
2020-03-18 21:45:19,"This is just the most incredible graphic from the @FT The spread of the #coronavirus is following a very similar pattern in every country, with the exception of a few Asian countries that are outliers. Hopefully Ireland can follow South Korea’s lead pattern #COVID19","Sentiment(polarity=0.17142857142857143, subjectivity=0.36)",0.36,0.17142857142857143
2020-03-18 20:19:44,"One positive thing about all this self isolation is, it's nice to know that now, no-else is gettin the ride either #coronavirus #Coronavirusireland","Sentiment(polarity=0.41363636363636364, subjectivity=0.7727272727272727)",0.7727272727272727,0.41363636363636364
2020-03-18 20:14:10,"Every evening at #NeasdenTemple, swamis pray for the health, safety and well-being of everyone in the world affected by #coronavirus, especially our brave health workers, and for the family and loved ones of those who have sadly passed away. #COVID19 #covid19UK #NHSThankYou – at BAPS Shri Swaminarayan Mandir","Sentiment(polarity=0.25, subjectivity=0.95)",0.95,0.25
2020-03-18 20:04:33,"Hi @BBC @ITV @Channel4 any scope for a daily exercise programme for the elderly, or anyone in fact, on your channels, not just on a streaming service? I think it would be rather useful to help the people we now won't get as much opportunity to see #coronavirus #covid19UK #physio","Sentiment(polarity=0.16666666666666666, subjectivity=0.06666666666666667)",0.06666666666666667,0.16666666666666666
2020-03-18 20:01:18," i was gifted $1,600 in ad credit by twitter last year i never used it who should I gift it to on @TwitterUK A person or persons or an org who is doing something important in a British community in need due to #coronavirus ? something else? hit reply #RT matt x","Sentiment(polarity=0.155, subjectivity=0.4883333333333333)",0.4883333333333333,0.155
2020-03-18 18:41:07,50% of the British thought the media were exaggerating #coronavirus last week ... we’ll see ,"Sentiment(polarity=0.0, subjectivity=0.03333333333333333)",0.03333333333333333,0.0
2020-03-18 18:35:12,Absolutely the leadership we need right now. #Wales #coronavirus #HelpEachOther,"Sentiment(polarity=0.24285714285714285, subjectivity=0.7178571428571429)",0.7178571428571429,0.24285714285714285
2020-03-18 17:52:51,"The Chinese plead for Trump to stop referring to #coronavirus as the ‘Chinese virus’ and a few hours later, he literally opens a press conference by referring to it as the ‘Chinese virus’. Zero class, zero manners, zero dignity, 100% trash ","Sentiment(polarity=-0.04, subjectivity=0.02)",0.02,-0.04
2020-03-18 17:34:08,Scrapping #HS2 now is not only the right thing to do it will give the British public comfort we are throwing every resource possible into fighting #Coronavirus Currently it looks like we're not #NHSnotHS2,"Sentiment(polarity=0.047619047619047616, subjectivity=0.5003968253968253)",0.5003968253968253,0.047619047619047616
2020-03-18 16:37:07,"I've sent an email today to senior @scotgov officials with a proposal which could save lives. I am waiting on a response, lets house #homeless in #Glasgow now in safe conditions, we cannot wait or evaluate, these ppl will die in the high risk groups #coronavirus #hotels are empty","Sentiment(polarity=0.18666666666666668, subjectivity=0.5133333333333333)",0.5133333333333333,0.18666666666666668
2020-03-18 16:18:35,"A heartbreaking letter from Peter Kinsella, co-owner of one of Liverpool’s best-loved restaurant brands @Lunya... really brings home how the hospitality sector will be devastated by #coronavirus ","Sentiment(polarity=0.2, subjectivity=0.2)",0.2,0.2
2020-03-19 08:27:58,"Bergamo, Italy, March 2020. There is no more space the #Covid19 dead: military trucks are carrying the bodies to crematoriums in other cities and regions. #coronavirus ","Sentiment(polarity=-0.16875, subjectivity=0.34375)",0.34375,-0.16875
2020-03-19 08:27:28,In isolation with @charli_xcx XCX: How the coronavirus is impacting artists: https://www.musicweek.com/talent/read/in-isolation-with-charli-xcx-how-the-coronavirus-is-impacting-artists/079237 #CharliXCX #coronavirus ,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
2020-03-19 08:13:36,"#coronavirus Hero's and villains @richardbranson: Multi Billionaire Sued NHS Owns an island Staff will take UNPAID LEAVE, I will pay them NOTHING and I demand the government gives @virginatlantic bailout package Gary Neville: NHS, Please use my hotels to save lives!","Sentiment(polarity=0.25, subjectivity=0.4)",0.4,0.25
2020-03-19 08:11:44,Me at the hairdressers Day 1 out of isolation... #coronavirus ,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
2020-03-18 23:12:01,Social Distancing Do your bit to stop the spread of #coronavirus #COVIDー19 #coronavirusuk Help protect others and yourself,"Sentiment(polarity=0.03333333333333333, subjectivity=0.06666666666666667)",0.06666666666666667,0.03333333333333333
2020-03-18 23:09:22,Now THIS is leadership. Twitter friends I urge you to watch #AngelaMerkel’s remarkable address to the German nation. In doing so you will find out much about the crisis that our shoddy government simply finds impossible to articulate. Watch &amp; Learn #coronavirus #BorisJohnsonOUT,"Sentiment(polarity=-0.0027777777777777866, subjectivity=0.4678571428571428)",0.4678571428571428,-0.0027777777777777866
2020-03-18 22:47:31,Another added to my list of approved retailers post #Coronavirus ... legends even saying to staff that are health and don’t have underlying health condition we are giving you two weeks extra pay ,"Sentiment(polarity=0.0, subjectivity=0.1)",0.1,0.0
2020-03-18 21:56:38,When you’re desperate for bread @DadJokesEtc @TheCrapJoker #covid19UK #coronavirus #coronavirusuk pic.twitter.com/YeyIMAKjd9,"Sentiment(polarity=-0.6, subjectivity=1.0)",1.0,-0.6
2020-03-18 20:50:48,#coronavirus #COVID19 @uclh are armed and ready... we don’t need them (yet) but by the end of this week we are positioned to have 17 extra beds 100% ready to receive critically ill patients with meticulous plans of more to follow...,"Sentiment(polarity=0.08, subjectivity=0.52)",0.52,0.08
2020-03-18 20:25:33,hey brands and vendors sponsor a webinar we can collaborate on and I will donate 100% of my fee to people or businesses in most need due to #coronavirus my DM inbox is open,"Sentiment(polarity=0.125, subjectivity=0.4583333333333333)",0.4583333333333333,0.125
2020-03-18 20:15:25,"‘Packing Your Backpack’ is 1st in a series of webinars for newly remote teams. It explores how to create your space, manage time & boundaries, maintain energy, & care for each other. These webinars are free to all: https://julianstodd.wordpress.com/2020/03/18/finding-your-campfire-session-one-packing-your-backpack/ #coronavirus #Corvid19uk #remoteworking","Sentiment(polarity=0.05833333333333334, subjectivity=0.4583333333333333)",0.4583333333333333,0.05833333333333334
2020-03-18 19:52:20,My friend dave...(We all have one) Has made this https://got-paper.com Its genius you can work out how much toilet paper you will need for your #selfisolation or #panicbuying #toiletpaper #coronavirus @OrthopodReg,"Sentiment(polarity=-0.03333333333333333, subjectivity=0.0)",0.0,-0.03333333333333333
2020-03-18 19:50:42,Mother’s Day Cakes available @MathildesGras - made to order Support local businesses and treat that special Person in your life .... We can even Deliver in the Grasmere/ Ambleside / Keswick / Kendal Area PLEASE RT #supportlocal #familybusiness #coronavirus #mothersday – at Grasmere,"Sentiment(polarity=0.2523809523809524, subjectivity=0.3238095238095238)",0.3238095238095238,0.2523809523809524
2020-03-18 19:26:05,Social distance camogie practice on Newcastle Beach @irish_news @irishnewssport @CastlewellanGAC @liatroimfGAA @downgaa @OfficialCamogie @UlsterCamogie @downcamogiepro @FiLMiCPro #shotoniphone #CoronaVirus #camógaiocht #ireland – at Newcastle Beach,"Sentiment(polarity=0.03333333333333333, subjectivity=0.06666666666666667)",0.06666666666666667,0.03333333333333333
2020-03-18 18:36:11,"Hello Twitter. If you could ask the Public Health Agency, Chief Medical Officer, Department of Health, the Health & Social Care Board ANY #coronavirus question what would it be? Reply below and leave it with me ","Sentiment(polarity=0.011111111111111112, subjectivity=0.044444444444444446)",0.044444444444444446,0.011111111111111112
2020-03-18 17:58:45,"For the first time in seven decades, the @theofficialfwa has formed a coalition to ask the government to lend support to our freelancers during the #coronavirus pandemic. @OliverDowden","Sentiment(polarity=0.25, subjectivity=0.3333333333333333)",0.3333333333333333,0.25
2020-03-18 17:56:33,"Members of the public please don’t panic when you see my @YorksAmbulance colleagues walking in our PPE and respiratory mask. Please utilise us appropriately, we also want to be safe for our own families too. Self care where it’s appropriate. #CoronaVirus #COVID19","Sentiment(polarity=0.42000000000000004, subjectivity=0.5133333333333333)",0.5133333333333333,0.42000000000000004
2020-03-18 15:47:20,I urge all Swindon Supermarkets to follow the lead of @sainsburys and some other food retailers to introduce a 'Happy Hour' for older shoppers (who are not self isolating) when they can buy essentials. Also for them to be given priority for online home deliveries. #coronavirus,"Sentiment(polarity=0.28055555555555556, subjectivity=0.5694444444444444)",0.5694444444444444,0.28055555555555556
2020-03-18 15:35:43,"London is deserted. Sad. Leaving Paddington for my friends at @bbcpointswest tonight at 6.30pm. Hope to talk about the just announced, by PM Johnson, of increased #coronavirus testing in community and health care workers. Must test in schools too, if #COVID19 present: close. – at London Paddington Railway Station (PAD)","Sentiment(polarity=-0.25, subjectivity=0.5)",0.5,-0.25
2020-03-18 14:31:38,"We all go inside for a few days, and suddenly dinosaurs are roaming the planet again. #coronavirus #covid19","Sentiment(polarity=-0.1, subjectivity=0.3)",0.3,-0.1
2020-03-19 08:10:10,"Insecurity and poverty have left openings in our society that the #coronavirus can exploit. We need a #UniversalBasicIncome not just for the coming months, but permanently","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
2020-03-19 08:09:47,"An incredible 1000+ new #canbristol members in 2 days in #coronavirus response. Join in to pledge to volunteer, connect and help local people and keep up to date with latest city-wide response @BristolCouncil https://candobristol.co.uk/activity/coronavirus--covid-19-%5Bofficial-volunteering---register-interest-w-bristol-city-council%5D #WeAreBristol","Sentiment(polarity=0.3840909090909091, subjectivity=0.5636363636363636)",0.5636363636363636,0.3840909090909091
2020-03-19 08:09:44,"We’ve answered some common questions about #coronavirus symptoms, staying at home, and what to do if you live with a vulnerable person. Visit our website for more up to date information: http://nhs.uk/coronavirus","Sentiment(polarity=-0.040909090909090895, subjectivity=0.5)",0.5,-0.040909090909090895
2020-03-19 01:10:01,"Jesus told an alien friend of mine via spiritualist medium that #PrincePhillip had died, London will go into #lockdown and NASA created #coronavirus.","Sentiment(polarity=-0.25, subjectivity=0.75)",0.75,-0.25
2020-03-18 23:37:35,This is probably the finest advice you’ll get on the #coronavirus Who am I? I’m a former Army Healtch Care Professional and #CBRN specialist. Please read the thread and share the bejesus out of it.,"Sentiment(polarity=0.05, subjectivity=0.05)",0.05,0.05
2020-03-18 23:18:10,"Again I ask the question on whether we should be demanding reparations from China given how they supressed information, allowing #coronavirus to spread globally. ","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
2020-03-18 22:46:31,Teacher: let’s make posters to show how we wash our hands Child: hold my milk. #coronavirus #WashYourHands #Hygiene #schoolclosuresuk,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
